ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
75,1966,1966-10-02,4,31.100,DET,@,GNB,L 14-23,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
76,1966,1966-10-16,6,31.114,DET,@,BAL,L 14-45,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
77,1966,1966-10-23,7,31.121,DET,@,SFO,L 24-27,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
78,1966,1966-10-30,8,31.128,DET,,GNB,L 7-31,5,51,10.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
79,1966,1966-11-06,9,31.135,DET,@,CHI,T 10-10,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
80,1966,1966-11-13,10,31.142,DET,@,MIN,W 32-31,6,28,4.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
81,1966,1966-11-20,11,31.149,DET,,BAL,W 20-14,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
82,1966,1966-11-24,12,31.153,DET,,SFO,L 14-41,3,86,28.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
83,1966,1966-12-04,13,31.163,DET,@,RAM,L 3-23,6,68,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
84,1966,1966-12-11,14,31.170,DET,,MIN,L 16-28,5,56,11.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
85,1967,1967-09-17,1,32.085,DET,@,GNB,T 17-17,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
86,1967,1967-10-01,3,32.099,DET,@,STL,L 28-38,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
87,1967,1967-10-08,4,32.106,DET,,GNB,L 17-27,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
88,1967,1967-10-29,7,32.127,DET,@,SFO,W 45-3,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
