ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1968,1968-09-15,1,22.250,DAL,,DET,W 59-13,3,77,25.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
2,1968,1968-09-22,2,22.257,DAL,,CLE,W 28-7,0,0,,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
3,1968,1968-10-28,7,22.293,DAL,,GNB,L 17-28,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
4,1968,1968-11-17,10,22.313,DAL,@,WAS,W 44-24,0,0,,0,0,0,,0,1,0,0.00,0,0,0,,0,0,0
5,1968,1968-12-15,14,22.341,DAL,@,NYG,W 28-10,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1969,1969-09-21,1,23.255,DAL,,STL,W 24-3,2,84,42.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
7,1969,1969-09-28,2,23.262,DAL,@,NOR,W 21-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
8,1969,1969-10-05,3,23.269,DAL,@,PHI,W 38-7,4,81,20.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1969,1969-10-19,5,23.283,DAL,,PHI,W 49-14,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1969,1969-11-02,7,23.297,DAL,@,CLE,L 10-42,4,53,13.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
11,1970,1970-09-20,1,24.254,DAL,@,PHI,W 17-7,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1970,1970-09-27,2,24.261,DAL,,NYG,W 28-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1970,1970-10-04,3,24.268,DAL,@,STL,L 7-20,,,,,,,,,,,,,,,,,,
14,1970,1970-10-11,4,24.275,DAL,,ATL,W 13-0,1,8,8.00,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
15,1970,1970-10-18,5,24.282,DAL,@,MIN,L 13-54,1,20,20.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,0
16,1970,1970-10-25,6,24.289,DAL,@,KAN,W 27-16,,,,,,,,,,,,,,,,,,
17,1970,1970-11-16,9,24.311,DAL,,STL,L 0-38,1,43,43.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1970,1970-11-22,10,24.317,DAL,@,WAS,W 45-21,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1970,1970-12-06,12,24.331,DAL,,WAS,W 34-0,,,,,,,,,,,,,,,,,,
20,1970,1970-12-20,14,24.345,DAL,,HOU,W 52-10,,,,,,,,,,,,,,,,,,
21,1971,1971-09-19,1,25.253,KAN,@,SDG,L 14-21,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1971,1971-09-26,2,25.260,KAN,@,HOU,W 20-16,0,0,,0,0,0,,0,0,0,,0,2,14,7.00,0,0,0
23,1971,1971-10-03,3,25.267,KAN,@,DEN,W 16-3,0,0,,0,0,0,,0,0,0,,0,2,14,7.00,0,0,0
24,1971,1971-10-10,4,25.274,KAN,,SDG,W 31-10,0,0,,0,0,0,,0,0,0,,0,1,2,2.00,0,0,0
25,1971,1971-10-18,5,25.282,KAN,,PIT,W 38-16,0,0,,0,0,0,,0,0,0,,0,4,26,6.50,0,0,0
26,1971,1971-11-25,11,25.320,KAN,@,DET,L 21-32,,,,,,,,,,,,,,,,,,
27,1971,1971-12-12,13,25.337,KAN,,OAK,W 16-14,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1971,1971-12-19,14,25.344,KAN,,BUF,W 22-9,0,0,,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
29,1972,1972-09-17,1,26.252,KAN,,MIA,L 10-20,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1972,1972-09-25,2,26.260,KAN,@,NOR,W 20-17,,,,,,,,,,,,,,,,,,
31,1972,1972-10-01,3,26.266,KAN,@,DEN,W 45-24,2,47,23.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
32,1972,1972-10-08,4,26.273,KAN,@,CLE,W 31-7,1,22,22.00,0,0,0,,0,0,0,,0,2,9,4.50,0,0,0
33,1972,1972-10-15,5,26.280,KAN,,CIN,L 16-23,2,22,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1972,1972-10-22,6,26.287,KAN,,PHI,L 20-21,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
35,1972,1972-10-29,7,26.294,KAN,@,SDG,W 26-14,5,36,7.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
