ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1960,1960-09-25,1,23.108,WAS,@,BAL,L 0-20,1,18,0
2,1960,1960-11-13,7,23.157,WAS,@,PHI,L 13-19,2,28,0
3,1960,1960-12-04,10,23.178,WAS,@,CLE,L 16-27,1,30,0
4,1961,1961-11-05,8,24.149,WAS,@,NYG,L 0-53,1,10,0
5,1962,1962-09-30,3,25.113,PHI,,CLE,W 35-7,1,39,0
6,1962,1962-11-04,8,25.148,PHI,@,CLE,T 14-14,1,5,0
7,1962,1962-12-09,13,25.183,PHI,,PIT,L 17-26,2,28,0
8,1963,1963-10-13,5,26.126,PHI,@,WAS,W 37-24,1,17,0
