ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
65,1975,1975-11-23,10,27.179,NOR,,SFO,L 6-16,0,0,,0,0,0,,0,0,0,,0,0,,,6,268,44.67,0
66,1975,1975-11-30,11,27.186,NOR,@,CLE,L 16-17,0,0,,0,0,0,,0,0,0,,0,0,,,5,219,43.80,0
67,1975,1975-12-07,12,27.193,NOR,,RAM,L 7-14,0,0,,0,0,0,,0,0,0,,0,0,,,7,273,39.00,0
68,1975,1975-12-14,13,27.200,NOR,@,NYG,L 14-28,0,0,,0,0,0,,0,0,0,,0,0,,,8,278,34.75,1
69,1975,1975-12-21,14,27.207,NOR,,CHI,L 17-42,0,0,,0,0,0,,0,0,0,,0,0,,,7,338,48.29,0
70,1976,1976-09-12,1,28.107,NOR,,MIN,L 9-40,0,0,,0,0,0,,0,0,0,,0,0,,,8,321,40.13,0
71,1976,1976-09-19,2,28.114,NOR,,DAL,L 6-24,0,0,,0,0,0,,0,0,0,,0,0,,,8,318,39.75,0
72,1976,1976-09-26,3,28.121,NOR,@,KAN,W 27-17,0,0,,0,0,0,,0,0,0,,0,0,,,5,199,39.80,0
73,1976,1976-10-03,4,28.128,NOR,,HOU,L 26-31,0,0,,0,0,0,,0,0,0,,0,0,,,8,306,38.25,0
74,1976,1976-10-10,5,28.135,NOR,,ATL,W 30-0,0,0,,0,0,0,,0,0,0,,0,0,,,9,371,41.22,0
75,1976,1976-10-17,6,28.142,NOR,@,SFO,L 3-33,0,0,,0,0,0,,0,0,0,,0,0,,,10,433,43.30,0
76,1976,1976-10-24,7,28.149,NOR,,RAM,L 10-16,0,0,,0,0,0,,0,0,0,,0,0,,,8,306,38.25,0
77,1976,1976-10-31,8,28.156,NOR,@,ATL,L 20-23,0,0,,0,0,0,,0,0,0,,0,0,,,5,169,33.80,0
78,1976,1976-11-07,9,28.163,NOR,@,GNB,L 27-32,0,0,,0,0,0,,0,0,0,,0,0,,,6,193,32.17,0
79,1976,1976-11-14,10,28.170,NOR,,DET,W 17-16,0,0,,0,0,0,,0,0,0,,0,0,,,8,365,45.63,0
80,1976,1976-11-21,11,28.177,NOR,@,SEA,W 51-27,0,0,,0,0,0,,0,0,0,,0,0,,,3,119,39.67,0
81,1976,1976-11-28,12,28.184,NOR,@,RAM,L 14-33,0,0,,0,0,0,,0,0,0,,0,0,,,6,231,38.50,0
82,1976,1976-12-05,13,28.191,NOR,@,NWE,L 6-27,0,0,,0,0,0,,0,0,0,,0,0,,,8,258,32.25,0
83,1976,1976-12-12,14,28.198,NOR,,SFO,L 7-27,0,0,,0,0,0,,0,0,0,,0,0,,,9,385,42.78,0
84,1977,1977-09-18,1,29.113,NOR,,GNB,L 20-24,0,0,,0,0,0,,0,0,0,,0,0,,,7,249,35.57,0
85,1977,1977-09-25,2,29.120,NOR,@,DET,L 19-23,0,0,,0,0,0,,0,0,0,,0,0,,,8,402,50.25,0
86,1977,1977-10-02,3,29.127,NOR,@,CHI,W 42-24,0,0,,0,0,0,,0,0,0,,0,0,,,5,188,37.60,0
87,1977,1977-10-09,4,29.134,NOR,,SDG,L 0-14,0,0,,0,0,0,,0,0,0,,0,0,,,7,321,45.86,0
88,1977,1977-10-16,5,29.141,NOR,@,RAM,L 7-14,0,0,,0,0,0,,0,0,0,,0,0,,,9,370,41.11,0
89,1977,1977-10-23,6,29.148,NOR,@,STL,L 31-49,0,0,,0,0,0,,0,0,0,,0,0,,,2,97,48.50,1
90,1977,1977-10-30,7,29.155,NOR,,RAM,W 27-26,0,0,,0,1,1,100.00,3,1,0,118.7,0,0,3.00,23.00,3,128,42.67,0
91,1977,1977-11-06,8,29.162,NOR,@,PHI,L 7-28,0,0,,0,0,0,,0,0,0,,0,0,,,7,252,36.00,0
92,1977,1977-11-13,9,29.169,NOR,,SFO,L 7-10,0,0,,0,0,0,,0,0,0,,0,0,,,8,353,44.13,0
93,1977,1977-11-20,10,29.176,NOR,,ATL,W 21-20,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,5,235,47.00,1
94,1977,1977-11-27,11,29.183,NOR,@,SFO,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,,,5,202,40.40,0
95,1977,1977-12-04,12,29.190,NOR,,NYJ,L 13-16,0,0,,0,0,0,,0,0,0,,0,0,,,8,349,43.63,0
96,1977,1977-12-11,13,29.197,NOR,,TAM,L 14-33,0,0,,0,0,0,,0,0,0,,0,0,,,4,169,42.25,0
97,1977,1977-12-18,14,29.204,NOR,@,ATL,L 7-35,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,4,159,39.75,0
98,1978,1978-09-03,1,30.098,NOR,,MIN,W 31-24,0,0,,0,0,0,,0,0,0,,0,0,,,4,149,37.25,0
99,1978,1978-09-10,2,30.105,NOR,@,GNB,L 17-28,0,0,,0,0,0,,0,0,0,,0,0,,,5,221,44.20,0
100,1978,1978-09-17,3,30.112,NOR,,PHI,L 17-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,256,42.67,0
101,1978,1978-09-24,4,30.119,NOR,@,CIN,W 20-18,0,0,,0,0,0,,0,0,0,,0,0,,,6,258,43.00,0
102,1978,1978-10-01,5,30.126,NOR,,RAM,L 20-26,0,0,,0,0,0,,0,0,0,,0,0,,,4,201,50.25,1
103,1978,1978-10-08,6,30.133,NOR,,CLE,L 16-24,0,0,,0,0,0,,0,0,0,,0,0,,,5,213,42.60,0
104,1978,1978-10-15,7,30.140,NOR,@,SFO,W 14-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,296,42.29,0
105,1978,1978-10-22,8,30.147,NOR,@,RAM,W 10-3,0,0,,0,0,0,,0,0,0,,0,0,,,9,362,40.22,0
106,1978,1978-10-29,9,30.154,NOR,,NYG,W 28-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,208,34.67,1
107,1978,1978-11-05,10,30.161,NOR,@,PIT,L 14-20,0,0,,0,0,0,,0,0,0,,0,0,,,2,120,60.00,0
108,1978,1978-11-12,11,30.168,NOR,,ATL,L 17-20,1,0,0.00,0,0,0,,0,0,0,,0,0,,,4,173,43.25,0
109,1978,1978-11-19,12,30.175,NOR,@,DAL,L 7-27,0,0,,0,0,0,,0,0,0,,0,0,,,6,237,39.50,0
110,1978,1978-11-26,13,30.182,NOR,@,ATL,L 17-20,1,0,0.00,0,0,0,,0,0,0,,0,0,,,6,247,41.17,0
111,1978,1978-12-03,14,30.189,NOR,,SFO,W 24-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,154,38.50,0
112,1978,1978-12-10,15,30.196,NOR,,HOU,L 12-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,269,44.83,0
113,1978,1978-12-17,16,30.203,NOR,@,TAM,W 17-10,0,0,,0,0,0,,0,0,0,,0,0,,,4,168,42.00,0
114,1979,1979-09-01,1,31.096,TAM,,DET,W 31-16,0,0,,0,0,0,,0,0,0,,0,0,,,5,176,35.20,0
115,1979,1979-09-09,2,31.104,TAM,@,BAL,W 29-26,0,0,,0,0,0,,0,0,0,,0,0,,,6,217,36.17,0
116,1979,1979-09-16,3,31.111,TAM,@,GNB,W 21-10,0,0,,0,0,0,,0,0,0,,0,0,,,5,179,35.80,0
117,1979,1979-09-23,4,31.118,TAM,,RAM,W 21-6,0,0,,0,0,0,,0,0,0,,0,0,,,9,398,44.22,0
118,1979,1979-09-30,5,31.125,TAM,@,CHI,W 17-13,0,0,,0,0,0,,0,0,0,,0,0,,,6,225,37.50,0
119,1979,1979-10-07,6,31.132,TAM,@,NYG,L 14-17,0,0,,0,0,0,,0,0,0,,0,0,,,8,323,40.38,0
120,1979,1979-10-14,7,31.139,TAM,,NOR,L 14-42,0,0,,0,0,0,,0,0,0,,0,0,,,6,256,42.67,0
121,1979,1979-10-21,8,31.146,TAM,,GNB,W 21-3,0,0,,0,0,0,,0,0,0,,0,0,,,6,260,43.33,0
122,1979,1979-10-28,9,31.153,TAM,@,MIN,W 12-10,0,0,,0,0,0,,0,0,0,,0,0,,,6,244,40.67,0
123,1979,1979-11-04,10,31.160,TAM,@,ATL,L 14-17,0,0,,0,0,0,,0,0,0,,0,0,,,7,307,43.86,0
124,1979,1979-11-11,11,31.167,TAM,@,DET,W 16-14,0,0,,0,0,0,,0,0,0,,0,0,,,6,246,41.00,0
125,1979,1979-11-18,12,31.174,TAM,,NYG,W 31-3,0,0,,0,0,0,,0,0,0,,0,0,,,5,178,35.60,0
126,1979,1979-11-25,13,31.181,TAM,,MIN,L 22-23,0,0,,0,0,0,,0,0,0,,0,0,,,4,157,39.25,1
127,1979,1979-12-02,14,31.188,TAM,,CHI,L 0-14,0,0,,0,0,0,,0,0,0,,0,0,,,6,231,38.50,1
128,1979,1979-12-09,15,31.195,TAM,@,SFO,L 7-23,0,0,,0,0,0,,0,0,0,,0,0,,,4,144,36.00,0
129,1979,1979-12-16,16,31.202,TAM,,KAN,W 3-0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,4,138,34.50,0
130,1980,1980-09-07,1,32.102,TAM,@,CIN,W 17-12,0,0,,0,0,0,,0,0,0,,0,0,,,6,253,42.17,0
131,1980,1980-09-11,2,32.106,TAM,,RAM,W 10-9,0,0,,0,0,0,,0,0,0,,0,0,,,7,326,46.57,0
132,1980,1980-09-21,3,32.116,TAM,@,DAL,L 17-28,0,0,,0,0,0,,0,0,0,,0,0,,,1,33,33.00,0
133,1980,1980-09-28,4,32.123,TAM,,CLE,L 27-34,0,0,,0,0,0,,0,0,0,,0,0,,,5,200,40.00,0
134,1980,1980-10-06,5,32.131,TAM,@,CHI,L 0-23,0,0,,0,0,0,,0,0,0,,0,0,,,8,297,37.13,0
135,1980,1980-10-12,6,32.137,TAM,,GNB,T 14-14,0,0,,0,0,0,,0,0,0,,0,0,,,11,482,43.82,0
136,1980,1980-10-19,7,32.144,TAM,@,HOU,L 14-20,0,0,,0,0,0,,0,0,0,,0,0,,,6,248,41.33,0
137,1980,1980-10-26,8,32.151,TAM,@,SFO,W 24-23,0,0,,0,0,0,,0,0,0,,0,0,,,5,234,46.80,0
138,1980,1980-11-02,9,32.158,TAM,,NYG,W 30-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,174,43.50,0
139,1980,1980-11-09,10,32.165,TAM,,PIT,L 21-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,248,41.33,1
140,1980,1980-11-16,11,32.172,TAM,@,MIN,L 30-38,0,0,,0,0,0,,0,0,0,,0,0,,,1,37,37.00,0
141,1980,1980-11-23,12,32.179,TAM,,DET,L 10-24,0,0,,0,0,0,,0,0,0,,0,0,,,7,285,40.71,0
142,1980,1980-11-30,13,32.186,TAM,@,GNB,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,144,36.00,0
143,1980,1980-12-07,14,32.193,TAM,,MIN,L 10-21,0,0,,0,0,0,,0,0,0,,0,0,,,4,182,45.50,0
144,1980,1980-12-14,15,32.200,TAM,@,DET,L 14-27,0,0,,0,0,0,,0,0,0,,0,0,,,10,456,45.60,0
145,1980,1980-12-20,16,32.206,TAM,,CHI,L 13-14,0,0,,0,0,0,,0,0,0,,0,0,,,3,123,41.00,0
146,1981,1981-09-05,1,33.100,TAM,,MIN,W 21-13,0,0,,0,0,0,,0,0,0,,0,0,,,9,428,47.56,0
147,1981,1981-09-13,2,33.108,TAM,@,KAN,L 10-19,1,0,0.00,0,0,0,,0,0,0,,,,,,8,290,36.25,0
148,1981,1981-09-20,3,33.115,TAM,@,CHI,L 17-28,0,0,,0,0,0,,0,0,0,,,,,,5,181,36.20,0
