ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1968,1968-09-22,2,23.081,DET,,CHI,W 42-0,0,0,,0,1,3,0
2,1970,1970-09-20,1,25.079,DET,@,GNB,W 40-0,,,,,,,
3,1970,1970-09-27,2,25.086,DET,,CIN,W 38-3,,,,,,,
4,1970,1970-10-05,3,25.094,DET,,CHI,W 28-14,,,,,,,
5,1970,1970-10-11,4,25.100,DET,@,WAS,L 10-31,,,,,,,
6,1970,1970-10-18,5,25.107,DET,@,CLE,W 41-24,1,6,6.00,0,0,0,0
7,1970,1970-10-25,6,25.114,DET,@,CHI,W 16-10,,,,,,,
8,1970,1970-11-01,7,25.121,DET,,MIN,L 17-30,,,,,,,
9,1970,1970-11-08,8,25.128,DET,@,NOR,L 17-19,,,,,,,
10,1970,1970-11-15,9,25.135,DET,@,MIN,L 20-24,,,,,,,
11,1970,1970-11-22,10,25.142,DET,,SFO,W 28-7,,,,,,,
12,1970,1970-11-26,11,25.146,DET,,OAK,W 28-14,,,,,,,
13,1970,1970-12-06,12,25.156,DET,,STL,W 16-3,,,,,,,
14,1970,1970-12-14,13,25.164,DET,@,RAM,W 28-23,1,0,0.00,0,0,0,0
15,1970,1970-12-20,14,25.170,DET,,GNB,W 20-0,,,,,,,
16,1971,1971-09-20,1,26.079,DET,,MIN,L 13-16,,,,,,,
17,1971,1971-09-26,2,26.085,DET,@,NWE,W 34-7,,,,,,,
18,1971,1971-10-03,3,26.092,DET,,ATL,W 41-38,,,,,,,
19,1971,1971-10-10,4,26.099,DET,,GNB,W 31-28,,,,,,,
20,1971,1971-10-17,5,26.106,DET,@,HOU,W 31-7,,,,,,,
21,1971,1971-10-24,6,26.113,DET,,CHI,L 23-28,,,,,,,
22,1971,1971-11-01,7,26.121,DET,@,GNB,T 14-14,,,,,,,
23,1971,1971-11-07,8,26.127,DET,@,DEN,W 24-20,,,,,,,
24,1971,1971-11-14,9,26.134,DET,,RAM,L 13-21,,,,,,,
25,1971,1971-11-21,10,26.141,DET,@,CHI,W 28-3,,,,,,,
26,1971,1971-11-25,11,26.145,DET,,KAN,W 32-21,,,,,,,
27,1971,1971-12-05,12,26.155,DET,,PHI,L 20-23,,,,,,,
28,1971,1971-12-11,13,26.161,DET,@,MIN,L 10-29,,,,,,,
29,1971,1971-12-19,14,26.169,DET,@,SFO,L 27-31,,,,,,,
30,1972,1972-09-17,1,27.076,DET,,NYG,W 30-16,,,,,,,
31,1972,1972-09-24,2,27.083,DET,,MIN,L 10-34,,,,,,,
32,1972,1972-10-01,3,27.090,DET,@,CHI,W 38-24,,,,,,,
33,1972,1972-10-08,4,27.097,DET,@,ATL,W 26-23,0,0,,0,1,4,0
34,1972,1972-10-16,5,27.105,DET,,GNB,L 23-24,,,,,,,
35,1972,1972-10-22,6,27.111,DET,,SDG,W 34-20,,,,,,,
36,1972,1972-10-30,7,27.119,DET,@,DAL,L 24-28,,,,,,,
37,1972,1972-11-05,8,27.125,DET,,CHI,W 14-0,,,,,,,
38,1972,1972-11-12,9,27.132,DET,@,MIN,L 14-16,,,,,,,
39,1972,1972-11-19,10,27.139,DET,,NOR,W 27-14,,,,,,,
40,1972,1972-11-23,11,27.143,DET,,NYJ,W 37-20,,,,,,,
41,1972,1972-12-03,12,27.153,DET,@,GNB,L 7-33,,,,,,,
42,1972,1972-12-10,13,27.160,DET,@,BUF,T 21-21,,,,,,,
43,1972,1972-12-17,14,27.167,DET,@,RAM,W 34-17,,,,,,,
44,1973,1973-09-16,1,28.075,DET,@,PIT,L 10-24,,,,,,,
45,1973,1973-09-23,2,28.082,DET,@,GNB,T 13-13,,,,,,,
46,1973,1973-10-01,3,28.090,DET,,ATL,W 31-6,,,,,,,
47,1973,1973-10-07,4,28.096,DET,,MIN,L 9-23,,,,,,,
48,1973,1973-10-14,5,28.103,DET,@,NOR,L 13-20,,,,,,,
49,1973,1973-10-21,6,28.110,DET,,BAL,L 27-29,,,,,,,
50,1973,1973-10-28,7,28.117,DET,,GNB,W 34-0,,,,,,,
51,1973,1973-11-04,8,28.124,DET,,SFO,W 30-20,,,,,,,
52,1973,1973-11-11,9,28.131,DET,@,MIN,L 7-28,,,,,,,
53,1973,1973-11-18,10,28.138,DET,@,CHI,W 30-7,,,,,,,
54,1973,1973-11-22,11,28.142,DET,,WAS,L 0-20,,,,,,,
55,1973,1973-12-02,12,28.152,DET,@,STL,W 20-16,,,,,,,
56,1973,1973-12-09,13,28.159,DET,,CHI,W 40-7,,,,,,,
57,1973,1973-12-15,14,28.165,DET,@,MIA,L 7-34,,,,,,,
58,1974,1974-09-15,1,29.074,DET,@,CHI,L 9-17,,,,,,,
59,1974,1974-09-22,2,29.081,DET,,MIN,L 6-7,,,,,,,
60,1974,1974-09-29,3,29.088,DET,@,GNB,L 19-21,,,,,,,
61,1974,1974-10-06,4,29.095,DET,@,RAM,L 13-16,,,,,,,
62,1974,1974-10-14,5,29.103,DET,,SFO,W 17-13,,,,,,,
63,1974,1974-10-20,6,29.109,DET,@,MIN,W 20-16,,,,,,,
64,1974,1974-10-27,7,29.116,DET,,GNB,W 19-17,,,,,,,
65,1974,1974-11-03,8,29.123,DET,,NOR,W 19-14,,,,,,,
66,1974,1974-11-10,9,29.130,DET,@,OAK,L 13-35,,,,,,,
67,1974,1974-11-17,10,29.137,DET,,NYG,W 20-19,,,,,,,
68,1974,1974-11-24,11,29.144,DET,,CHI,W 34-17,,,,,,,
69,1974,1974-11-28,12,29.148,DET,,DEN,L 27-31,,,,,,,
70,1974,1974-12-08,13,29.158,DET,@,CIN,W 23-19,0,0,,0,1,8,0
71,1974,1974-12-15,14,29.165,DET,@,PHI,L 17-28,,,,,,,
72,1975,1975-09-21,1,30.080,DET,@,GNB,W 30-16,0,0,,0,1,2,0
73,1975,1975-09-28,2,30.087,DET,@,ATL,W 17-14,,,,,,,
74,1975,1975-10-06,3,30.095,DET,,DAL,L 10-36,,,,,,,
75,1975,1975-10-12,4,30.101,DET,,CHI,W 27-7,,,,,,,
76,1975,1975-10-19,5,30.108,DET,@,MIN,L 19-25,,,,,,,
77,1975,1975-10-26,6,30.115,DET,@,HOU,L 8-24,,,,,,,
78,1975,1975-11-02,7,30.122,DET,@,SFO,W 28-17,,,,,,,
79,1975,1975-11-09,8,30.129,DET,,CLE,W 21-10,,,,,,,
80,1975,1975-11-16,9,30.136,DET,,GNB,W 13-10,,,,,,,
81,1975,1975-11-23,10,30.143,DET,@,KAN,L 21-24,0,0,,0,1,9,0
82,1975,1975-11-27,11,30.147,DET,,RAM,L 0-20,,,,,,,
83,1975,1975-12-07,12,30.157,DET,@,CHI,L 21-25,,,,,,,
84,1975,1975-12-14,13,30.164,DET,,MIN,W 17-10,,,,,,,
85,1975,1975-12-21,14,30.171,DET,,STL,L 13-24,,,,,,,
86,1976,1976-09-12,1,31.071,DET,@,CHI,L 3-10,,,,,,,
87,1976,1976-09-19,2,31.078,DET,,ATL,W 24-10,,,,,,,
88,1976,1976-09-26,3,31.085,DET,,MIN,L 9-10,,,,,,,
89,1976,1976-10-03,4,31.092,DET,@,GNB,L 14-24,,,,,,,
90,1976,1976-10-10,5,31.099,DET,,NWE,W 30-10,,,,,,,
91,1976,1976-10-17,6,31.106,DET,@,WAS,L 7-20,,,,,,,
92,1976,1976-10-24,7,31.113,DET,@,SEA,W 41-14,,,,,,,
93,1976,1976-10-31,8,31.120,DET,,GNB,W 27-6,,,,,,,
