ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-10-23,6,22.074,KAN,@,OAK,W 28-0,,5,1,14,14.00,0,20.0%,2.80,0,0,0.0,0,0
2,2011,2011-10-31,7,22.082,KAN,,SDG,W 23-20,,8,5,82,16.40,1,62.5%,10.25,1,6,0.0,0,0
3,2011,2011-11-06,8,22.088,KAN,,MIA,L 3-31,*,5,1,12,12.00,0,20.0%,2.40,0,0,0.0,0,0
4,2011,2011-11-13,9,22.095,KAN,,DEN,L 10-17,,5,1,15,15.00,0,20.0%,3.00,0,0,0.0,0,0
5,2011,2011-11-21,10,22.103,KAN,@,NWE,L 3-34,*,6,3,16,5.33,0,50.0%,2.67,0,0,0.0,0,0
6,2011,2011-11-27,11,22.109,KAN,,PIT,L 9-13,,2,2,26,13.00,0,100.0%,13.00,0,0,0.0,0,0
7,2011,2011-12-04,12,22.116,KAN,@,CHI,W 10-3,,4,1,7,7.00,0,25.0%,1.75,0,0,0.0,0,0
8,2011,2011-12-11,13,22.123,KAN,@,NYJ,L 10-37,*,6,2,28,14.00,0,33.3%,4.67,0,0,0.0,0,0
9,2011,2011-12-18,14,22.130,KAN,,GNB,W 19-14,,4,1,17,17.00,0,25.0%,4.25,0,0,0.0,0,0
10,2011,2011-12-24,15,22.136,KAN,,OAK,L 13-16,,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,1,0
11,2011,2012-01-01,16,22.144,KAN,@,DEN,W 7-3,,6,3,27,9.00,0,50.0%,4.50,0,0,0.0,0,0
12,2012,2012-09-09,1,23.030,KAN,,ATL,L 24-40,,,,,,,0.0%,,,,,,
13,2012,2012-09-16,2,23.037,KAN,@,BUF,L 17-35,,6,3,62,20.67,0,50.0%,10.33,0,0,0.0,0,0
14,2012,2012-09-23,3,23.044,KAN,@,NOR,W 27-24,,4,3,36,12.00,0,75.0%,9.00,0,0,0.0,0,0
15,2012,2012-09-30,4,23.051,KAN,,SDG,L 20-37,,5,4,50,12.50,0,80.0%,10.00,0,0,0.0,0,0
16,2012,2012-10-07,5,23.058,KAN,,BAL,L 6-9,*,3,1,26,26.00,0,33.3%,8.67,0,0,0.0,0,0
17,2012,2012-10-14,6,23.065,KAN,@,TAM,L 10-38,,5,2,19,9.50,0,40.0%,3.80,0,0,0.0,0,0
18,2012,2012-10-28,7,23.079,KAN,,OAK,L 16-26,*,2,1,7,7.00,0,50.0%,3.50,0,0,0.0,0,0
19,2012,2012-11-01,8,23.083,KAN,@,SDG,L 13-31,,2,1,13,13.00,0,50.0%,6.50,0,0,0.0,0,0
20,2012,2012-11-12,9,23.094,KAN,@,PIT,L 13-16,*,3,1,11,11.00,0,33.3%,3.67,0,0,0.0,0,0
21,2012,2012-11-25,11,23.107,KAN,,DEN,L 9-17,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
22,2012,2012-12-02,12,23.114,KAN,,CAR,W 27-21,,2,2,37,18.50,1,100.0%,18.50,1,6,0.0,0,0
23,2012,2012-12-09,13,23.121,KAN,@,CLE,L 7-30,*,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
24,2012,2012-12-16,14,23.128,KAN,@,OAK,L 0-15,*,4,0,0,,0,0.0%,0.00,0,0,0.0,0,0
25,2012,2012-12-23,15,23.135,KAN,,IND,L 13-20,*,6,2,64,32.00,0,33.3%,10.67,0,0,0.0,0,0
26,2012,2012-12-30,16,23.142,KAN,@,DEN,L 3-38,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
27,2013,2013-09-26,4,24.047,SFO,@,STL,W 35-11,,2,2,19,9.50,0,100.0%,9.50,0,0,0.0,0,0
28,2013,2013-10-06,5,24.057,SFO,,HOU,W 34-3,*,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
29,2013,2013-10-13,6,24.064,SFO,,ARI,W 32-20,,2,1,9,9.00,0,50.0%,4.50,0,0,0.0,0,0
30,2013,2013-10-20,7,24.071,SFO,@,TEN,W 31-17,,,,,,,0.0%,,,,,,
31,2013,2013-11-10,9,24.092,SFO,,CAR,L 9-10,,,,,,,0.0%,,,,,,
32,2013,2013-11-17,10,24.099,SFO,@,NOR,L 20-23,,3,0,0,,0,0.0%,0.00,0,0,0.0,0,0
33,2013,2013-11-25,11,24.107,SFO,@,WAS,W 27-6,,,,,,,0.0%,,,,,,
