ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2016,2016-09-11,1,24.022,ARI,,NWE,L 21-23,
2,2016,2016-09-18,2,24.029,ARI,,TAM,W 40-7,
3,2016,2016-09-25,3,24.036,ARI,@,BUF,L 18-33,
4,2017,2017-09-10,1,25.021,PIT,@,CLE,W 21-18,
5,2017,2017-09-17,2,25.028,PIT,,MIN,W 26-9,
6,2017,2017-09-24,3,25.035,PIT,@,CHI,L 17-23,
7,2017,2017-10-01,4,25.042,PIT,@,BAL,W 26-9,
8,2017,2017-10-08,5,25.049,PIT,,JAX,L 9-30,
9,2017,2017-10-15,6,25.056,PIT,@,KAN,W 19-13,
10,2017,2017-10-22,7,25.063,PIT,,CIN,W 29-14,
11,2017,2017-10-29,8,25.070,PIT,@,DET,W 20-15,
12,2017,2017-11-12,9,25.084,PIT,@,IND,W 20-17,
13,2017,2017-11-16,10,25.088,PIT,,TEN,W 40-17,
14,2017,2017-11-26,11,25.098,PIT,,GNB,W 31-28,
15,2017,2017-12-04,12,25.106,PIT,@,CIN,W 23-20,
16,2017,2017-12-10,13,25.112,PIT,,BAL,W 39-38,
17,2017,2017-12-17,14,25.119,PIT,,NWE,L 24-27,
18,2017,2017-12-25,15,25.127,PIT,@,HOU,W 34-6,
19,2017,2017-12-31,16,25.133,PIT,,CLE,W 28-24,
20,2018,2018-09-09,1,26.020,PIT,@,CLE,T 21-21,
21,2018,2018-09-16,2,26.027,PIT,,KAN,L 37-42,
22,2018,2018-09-24,3,26.035,PIT,@,TAM,W 30-27,
