ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2011,2011-09-11,1,20.349,PHI,@,STL,W 31-13,,2,10,5.00,0,1,1,-3,-3.00,0,100.0%,-3.00,2,36,18.00,0,0,0
2,2011,2011-09-18,2,20.356,PHI,@,ATL,L 31-35,,0,0,,0,0,0,0,,0,0.0%,,5,113,22.60,0,0,0
3,2011,2011-09-25,3,20.363,PHI,,NYG,L 16-29,,1,3,3.00,0,0,0,0,,0,0.0%,,2,45,22.50,0,0,0
4,2011,2011-10-02,4,21.005,PHI,,SFO,L 23-24,,0,0,,0,0,0,0,,0,0.0%,,2,40,20.00,0,0,0
5,2011,2011-10-09,5,21.012,PHI,@,BUF,L 24-31,,2,8,4.00,0,0,0,0,,0,0.0%,,3,62,20.67,0,0,0
6,2011,2011-10-16,6,21.019,PHI,@,WAS,W 20-13,,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2011,2011-11-07,8,21.041,PHI,,CHI,L 24-30,,0,0,,0,0,0,0,,0,0.0%,,4,93,23.25,0,0,0
8,2011,2011-11-13,9,21.047,PHI,,ARI,L 17-21,,1,2,2.00,0,0,0,0,,0,0.0%,,2,55,27.50,0,0,0
9,2011,2011-11-20,10,21.054,PHI,@,NYG,W 17-10,,1,1,1.00,0,0,0,0,,0,0.0%,,1,26,26.00,0,0,0
10,2011,2011-11-27,11,21.061,PHI,,NWE,L 20-38,,0,0,,0,0,0,0,,0,0.0%,,2,39,19.50,0,0,0
11,2011,2011-12-01,12,21.065,PHI,@,SEA,L 14-31,,0,0,,0,0,0,0,,0,0.0%,,4,92,23.00,0,0,0
12,2011,2011-12-11,13,21.075,PHI,@,MIA,W 26-10,,,,,,,,,,,0.0%,,,,,,,
