ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2000,2000-09-17,3,23.348,SFO,@,STL,L 24-41,,,,,
2,2000,2000-10-01,5,23.362,SFO,,ARI,W 27-20,,,,,
3,2000,2000-10-08,6,24.003,SFO,,OAK,L 28-34,,,,,
4,2000,2000-10-15,7,24.010,SFO,@,GNB,L 28-31,,,,,
5,2000,2000-10-22,8,24.017,SFO,@,CAR,L 16-34,,,,,
6,2000,2000-10-29,9,24.024,SFO,,STL,L 24-34,,,,,
7,2000,2000-11-05,10,24.031,SFO,@,NOR,L 15-31,,,,,
8,2000,2000-11-12,11,24.038,SFO,,KAN,W 21-7,,,,,
9,2000,2000-11-19,12,24.045,SFO,,ATL,W 16-6,,,,,
10,2000,2000-12-03,13,24.059,SFO,@,SDG,W 45-17,,,,,
11,2000,2000-12-10,14,24.066,SFO,,NOR,L 27-31,*,,,,
12,2000,2000-12-17,15,24.073,SFO,,CHI,W 17-0,*,1.0,0,0,0
13,2000,2000-12-23,16,24.079,SFO,@,DEN,L 9-38,,1.0,0,0,0
14,2001,2001-09-09,1,24.339,SFO,,ATL,W 16-13,,,,,
15,2001,2001-09-23,2,24.353,SFO,,STL,L 26-30,,,,,
16,2001,2001-10-01,3,24.361,SFO,@,NYJ,W 19-17,,,,,
17,2001,2001-10-07,4,25.002,SFO,,CAR,W 24-14,,,,,
18,2001,2001-10-14,5,25.009,SFO,@,ATL,W 37-31,,,,,
19,2001,2001-10-28,6,25.023,SFO,@,CHI,L 31-37,,,,,
20,2001,2001-11-04,7,25.030,SFO,,DET,W 21-13,,,,,
21,2001,2001-11-11,8,25.037,SFO,,NOR,W 28-27,,,,,
22,2001,2001-11-18,9,25.044,SFO,@,CAR,W 25-22,,,,,
23,2001,2001-11-25,10,25.051,SFO,@,IND,W 40-21,,,,,
24,2001,2001-12-02,11,25.058,SFO,,BUF,W 35-0,,,,,
25,2001,2001-12-09,12,25.065,SFO,@,STL,L 14-27,,,,,
26,2001,2001-12-16,13,25.072,SFO,,MIA,W 21-0,,1.0,0,0,0
27,2001,2001-12-22,14,25.078,SFO,,PHI,W 13-3,,,,,
28,2001,2001-12-30,15,25.086,SFO,@,DAL,L 21-27,,,,,
29,2001,2002-01-06,16,25.093,SFO,@,NOR,W 38-0,,,,,
30,2002,2002-09-05,1,25.335,SFO,@,NYG,W 16-13,,,,,
31,2002,2002-09-15,2,25.345,SFO,,DEN,L 14-24,,,,,
32,2002,2002-09-22,3,25.352,SFO,,WAS,W 20-10,,,,,
33,2002,2002-10-14,5,26.009,SFO,@,SEA,W 28-21,,,,,
34,2002,2002-10-20,6,26.015,SFO,@,NOR,L 27-35,*,,,,
35,2002,2002-10-27,7,26.022,SFO,,ARI,W 38-28,*,0.0,3,47,0
36,2002,2002-11-03,8,26.029,SFO,@,OAK,W 23-20,*,,,,
37,2002,2002-11-10,9,26.036,SFO,,KAN,W 17-13,*,,,,
38,2002,2002-11-17,10,26.043,SFO,@,SDG,L 17-20,*,,,,
39,2002,2002-11-25,11,26.051,SFO,,PHI,L 17-38,*,,,,
40,2002,2002-12-21,15,26.077,SFO,@,ARI,W 17-14,,,,,
41,2002,2002-12-30,16,26.086,SFO,@,STL,L 20-31,,0.0,1,13,0
42,2003,2003-09-07,1,26.337,SFO,,CHI,W 49-7,,,,,
43,2003,2003-09-14,2,26.344,SFO,@,STL,L 24-27,,,,,
44,2003,2003-09-21,3,26.351,SFO,,CLE,L 12-13,,0.5,0,0,0
45,2003,2003-09-28,4,26.358,SFO,@,MIN,L 7-35,,,,,
46,2003,2003-10-05,5,27.000,SFO,,DET,W 24-17,,,,,
47,2003,2003-10-12,6,27.007,SFO,@,SEA,L 19-20,,,,,
48,2003,2003-10-19,7,27.014,SFO,,TAM,W 24-7,,,,,
49,2003,2003-10-26,8,27.021,SFO,@,ARI,L 13-16,,0.0,1,0,0
50,2003,2003-11-30,12,27.056,SFO,@,BAL,L 6-44,,,,,
51,2003,2003-12-14,14,27.070,SFO,@,CIN,L 38-41,,,,,
52,2003,2003-12-21,15,27.077,SFO,@,PHI,W 31-28,*,,,,
53,2003,2003-12-27,16,27.083,SFO,,SEA,L 17-24,,,,,
54,2004,2004-09-12,1,27.343,SFO,,ATL,L 19-21,*,,,,
55,2004,2004-09-19,2,27.350,SFO,@,NOR,L 27-30,*,,,,
56,2004,2004-09-26,3,27.357,SFO,@,SEA,L 0-34,*,,,,
57,2004,2004-10-03,4,27.364,SFO,,STL,L 14-24,*,,,,
58,2004,2004-10-10,5,28.005,SFO,,ARI,W 31-28,,,,,
59,2004,2004-10-17,6,28.012,SFO,@,NYJ,L 14-22,*,,,,
60,2004,2004-10-31,7,28.026,SFO,@,CHI,L 13-23,*,0.0,1,14,0
61,2004,2004-11-07,8,28.033,SFO,,SEA,L 27-42,*,,,,
62,2004,2004-11-14,9,28.040,SFO,,CAR,L 27-37,*,,,,
63,2004,2004-11-21,10,28.047,SFO,@,TAM,L 3-35,*,,,,
64,2004,2004-11-28,11,28.054,SFO,,MIA,L 17-24,*,,,,
65,2004,2004-12-05,12,28.061,SFO,@,STL,L 6-16,*,,,,
66,2004,2004-12-12,13,28.068,SFO,@,ARI,W 31-28,*,,,,
67,2004,2004-12-18,14,28.074,SFO,,WAS,L 16-26,*,,,,
68,2004,2004-12-26,15,28.082,SFO,,BUF,L 7-41,*,,,,
69,2004,2005-01-02,16,28.089,SFO,@,NWE,L 7-21,,,,,
70,2005,2005-09-12,1,28.342,ATL,,PHI,W 14-10,,,,,
71,2005,2005-09-18,2,28.348,ATL,@,SEA,L 18-21,,,,,
72,2005,2005-09-25,3,28.355,ATL,@,BUF,W 24-16,,,,,
73,2005,2005-10-02,4,28.362,ATL,,MIN,W 30-10,,,,,
74,2005,2005-10-09,5,29.004,ATL,,NWE,L 28-31,,,,,
75,2005,2005-10-16,6,29.011,ATL,@,NOR,W 34-31,,,,,
76,2005,2005-10-24,7,29.019,ATL,,NYJ,W 27-14,,,,,
77,2005,2005-11-06,8,29.032,ATL,@,MIA,W 17-10,,,,,
78,2005,2005-11-13,9,29.039,ATL,,GNB,L 25-33,,,,,
79,2005,2005-11-20,10,29.046,ATL,,TAM,L 27-30,*,,,,
80,2005,2005-11-24,11,29.050,ATL,@,DET,W 27-7,,,,,
81,2005,2005-12-04,12,29.060,ATL,@,CAR,L 6-24,,,,,
82,2005,2005-12-12,13,29.068,ATL,,NOR,W 36-17,*,,,,
83,2005,2005-12-18,14,29.074,ATL,@,CHI,L 3-16,*,,,,
84,2005,2005-12-24,15,29.080,ATL,@,TAM,L 24-27,*,,,,
85,2005,2006-01-01,16,29.088,ATL,,CAR,L 11-44,*,,,,
