ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
69,1979,1979-11-11,11,27.106,DET,,TAM,L 14-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1979,1979-11-18,12,27.113,DET,@,MIN,L 7-14,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
71,1979,1979-11-22,13,27.117,DET,,CHI,W 20-0,4,64,16.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
72,1979,1979-12-02,14,27.127,DET,@,PHI,L 7-44,2,31,15.50,0,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1979,1979-12-09,15,27.134,DET,,MIA,L 10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1980,1980-09-07,1,28.041,DET,@,RAM,W 41-20,1,19,19.00,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1980,1980-09-14,2,28.048,DET,@,GNB,W 29-7,0,0,,0,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1980,1980-09-21,3,28.055,DET,,STL,W 20-7,1,17,17.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1980,1980-09-28,4,28.062,DET,,MIN,W 27-7,0,0,,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
78,1980,1980-10-05,5,28.069,DET,@,ATL,L 28-43,3,129,43.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
79,1980,1980-10-12,6,28.076,DET,,NOR,W 24-13,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
80,1980,1980-10-19,7,28.083,DET,@,CHI,L 7-24,1,34,34.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
81,1980,1980-10-26,8,28.090,DET,@,KAN,L 17-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1980,1980-11-02,9,28.097,DET,,SFO,W 17-13,1,30,30.00,0,1,30,30.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
83,1980,1980-11-09,10,28.104,DET,@,MIN,L 0-34,3,69,23.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
84,1980,1980-11-16,11,28.111,DET,,BAL,L 9-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
85,1980,1980-11-23,12,28.118,DET,@,TAM,W 24-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1980,1980-11-27,13,28.122,DET,,CHI,L 17-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1980,1980-12-07,14,28.132,DET,@,STL,L 23-24,2,84,42.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
88,1980,1980-12-14,15,28.139,DET,,TAM,W 27-14,5,106,21.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
89,1980,1980-12-21,16,28.146,DET,,GNB,W 24-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1981,1981-09-06,1,29.040,DET,,SFO,W 24-17,3,63,21.00,0,1,17,17.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,1981,1981-09-13,2,29.047,DET,@,SDG,L 23-28,1,5,5.00,0,1,14,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
92,1981,1981-09-20,3,29.054,DET,@,MIN,L 24-26,2,20,10.00,0,1,15,15.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,1981,1981-09-27,4,29.061,DET,,OAK,W 16-0,2,27,13.50,0,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,1981,1981-10-04,5,29.068,DET,@,TAM,L 10-28,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,1981,1981-10-11,6,29.075,DET,@,DEN,L 21-27,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
96,1981,1981-10-19,7,29.083,DET,,CHI,W 48-17,3,118,39.33,1,1,21,21.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
97,1981,1981-10-25,8,29.089,DET,,GNB,W 31-27,2,65,32.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,1981,1981-11-01,9,29.096,DET,@,RAM,L 13-20,0,0,,0,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,1981,1981-11-08,10,29.103,DET,@,WAS,L 31-33,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,1981,1981-11-15,11,29.110,DET,,DAL,W 27-24,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,1981,1981-11-22,12,29.117,DET,@,CHI,W 23-7,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,1981,1981-11-26,13,29.121,DET,,KAN,W 27-10,1,6,6.00,0,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,1981,1981-12-06,14,29.131,DET,@,GNB,L 17-31,3,60,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
104,1981,1981-12-12,15,29.137,DET,,MIN,W 45-7,4,69,17.25,1,1,1,1.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
105,1981,1981-12-20,16,29.145,DET,,TAM,L 17-20,3,34,11.33,1,2,4,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
106,1982,1982-09-12,1,30.046,DET,,CHI,W 17-10,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,1982,1982-09-19,2,30.053,DET,@,RAM,W 19-14,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
108,1982,1982-11-21,3,30.116,DET,@,CHI,L 17-20,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,1982,1982-11-25,4,30.120,DET,,NYG,L 6-13,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,1982,1982-12-06,5,30.131,DET,,NYJ,L 13-28,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
111,1982,1982-12-12,6,30.137,DET,@,GNB,W 30-10,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
112,1982,1982-12-19,7,30.144,DET,,MIN,L 31-34,5,161,32.20,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
113,1982,1982-12-26,8,30.151,DET,@,TAM,L 21-23,2,25,12.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
114,1982,1983-01-02,9,30.158,DET,,GNB,W 27-24,2,42,21.00,1,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
115,1983,1983-09-04,1,31.038,DET,@,TAM,W 11-0,6,80,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,1983,1983-09-11,2,31.045,DET,,CLE,L 26-31,8,179,22.38,1,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
117,1983,1983-09-18,3,31.052,DET,,ATL,L 14-30,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
118,1983,1983-09-25,4,31.059,DET,@,MIN,L 17-20,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,1983,1983-10-02,5,31.066,DET,@,RAM,L 10-21,3,43,14.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
120,1983,1983-10-09,6,31.073,DET,,GNB,W 38-14,5,93,18.60,2,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
121,1983,1983-10-16,7,31.080,DET,,CHI,W 31-17,4,86,21.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,1983,1983-10-23,8,31.087,DET,@,WAS,L 17-38,2,22,11.00,0,1,25,25.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,1983,1983-10-30,9,31.094,DET,@,CHI,W 38-17,2,57,28.50,0,1,40,40.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
124,1983,1983-11-07,10,31.102,DET,,NYG,W 15-9,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
125,1983,1983-11-13,11,31.108,DET,@,HOU,L 17-27,4,68,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
126,1983,1983-11-20,12,31.115,DET,@,GNB,W 23-20,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
127,1983,1983-12-18,16,31.143,DET,,TAM,W 23-20,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,1984,1984-09-02,1,32.036,DET,,SFO,L 27-30,3,58,19.33,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
129,1984,1984-09-09,2,32.043,DET,@,ATL,W 27-24,3,35,11.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
130,1984,1984-09-16,3,32.050,DET,@,TAM,L 17-21,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
131,1984,1984-09-23,4,32.057,DET,,MIN,L 28-29,7,98,14.00,3,1,-13,-13.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
132,1984,1984-09-30,5,32.064,DET,@,SDG,L 24-27,4,80,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
133,1984,1984-10-07,6,32.071,DET,,DEN,L 7-28,4,67,16.75,0,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
134,1984,1984-10-14,7,32.078,DET,,TAM,W 13-7,5,82,16.40,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
135,1984,1984-10-21,8,32.085,DET,@,MIN,W 16-14,5,62,12.40,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
136,1984,1984-10-28,9,32.092,DET,@,GNB,L 9-41,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
137,1984,1984-11-04,10,32.099,DET,,PHI,T 23-23,5,62,12.40,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
138,1984,1984-11-11,11,32.106,DET,@,WAS,L 14-28,1,47,47.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
139,1984,1984-11-18,12,32.113,DET,@,CHI,L 14-16,1,35,35.00,0,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
140,1984,1984-11-22,13,32.117,DET,,GNB,W 31-28,3,24,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
141,1984,1984-12-02,14,32.127,DET,@,SEA,L 17-38,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
142,1984,1984-12-10,15,32.135,DET,,RAI,L 3-24,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
143,1984,1984-12-16,16,32.141,DET,,CHI,L 13-30,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
144,1985,1985-09-08,1,33.042,DET,@,ATL,W 28-27,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
145,1985,1985-09-15,2,33.049,DET,,DAL,W 26-21,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
146,1985,1985-09-22,3,33.056,DET,@,IND,L 6-14,2,10,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
147,1985,1985-09-29,4,33.063,DET,,TAM,W 30-9,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
148,1985,1985-10-06,5,33.070,DET,@,GNB,L 10-43,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
149,1985,1985-10-13,6,33.077,DET,@,WAS,L 3-24,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
150,1985,1985-10-20,7,33.084,DET,,SFO,W 23-21,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
151,1985,1985-10-27,8,33.091,DET,,MIA,W 31-21,6,133,22.17,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
152,1985,1985-11-03,9,33.098,DET,@,MIN,L 13-16,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
153,1985,1985-11-10,10,33.105,DET,@,CHI,L 3-24,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
154,1985,1985-11-17,11,33.112,DET,,MIN,W 41-21,2,48,24.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
155,1985,1985-11-24,12,33.119,DET,@,TAM,L 16-19,4,34,8.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
156,1985,1985-11-28,13,33.123,DET,,NYJ,W 31-20,7,115,16.43,3,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
157,1985,1985-12-08,14,33.133,DET,@,NWE,L 6-23,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
158,1985,1985-12-15,15,33.140,DET,,GNB,L 23-26,4,88,22.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
159,1985,1985-12-22,16,33.147,DET,,CHI,L 17-37,9,101,11.22,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
160,1986,1986-09-07,1,34.041,DET,@,MIN,W 13-10,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
161,1986,1986-09-14,2,34.048,DET,,DAL,L 7-31,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
162,1986,1986-09-21,3,34.055,DET,,TAM,L 20-24,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
163,1986,1986-09-28,4,34.062,DET,@,CLE,L 21-24,2,10,5.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
164,1986,1986-10-05,5,34.069,DET,,HOU,W 24-13,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
165,1986,1986-10-12,6,34.076,DET,@,GNB,W 21-14,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
166,1986,1986-10-19,7,34.083,DET,@,RAM,L 10-14,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
167,1986,1986-10-26,8,34.090,DET,@,CHI,L 7-13,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
168,1986,1986-11-02,9,34.097,DET,,CIN,L 17-24,3,52,17.33,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
169,1986,1986-11-09,10,34.104,DET,,MIN,L 10-24,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
