ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1999,1999-09-12,1,22.243,CHI,,KAN,W 20-17,,6,9,66.67,77,0,0,93.3,0,0,8.56,8.56,0,0,,0,0,0
2,1999,1999-09-19,2,22.250,CHI,,SEA,L 13-14,,1,2,50.00,4,0,0,56.2,0,0,2.00,2.00,0,0,,0,0,0
3,1999,1999-09-26,3,22.257,CHI,@,OAK,L 17-24,,3,5,60.00,38,0,0,83.7,1,7,7.60,7.60,0,0,,0,0,0
4,1999,1999-10-03,4,22.264,CHI,,NOR,W 14-10,,0,4,0.00,0,0,0,39.6,0,0,0.00,0.00,1,2,2.00,0,0,0
5,1999,1999-10-10,5,22.271,CHI,@,MIN,W 24-22,,9,14,64.29,97,0,0,84.5,1,3,6.93,6.93,2,17,8.50,0,0,0
6,1999,1999-10-17,6,22.278,CHI,,PHI,L 16-20,*,17,33,51.52,255,1,2,62.1,4,16,7.73,5.61,4,23,5.75,0,0,0
7,1999,1999-10-24,7,22.285,CHI,@,TAM,L 3-6,*,9,23,39.13,82,0,1,31.4,2,10,3.57,1.61,3,10,3.33,0,0,0
8,1999,1999-10-31,8,22.292,CHI,@,WAS,L 22-48,,23,40,57.50,272,3,3,72.1,2,13,6.80,4.93,2,10,5.00,0,0,0
9,1999,1999-11-07,9,22.299,CHI,@,GNB,W 14-13,*,2,5,40.00,15,0,0,47.9,0,0,3.00,3.00,1,0,0.00,0,0,0
10,1999,1999-11-21,11,22.313,CHI,@,SDG,W 23-20,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
11,1999,1999-11-25,12,22.317,CHI,@,DET,L 17-21,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,9,9.00,0,0,0
12,1999,1999-12-05,13,22.327,CHI,,GNB,L 19-35,,1,3,33.33,3,0,0,42.4,0,0,1.00,1.00,1,6,6.00,0,0,0
13,1999,1999-12-19,14,22.341,CHI,,DET,W 28-10,*,27,36,75.00,301,4,2,113.3,2,9,8.36,8.08,9,36,4.00,0,0,0
14,1999,1999-12-26,15,22.348,CHI,@,STL,L 12-34,*,9,16,56.25,125,0,1,55.5,4,26,7.81,5.00,3,18,6.00,0,0,0
15,1999,2000-01-02,16,22.355,CHI,,TAM,L 6-20,*,20,42,47.62,196,0,1,51.3,2,10,4.67,3.60,5,29,5.80,0,0,0
16,2000,2000-09-03,1,23.235,CHI,@,MIN,L 27-30,*,27,41,65.85,290,2,0,102.7,2,18,7.07,8.05,10,87,8.70,1,1,6
17,2000,2000-09-10,2,23.242,CHI,@,TAM,L 0-41,*,15,29,51.72,96,0,2,30.2,5,47,3.31,0.21,5,49,9.80,0,0,0
18,2000,2000-09-17,3,23.249,CHI,,NYG,L 7-14,*,23,36,63.89,202,1,0,88.0,3,22,5.61,6.17,2,4,2.00,0,0,0
19,2000,2000-09-24,4,23.256,CHI,,DET,L 14-21,*,21,35,60.00,261,1,3,57.0,1,7,7.46,4.17,10,52,5.20,1,1,6
20,2000,2000-10-01,5,23.263,CHI,@,GNB,W 27-24,*,11,20,55.00,203,2,0,123.5,5,11,10.15,12.15,10,51,5.10,1,1,6
21,2000,2000-10-08,6,23.270,CHI,,NOR,L 10-31,*,18,37,48.65,202,0,3,31.6,5,29,5.46,1.81,5,48,9.60,0,0,0
22,2000,2000-10-15,7,23.277,CHI,,MIN,L 16-28,*,19,33,57.58,210,1,0,86.7,2,14,6.36,6.97,4,27,6.75,0,0,0
23,2000,2000-10-22,8,23.284,CHI,@,PHI,L 9-13,*,6,9,66.67,49,0,0,80.3,2,13,5.44,5.44,1,2,2.00,0,0,0
24,2000,2000-12-17,15,23.340,CHI,@,SFO,L 0-17,*,9,29,31.03,73,0,1,26.1,2,8,2.52,0.97,1,3,3.00,0,0,0
25,2000,2000-12-24,16,23.347,CHI,@,DET,W 23-20,,5,11,45.45,60,1,0,93.0,0,0,5.45,7.27,2,3,1.50,0,0,0
