ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2018,2018-09-09,1,22.281,TAM,@,NOR,W 48-40,,1,6,6.00,0,0,0,0,,0,0.0%,,1,29,29.00,0
2,2018,2018-09-16,2,22.288,TAM,,PHI,W 27-21,,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,,0
3,2018,2018-09-24,3,22.296,TAM,,PIT,L 27-30,,0,0,,0,2,2,9,4.50,0,100.0%,4.50,5,68,13.60,0
