ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1980,1980-09-14,2,23.115,MIN,,PHI,L 7-42,,,,
2,1980,1980-10-19,7,23.150,MIN,@,CIN,L 0-14,,,,
3,1980,1980-10-26,8,23.157,MIN,@,GNB,L 3-16,,,,
4,1980,1980-11-02,9,23.164,MIN,@,WAS,W 39-14,,,,
5,1980,1980-11-09,10,23.171,MIN,,DET,W 34-0,,,,
6,1980,1980-11-16,11,23.178,MIN,,TAM,W 38-30,,,,
7,1980,1980-11-23,12,23.185,MIN,,GNB,L 13-25,,,,
8,1980,1980-11-30,13,23.192,MIN,@,NOR,W 23-20,,,,
9,1980,1980-12-07,14,23.199,MIN,@,TAM,W 21-10,,,,
10,1980,1980-12-14,15,23.206,MIN,,CLE,W 28-23,,,,
11,1980,1980-12-21,16,23.213,MIN,@,HOU,L 16-20,,,,
12,1981,1981-09-05,1,24.106,MIN,@,TAM,L 13-21,,,,
13,1981,1981-09-14,2,24.115,MIN,,OAK,L 10-36,,,,
14,1981,1981-09-20,3,24.121,MIN,,DET,W 26-24,,,,
15,1981,1981-09-27,4,24.128,MIN,@,GNB,W 30-13,,,,
16,1981,1981-10-04,5,24.135,MIN,,CHI,W 24-21,,,,
17,1981,1981-10-11,6,24.142,MIN,@,SDG,W 33-31,,,,
18,1981,1981-10-18,7,24.149,MIN,,PHI,W 35-23,,,,
19,1981,1981-10-25,8,24.156,MIN,@,STL,L 17-30,,,,
20,1981,1981-11-02,9,24.164,MIN,@,DEN,L 17-19,,,,
21,1981,1981-11-08,10,24.170,MIN,,TAM,W 25-10,,,,
22,1981,1981-11-15,11,24.177,MIN,,NOR,W 20-10,,,,
23,1981,1981-11-23,12,24.185,MIN,@,ATL,L 30-31,,,,
24,1981,1981-11-29,13,24.191,MIN,,GNB,L 23-35,,,,
25,1981,1981-12-06,14,24.198,MIN,@,CHI,L 9-10,,,,
26,1981,1981-12-12,15,24.204,MIN,@,DET,L 7-45,,,,
27,1981,1981-12-20,16,24.212,MIN,,KAN,L 6-10,,,,
28,1982,1982-09-12,1,25.113,MIN,,TAM,W 17-10,,,,
29,1982,1982-09-16,2,25.117,MIN,@,BUF,L 22-23,1.0,0,0,0
30,1982,1982-11-21,3,25.183,MIN,@,GNB,L 7-26,3.0,0,0,0
31,1982,1982-11-28,4,25.190,MIN,,CHI,W 35-7,1.5,0,0,0
32,1982,1982-12-05,5,25.197,MIN,@,MIA,L 14-22,,,,
33,1982,1982-12-12,6,25.204,MIN,,BAL,W 13-10,,,,
34,1982,1982-12-19,7,25.211,MIN,@,DET,W 34-31,3.0,1,0,0
35,1982,1982-12-26,8,25.218,MIN,,NYJ,L 14-42,2.0,0,0,0
36,1982,1983-01-03,9,25.226,MIN,,DAL,W 31-27,1.0,0,0,0
37,1983,1983-09-04,1,26.105,MIN,@,CLE,W 27-21,,,,
38,1983,1983-09-08,2,26.109,MIN,,SFO,L 17-48,,,,
39,1983,1983-09-18,3,26.119,MIN,@,TAM,W 19-16,,,,
40,1983,1983-09-25,4,26.126,MIN,,DET,W 20-17,2.0,0,0,0
41,1983,1983-10-02,5,26.133,MIN,,DAL,L 24-37,1.0,0,0,0
42,1983,1983-10-09,6,26.140,MIN,@,CHI,W 23-14,,,,
43,1983,1983-10-16,7,26.147,MIN,,HOU,W 34-14,0.5,0,0,0
44,1983,1983-10-23,8,26.154,MIN,@,GNB,W 20-17,4.0,0,0,0
45,1983,1983-10-30,9,26.161,MIN,@,STL,L 31-41,,,,
46,1983,1983-11-06,10,26.168,MIN,,TAM,L 12-17,,,,
47,1983,1983-11-13,11,26.175,MIN,,GNB,L 21-29,,,,
48,1983,1983-11-20,12,26.182,MIN,@,PIT,W 17-14,1.5,0,0,0
49,1983,1983-11-27,13,26.189,MIN,@,NOR,L 16-17,,,,
50,1983,1983-12-05,14,26.197,MIN,@,DET,L 2-13,1.5,0,0,0
51,1983,1983-12-11,15,26.203,MIN,,CHI,L 13-19,1.0,0,0,0
52,1983,1983-12-17,16,26.209,MIN,,CIN,W 20-14,1.5,0,0,0
