ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
63,2010,2010-11-15,9,27.209,PHI,@,WAS,W 59-28,,5,5,76,15.20,1,100.0%,15.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
64,2010,2010-11-21,10,27.215,PHI,,NYG,W 27-17,,4,2,39,19.50,0,50.0%,9.75,0,0,,0,0,0,,0,1,0,2,0.0,0,0
65,2010,2010-11-28,11,27.222,PHI,@,CHI,L 26-31,,9,8,83,10.38,0,88.9%,9.22,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2010,2010-12-02,12,27.226,PHI,,HOU,W 34-24,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2010,2010-12-12,13,27.236,PHI,@,DAL,W 30-27,,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
68,2010,2010-12-19,14,27.243,PHI,@,NYG,W 38-31,,5,3,35,11.67,0,60.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
69,2010,2010-12-28,15,27.252,PHI,,MIN,L 14-24,,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2010,2011-01-02,16,27.257,PHI,,DAL,L 13-14,,4,1,21,21.00,0,25.0%,5.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2011,2011-09-11,1,28.144,PHI,@,STL,W 31-13,*,7,3,40,13.33,0,42.9%,5.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2011,2011-09-18,2,28.151,PHI,@,ATL,L 31-35,*,4,1,29,29.00,0,25.0%,7.25,0,0,,0,0,0,,0,,0,0,0.0,0,1
73,2011,2011-09-25,3,28.158,PHI,,NYG,L 16-29,,5,4,33,8.25,0,80.0%,6.60,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2011,2011-10-02,4,28.165,PHI,,SFO,L 23-24,,8,6,69,11.50,0,75.0%,8.63,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2011,2011-10-09,5,28.172,PHI,@,BUF,L 24-31,*,10,9,139,15.44,0,90.0%,13.90,0,0,,0,0,0,,0,,0,0,0.0,1,0
76,2011,2011-10-16,6,28.179,PHI,@,WAS,W 20-13,,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
77,2011,2011-10-30,7,28.193,PHI,,DAL,W 34-7,*,5,5,74,14.80,0,100.0%,14.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2011,2011-11-07,8,28.201,PHI,,CHI,L 24-30,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2011,2011-11-13,9,28.207,PHI,,ARI,L 17-21,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2011,2011-11-20,10,28.214,PHI,@,NYG,W 17-10,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2011,2011-11-27,11,28.221,PHI,,NWE,L 20-38,,14,8,110,13.75,1,57.1%,7.86,0,0,,0,0,0,,0,,1,6,0.0,0,0
82,2011,2011-12-01,12,28.225,PHI,@,SEA,L 14-31,*,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2011,2011-12-11,13,28.235,PHI,@,MIA,W 26-10,*,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,,0,0,0.0,1,0
84,2011,2011-12-18,14,28.242,PHI,,NYJ,W 45-19,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2011,2011-12-24,15,28.248,PHI,@,DAL,W 20-7,,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2011,2012-01-01,16,28.256,PHI,,WAS,W 34-10,,6,4,42,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2012,2012-09-09,1,29.142,PHI,@,CLE,W 17-16,,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
88,2012,2012-09-16,2,29.149,PHI,,BAL,W 24-23,,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2012,2012-09-23,3,29.156,PHI,@,ARI,L 6-27,*,4,3,38,12.67,0,75.0%,9.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2012,2012-09-30,4,29.163,PHI,,NYG,W 19-17,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2012,2012-10-07,5,29.170,PHI,@,PIT,L 14-16,,3,3,34,11.33,0,100.0%,11.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2012,2012-10-14,6,29.177,PHI,,DET,L 23-26,,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2012,2012-10-28,7,29.191,PHI,,ATL,L 17-30,*,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2012,2012-11-05,8,29.199,PHI,@,NOR,L 13-28,,9,6,56,9.33,0,66.7%,6.22,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2012,2012-11-11,9,29.205,PHI,,DAL,L 23-38,*,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2012,2012-12-02,12,29.226,PHI,@,DAL,L 33-38,,5,4,79,19.75,0,80.0%,15.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2012,2012-12-09,13,29.233,PHI,@,TAM,W 23-21,*,12,7,133,19.00,0,58.3%,11.08,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2012,2012-12-13,14,29.237,PHI,,CIN,L 13-34,*,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
99,2012,2012-12-23,15,29.247,PHI,,WAS,L 20-27,,12,8,70,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2012,2012-12-30,16,29.254,PHI,@,NYG,L 7-42,*,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2013,2013-09-09,1,30.142,PHI,@,WAS,W 33-27,*,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,,0,0,0.0,1,0
102,2013,2013-09-15,2,30.148,PHI,,SDG,L 30-33,*,8,4,39,9.75,0,50.0%,4.88,0,0,,0,0,0,,0,,0,0,0.0,0,0
103,2013,2013-09-19,3,30.152,PHI,,KAN,L 16-26,*,8,5,87,17.40,1,62.5%,10.88,0,0,,0,0,0,,0,,1,6,0.0,1,0
104,2013,2013-09-29,4,30.162,PHI,@,DEN,L 20-52,,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2013,2013-10-06,5,30.169,PHI,@,NYG,W 36-21,*,7,3,33,11.00,0,42.9%,4.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2013,2013-10-13,6,30.176,PHI,@,TAM,W 31-20,*,6,4,21,5.25,0,66.7%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2013,2013-10-20,7,30.183,PHI,,DAL,L 3-17,*,12,3,32,10.67,0,25.0%,2.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2013,2013-10-27,8,30.190,PHI,,NYG,L 7-15,*,4,3,54,18.00,0,75.0%,13.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2013,2013-11-03,9,30.197,PHI,@,OAK,W 49-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
110,2013,2013-11-10,10,30.204,PHI,@,GNB,W 27-13,*,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2013,2013-11-17,11,30.211,PHI,,WAS,W 24-16,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2013,2013-12-01,12,30.225,PHI,,ARI,W 24-21,*,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
113,2013,2013-12-08,13,30.232,PHI,,DET,W 34-20,,,,,,,0.0%,,,,,,,,,,,,,,,
114,2013,2013-12-15,14,30.239,PHI,@,MIN,L 30-48,*,5,3,40,13.33,1,60.0%,8.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
115,2013,2013-12-22,15,30.246,PHI,,CHI,W 54-11,,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
116,2013,2013-12-29,16,30.253,PHI,@,DAL,W 24-22,*,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
117,2014,2014-09-07,1,31.140,CAR,@,TAM,W 20-14,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2014,2014-09-14,2,31.147,CAR,,DET,W 24-7,,7,5,54,10.80,1,71.4%,7.71,0,0,,0,0,0,,0,,1,6,0.0,0,0
119,2014,2014-09-21,3,31.154,CAR,,PIT,L 19-37,,6,2,12,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2014,2014-09-28,4,31.161,CAR,@,BAL,L 10-38,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
121,2014,2014-10-05,5,31.168,CAR,,CHI,W 31-24,,4,2,42,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
122,2014,2014-10-12,6,31.175,CAR,@,CIN,T 37-37,,7,5,47,9.40,0,71.4%,6.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
123,2014,2014-10-19,7,31.182,CAR,@,GNB,L 17-38,,5,2,6,3.00,0,40.0%,1.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
124,2014,2014-10-26,8,31.189,CAR,,SEA,L 9-13,,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0,,0,,0,0,0.0,0,0
125,2014,2014-10-30,9,31.193,CAR,,NOR,L 10-28,,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
126,2014,2014-11-10,10,31.204,CAR,@,PHI,L 21-45,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
127,2014,2014-11-16,11,31.210,CAR,,ATL,L 17-19,,,,,,,0.0%,,,,,,,,,,,,,,,
128,2014,2014-11-30,12,31.224,KAN,,DEN,L 16-29,,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,1,0
129,2014,2014-12-07,13,31.231,KAN,@,ARI,L 14-17,,7,5,64,12.80,0,71.4%,9.14,0,0,,0,0,0,,0,,0,0,0.0,0,0
130,2014,2014-12-14,14,31.238,KAN,,OAK,W 31-13,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
131,2014,2014-12-21,15,31.245,KAN,@,PIT,L 12-20,,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
132,2014,2014-12-28,16,31.252,KAN,,SDG,W 19-7,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
133,2015,2015-09-13,1,32.146,KAN,@,HOU,W 27-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
134,2015,2015-09-17,2,32.150,KAN,,DEN,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
135,2015,2015-09-28,3,32.161,KAN,@,GNB,L 28-38,,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
136,2015,2015-10-04,4,32.167,KAN,@,CIN,L 21-36,,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0,,0,,0,0,0.0,0,0
137,2015,2015-10-11,5,32.174,KAN,,CHI,L 17-18,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
138,2015,2015-10-18,6,32.181,KAN,@,MIN,L 10-16,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
139,2015,2015-10-25,7,32.188,KAN,,PIT,W 23-13,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
140,2015,2015-11-01,8,32.195,KAN,,DET,W 45-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
141,2015,2015-11-15,9,32.209,KAN,@,DEN,W 29-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
142,2015,2015-11-22,10,32.216,KAN,@,SDG,W 33-3,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
143,2015,2015-11-29,11,32.223,KAN,,BUF,W 30-22,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
144,2015,2015-12-06,12,32.230,KAN,@,OAK,W 34-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
145,2015,2015-12-13,13,32.237,KAN,,SDG,W 10-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
146,2015,2015-12-20,14,32.244,KAN,@,BAL,W 34-14,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
147,2015,2015-12-27,15,32.251,KAN,,CLE,W 17-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
148,2015,2016-01-03,16,32.258,KAN,,OAK,W 23-17,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
