ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-09-12,1,21.067,WAS,,PIT,L 16-38,,0.0,3,1,0,0,0
2,2016,2016-09-18,2,21.073,WAS,,DAL,L 23-27,,0.0,2,1,0,0,0
3,2016,2016-09-25,3,21.080,WAS,@,NYG,W 29-27,,0.0,1,2,1,2,0
4,2016,2016-10-02,4,21.087,WAS,,CLE,W 31-20,*,0.0,2,1,0,0,0
5,2016,2016-10-23,7,21.108,WAS,@,DET,L 17-20,,0.0,1,0,0,0,0
6,2016,2016-10-30,8,21.115,WAS,@,CIN,T 27-27,,1.0,2,0,0,0,0
7,2016,2016-11-13,9,21.129,WAS,,MIN,W 26-20,,0.0,2,3,0,0,0
8,2016,2016-11-20,10,21.136,WAS,,GNB,W 42-24,*,0.0,3,2,0,0,0
9,2016,2016-11-24,11,21.140,WAS,@,DAL,L 26-31,*,0.0,2,0,0,0,0
10,2016,2016-12-04,12,21.150,WAS,@,ARI,L 23-31,,0.0,4,0,0,0,0
11,2016,2016-12-11,13,21.157,WAS,@,PHI,W 27-22,,0.0,1,0,0,0,0
