ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1977,1977-11-13,9,23.070,SEA,@,NYJ,W 17-0,,,,
2,1977,1977-11-20,10,23.077,SEA,,HOU,L 10-22,,,,
3,1977,1977-11-27,11,23.084,SEA,,SDG,L 28-30,,,,
4,1977,1977-12-04,12,23.091,SEA,@,PIT,L 20-30,,,,
5,1977,1977-12-11,13,23.098,SEA,@,KAN,W 34-31,,,,
6,1977,1977-12-18,14,23.105,SEA,,CLE,W 20-19,,,,
7,1978,1978-09-03,1,23.364,SEA,,SDG,L 20-24,,,,
8,1978,1978-09-10,2,24.006,SEA,@,PIT,L 10-21,,,,
9,1978,1978-09-17,3,24.013,SEA,@,NYJ,W 24-17,,,,
10,1978,1978-10-01,5,24.027,SEA,@,DEN,L 7-28,,,,
11,1978,1978-10-08,6,24.034,SEA,,MIN,W 29-28,,,,
12,1978,1978-10-15,7,24.041,SEA,@,GNB,L 28-45,,,,
13,1978,1978-10-22,8,24.048,SEA,,OAK,W 27-7,,,,
14,1978,1978-10-29,9,24.055,SEA,,DEN,L 17-20,,,,
15,1978,1978-11-05,10,24.062,SEA,@,CHI,W 31-29,,,,
16,1978,1978-11-12,11,24.069,SEA,,BAL,L 14-17,,,,
17,1978,1978-11-19,12,24.076,SEA,@,KAN,W 13-10,,,,
18,1978,1978-11-26,13,24.083,SEA,@,OAK,W 17-16,,,,
19,1978,1978-12-10,15,24.097,SEA,@,SDG,L 10-37,,,,
20,1978,1978-12-17,16,24.104,SEA,,KAN,W 23-19,,,,
21,1979,1979-09-02,1,24.363,SEA,,SDG,L 16-33,,,,
22,1979,1979-09-09,2,25.005,SEA,@,MIA,L 10-19,,,,
23,1979,1979-09-16,3,25.012,SEA,,OAK,W 27-10,,,,
24,1979,1979-09-23,4,25.019,SEA,@,DEN,L 34-37,,,,
25,1979,1979-09-30,5,25.026,SEA,,KAN,L 6-24,,,,
26,1979,1979-10-07,6,25.033,SEA,@,SFO,W 35-24,,,,
27,1979,1979-10-14,7,25.040,SEA,@,SDG,L 10-20,,,,
28,1979,1979-10-21,8,25.047,SEA,,HOU,W 34-14,,,,
29,1979,1979-10-29,9,25.055,SEA,@,ATL,W 31-28,,,,
30,1979,1979-11-04,10,25.061,SEA,,RAM,L 0-24,,,,
31,1979,1979-11-11,11,25.068,SEA,@,CLE,W 29-24,,,,
32,1979,1979-11-18,12,25.075,SEA,,NOR,W 38-24,,,,
33,1979,1979-11-26,13,25.083,SEA,,NYJ,W 30-7,,,,
34,1979,1979-12-02,14,25.089,SEA,@,KAN,L 21-37,,,,
35,1979,1979-12-08,15,25.095,SEA,,DEN,W 28-23,,,,
36,1979,1979-12-16,16,25.103,SEA,@,OAK,W 29-24,,,,
37,1980,1980-09-07,1,26.003,SEA,,SDG,L 13-34,,,,
38,1980,1980-09-14,2,26.010,SEA,@,KAN,W 17-16,,,,
39,1980,1980-09-21,3,26.017,SEA,,NWE,L 31-37,,,,
40,1980,1980-09-28,4,26.024,SEA,@,WAS,W 14-0,,,,
41,1980,1980-10-05,5,26.031,SEA,@,HOU,W 26-7,,,,
42,1980,1980-10-12,6,26.038,SEA,,CLE,L 3-27,,,,
43,1980,1980-10-19,7,26.045,SEA,@,NYJ,W 27-17,,,,
