ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1966,1966-10-09,5,23.244,ATL,@,WAS,L 20-33,0,0,,0,0,0,,0,3,59,19.67,0
2,1966,1966-10-16,6,23.251,ATL,,SFO,L 7-44,1,12,12.00,0,1,16,16.00,0,0,0,,0
3,1966,1966-10-30,8,23.265,ATL,,CLE,L 17-49,0,0,,0,0,0,,0,1,16,16.00,0
4,1966,1966-11-13,9,23.279,ATL,,BAL,L 7-19,0,0,,0,0,0,,0,1,18,18.00,0
5,1966,1966-11-20,10,23.286,ATL,@,NYG,W 27-16,0,0,,0,0,0,,0,1,24,24.00,0
