ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,2000,2000-09-04,1,22.294,DEN,@,STL,L 36-41,,,,,,,
2,2000,2000-09-10,2,22.300,DEN,,ATL,W 42-14,,,,,,,
3,2000,2000-09-17,3,22.307,DEN,@,OAK,W 33-24,,,,,,,
4,2000,2000-10-15,7,22.335,DEN,,CLE,W 44-10,,,,,,,
5,2000,2000-10-22,8,22.342,DEN,@,CIN,L 21-31,,,,,,,
6,2000,2000-11-05,9,22.356,DEN,@,NYJ,W 30-23,,0,0,0.0,1,0,0
7,2000,2000-11-13,10,22.364,DEN,,OAK,W 27-24,,,,,,,
8,2000,2000-11-19,11,23.004,DEN,,SDG,W 38-37,,,,,,,
9,2000,2000-11-26,12,23.011,DEN,@,SEA,W 38-31,,,,,,,
10,2000,2000-12-03,13,23.018,DEN,@,NOR,W 38-23,,,,,,,
11,2000,2000-12-10,14,23.025,DEN,,SEA,W 31-24,,,,,,,
12,2000,2000-12-17,15,23.032,DEN,@,KAN,L 7-20,,,,,,,
13,2000,2000-12-23,16,23.038,DEN,,SFO,W 38-9,,,,,,,
14,2001,2001-09-10,1,23.299,DEN,,NYG,W 31-20,*,,,,,,
15,2001,2001-09-23,2,23.312,DEN,@,ARI,W 38-17,*,,,,,,
16,2001,2001-09-30,3,23.319,DEN,,BAL,L 13-20,*,,,,,,
17,2001,2001-10-07,4,23.326,DEN,,KAN,W 20-6,*,,,,,,
18,2001,2001-10-14,5,23.333,DEN,@,SEA,L 21-34,*,,,,,,
19,2001,2001-10-21,6,23.340,DEN,@,SDG,L 10-27,*,,,,,,
20,2001,2001-10-28,7,23.347,DEN,,NWE,W 31-20,*,,,,,,
21,2001,2001-11-05,8,23.355,DEN,@,OAK,L 28-38,*,,,,,,
22,2001,2001-11-11,9,23.361,DEN,,SDG,W 26-16,*,,,,,,
23,2001,2001-11-18,10,24.003,DEN,,WAS,L 10-17,*,,,,,,
24,2001,2001-11-22,11,24.007,DEN,@,DAL,W 26-24,*,,,,,,
25,2001,2001-12-02,12,24.017,DEN,@,MIA,L 10-21,*,,,,,,
26,2001,2001-12-09,13,24.024,DEN,,SEA,W 20-7,*,,,,,,
27,2001,2001-12-16,14,24.031,DEN,@,KAN,L 23-26,*,0,0,1.0,0,0,0
28,2001,2001-12-30,15,24.045,DEN,,OAK,W 23-17,*,0,0,0.0,1,6,0
29,2001,2002-01-06,16,24.052,DEN,@,IND,L 10-29,*,0,0,1.0,0,0,0
30,2002,2002-09-08,1,24.297,DEN,,STL,W 23-16,*,,,,,,
31,2002,2002-09-15,2,24.304,DEN,@,SFO,W 24-14,*,,,,,,
32,2002,2002-09-22,3,24.311,DEN,,BUF,W 28-23,*,,,,,,
33,2002,2002-09-30,4,24.319,DEN,@,BAL,L 23-34,*,,,,,,
34,2002,2002-10-06,5,24.325,DEN,,SDG,W 26-9,*,,,,,,
35,2002,2002-10-13,6,24.332,DEN,,MIA,L 22-24,*,,,,,,
36,2002,2002-10-27,8,24.346,DEN,@,NWE,W 24-16,*,,,,,,
37,2002,2002-11-11,9,24.361,DEN,,OAK,L 10-34,*,,,,,,
38,2002,2002-11-17,10,25.002,DEN,@,SEA,W 31-9,*,,,,,,
39,2002,2002-11-24,11,25.009,DEN,,IND,L 20-23,*,,,,,,
40,2002,2002-12-01,12,25.016,DEN,@,SDG,L 27-30,*,,,,,,
41,2002,2002-12-08,13,25.023,DEN,@,NYJ,L 13-19,*,,,,,,
42,2002,2002-12-15,14,25.030,DEN,,KAN,W 31-24,*,,,,,,
43,2002,2002-12-22,15,25.037,DEN,@,OAK,L 16-28,*,,,,,,
44,2002,2002-12-29,16,25.044,DEN,,ARI,W 37-7,*,,,,,,
45,2003,2003-09-07,1,25.296,DEN,@,CIN,W 30-10,*,,,,,,
46,2003,2003-09-14,2,25.303,DEN,@,SDG,W 37-13,*,,,,,,
47,2003,2003-09-22,3,25.311,DEN,,OAK,W 31-10,*,,,,,,
48,2003,2003-10-19,7,25.338,DEN,@,MIN,L 20-28,,,,,,,
49,2003,2003-10-26,8,25.345,DEN,@,BAL,L 6-26,*,,,,,,
50,2003,2003-11-03,9,25.353,DEN,,NWE,L 26-30,*,0,0,0.0,1,0,0
51,2003,2003-11-16,10,26.001,DEN,,SDG,W 37-8,*,,,,,,
52,2003,2003-11-23,11,26.008,DEN,,CHI,L 10-19,*,,,,,,
53,2003,2003-11-30,12,26.015,DEN,@,OAK,W 22-8,*,,,,,,
54,2003,2003-12-07,13,26.022,DEN,,KAN,W 45-27,*,,,,,,
55,2003,2003-12-14,14,26.029,DEN,,CLE,W 23-20,*,0,0,1.0,0,0,0
56,2003,2003-12-21,15,26.036,DEN,@,IND,W 31-17,*,,,,,,
57,2003,2003-12-28,16,26.043,DEN,@,GNB,L 3-31,*,,,,,,
58,2004,2004-09-12,1,26.302,DEN,,KAN,W 34-24,*,,,,,,
59,2004,2004-09-19,2,26.309,DEN,@,JAX,L 6-7,*,,,,,,
60,2004,2004-09-26,3,26.316,DEN,,SDG,W 23-13,*,0,0,1.0,0,0,0
61,2004,2004-10-03,4,26.323,DEN,@,TAM,W 16-13,*,,,,,,
62,2004,2004-10-10,5,26.330,DEN,,CAR,W 20-17,*,,,,,,
63,2004,2004-10-17,6,26.337,DEN,@,OAK,W 31-3,*,,,,,,
64,2004,2004-10-25,7,26.345,DEN,@,CIN,L 10-23,*,,,,,,
65,2004,2004-10-31,8,26.351,DEN,,ATL,L 28-41,*,,,,,,
66,2004,2004-11-07,9,26.358,DEN,,HOU,W 31-13,*,,,,,,
67,2004,2004-11-21,10,27.006,DEN,@,NOR,W 34-13,*,,,,,,
68,2004,2004-11-28,11,27.013,DEN,,OAK,L 24-25,*,,,,,,
69,2004,2004-12-05,12,27.020,DEN,@,SDG,L 17-20,*,0,0,0.0,1,21,0
70,2004,2004-12-12,13,27.027,DEN,,MIA,W 20-17,*,0,0,1.0,0,0,0
71,2004,2004-12-19,14,27.034,DEN,@,KAN,L 17-45,*,,,,,,
72,2004,2004-12-25,15,27.040,DEN,@,TEN,W 37-16,*,,,,,,
73,2004,2005-01-02,16,27.048,DEN,,IND,W 33-14,*,,,,,,
74,2005,2005-09-11,1,27.300,DET,,GNB,W 17-3,*,0,0,0.0,1,0,0
75,2005,2005-09-18,2,27.307,DET,@,CHI,L 6-38,*,,,,,,
76,2005,2005-10-02,3,27.321,DET,@,TAM,L 13-17,*,,,,,,
77,2005,2005-10-09,4,27.328,DET,,BAL,W 35-17,*,,,,,,
78,2005,2005-10-16,5,27.335,DET,,CAR,L 20-21,*,1,6,0.0,1,64,1
79,2005,2005-10-23,6,27.342,DET,@,CLE,W 13-10,*,,,,,,
80,2005,2005-10-30,7,27.349,DET,,CHI,L 13-19,*,,,,,,
81,2005,2005-11-06,8,27.356,DET,@,MIN,L 14-27,*,,,,,,
82,2005,2005-11-13,9,27.363,DET,,ARI,W 29-21,*,,,,,,
83,2005,2005-11-20,10,28.005,DET,@,DAL,L 7-20,*,,,,,,
84,2005,2005-11-24,11,28.009,DET,,ATL,L 7-27,*,,,,,,
85,2005,2005-12-04,12,28.019,DET,,MIN,L 16-21,*,,,,,,
86,2005,2005-12-11,13,28.026,DET,@,GNB,L 13-16,*,,,,,,
87,2005,2005-12-18,14,28.033,DET,,CIN,L 17-41,*,,,,,,
88,2005,2005-12-24,15,28.039,DET,@,NOR,W 13-12,*,,,,,,
89,2005,2006-01-01,16,28.047,DET,@,PIT,L 21-35,*,,,,,,
90,2006,2006-09-10,1,28.299,DET,,SEA,L 6-9,*,,,,,,
91,2006,2006-09-17,2,28.306,DET,@,CHI,L 7-34,*,,,,,,
92,2006,2006-11-05,8,28.355,DET,,ATL,W 30-14,,0,0,0.0,1,0,0
93,2006,2006-11-12,9,28.362,DET,,SFO,L 13-19,*,,,,,,
94,2006,2006-11-19,10,29.004,DET,@,ARI,L 10-17,*,,,,,,
95,2006,2006-12-03,12,29.018,DET,@,NWE,L 21-28,*,0,0,1.0,0,0,0
96,2006,2006-12-10,13,29.025,DET,,MIN,L 20-30,*,,,,,,
97,2006,2006-12-17,14,29.032,DET,@,GNB,L 9-17,*,,,,,,
98,2006,2006-12-24,15,29.039,DET,,CHI,L 21-26,*,,,,,,
99,2006,2006-12-31,16,29.046,DET,@,DAL,W 39-31,*,0,0,0.0,1,17,0
100,2007,2007-09-09,1,29.298,DET,@,OAK,W 36-21,*,,,,,,
101,2007,2007-09-16,2,29.305,DET,,MIN,W 20-17,*,,,,,,
102,2007,2007-09-23,3,29.312,DET,@,PHI,L 21-56,,,,,,,
103,2007,2007-09-30,4,29.319,DET,,CHI,W 37-27,*,,,,,,
104,2007,2007-10-07,5,29.326,DET,@,WAS,L 3-34,*,,,,,,
105,2007,2007-10-21,6,29.340,DET,,TAM,W 23-16,*,,,,,,
106,2007,2007-10-28,7,29.347,DET,@,CHI,W 16-7,*,0,0,0.0,1,7,0
107,2007,2007-11-04,8,29.354,DET,,DEN,W 44-7,*,,,,,,
108,2007,2007-11-11,9,29.361,DET,@,ARI,L 21-31,*,0,0,0.0,1,38,0
109,2007,2007-11-18,10,30.003,DET,,NYG,L 10-16,*,,,,,,
110,2007,2007-11-22,11,30.007,DET,,GNB,L 26-37,*,,,,,,
111,2007,2007-12-02,12,30.017,DET,@,MIN,L 10-42,*,,,,,,
112,2007,2007-12-09,13,30.024,DET,,DAL,L 27-28,*,,,,,,
113,2007,2007-12-16,14,30.031,DET,@,SDG,L 14-51,*,,,,,,
114,2007,2007-12-23,15,30.038,DET,,KAN,W 25-20,*,,,,,,
115,2007,2007-12-30,16,30.045,DET,@,GNB,L 13-34,*,,,,,,
