ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1987,1987-10-04,3,23.283,SDG,@,CIN,W 10-9
2,1987,1987-10-11,4,23.290,SDG,@,TAM,W 17-13
3,1987,1987-10-18,5,23.297,SDG,@,RAI,W 23-17
