ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1980,1980-09-07,1,22.363,RAM,,DET,L 20-41,,,,,,,,,,,,,,,,,,,,,,,,,
2,1980,1980-09-11,2,23.001,RAM,@,TAM,L 9-10,7,64,9.14,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
3,1980,1980-09-21,3,23.011,RAM,,GNB,W 51-21,4,7,1.75,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
4,1980,1980-09-28,4,23.018,RAM,@,NYG,W 28-7,4,6,1.50,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
5,1980,1980-10-05,5,23.025,RAM,,SFO,W 48-26,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
6,1980,1980-10-12,6,23.032,RAM,@,STL,W 21-13,,,,,,,,,,,,,,,,,,,,,,,,,
7,1980,1980-10-19,7,23.039,RAM,@,SFO,W 31-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,6,6.00,0,0,0
8,1980,1980-10-26,8,23.046,RAM,@,ATL,L 10-13,,,,,,,,,,,,,,,,,,,,,,,,,
9,1980,1980-11-02,9,23.053,RAM,,NOR,W 45-31,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0
10,1980,1980-11-09,10,23.060,RAM,,MIA,L 14-35,,,,,,,,,,,,,,,,,,,,,,,,,
11,1980,1980-11-16,11,23.067,RAM,@,NWE,W 17-14,,,,,,,,,,,,,,,,,,,,,,,,,
12,1980,1980-11-24,12,23.075,RAM,@,NOR,W 27-7,8,47,5.88,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
13,1980,1980-11-30,13,23.081,RAM,,NYJ,W 38-13,5,10,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
14,1980,1980-12-07,14,23.088,RAM,@,BUF,L 7-10,,,,,,,,,,,,,,,,,,,,,,,,,
15,1980,1980-12-15,15,23.096,RAM,,DAL,W 38-14,16,147,9.19,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
16,1980,1980-12-21,16,23.102,RAM,,ATL,W 20-17,19,144,7.58,1,2,18,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
17,1981,1981-09-06,1,23.361,RAM,,HOU,L 20-27,2,-10,-5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
18,1981,1981-09-13,2,24.003,RAM,@,NOR,L 17-23,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
19,1981,1981-09-20,3,24.010,RAM,,GNB,W 35-23,4,12,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
20,1981,1981-09-28,4,24.018,RAM,@,CHI,W 24-7,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,1,15,15.00,0,0,0
21,1981,1981-10-04,5,24.024,RAM,,CLE,W 27-16,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
22,1981,1981-10-11,6,24.031,RAM,@,ATL,W 37-35,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
23,1981,1981-10-25,8,24.045,RAM,@,SFO,L 17-20,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
24,1981,1981-11-01,9,24.052,RAM,,DET,W 20-13,9,23,2.56,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
25,1981,1981-11-08,10,24.059,RAM,,NOR,L 13-21,11,75,6.82,0,3,28,9.33,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
26,1981,1981-11-15,11,24.066,RAM,@,CIN,L 10-24,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,1981,1981-11-22,12,24.073,RAM,,SFO,L 31-33,1,2,2.00,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
28,1981,1981-11-29,13,24.080,RAM,@,PIT,L 0-24,0,0,,0,0,0,,0,,,,,,,,,,,,0,0,,0,0,
29,1981,1981-12-06,14,24.087,RAM,@,NYG,L 7-10,1,-1,-1.00,0,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
30,1981,1981-12-14,15,24.095,RAM,,ATL,W 21-16,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,1981,1981-12-20,16,24.101,RAM,,WAS,L 7-30,3,12,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,1982,1982-09-12,1,25.002,RAM,@,GNB,L 23-35,2,4,2.00,0,4,28,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1982,1982-11-21,3,25.072,RAM,@,ATL,L 17-34,4,26,6.50,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1982,1982-11-28,4,25.079,RAM,,KAN,W 20-14,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,1982,1982-12-02,5,25.083,RAM,,SFO,L 24-30,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
36,1982,1982-12-12,6,25.093,RAM,,DEN,L 24-27,7,29,4.14,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1982,1982-12-18,7,25.099,RAM,@,RAI,L 31-37,1,6,6.00,0,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1982,1982-12-26,8,25.107,RAM,,CHI,L 26-34,0,0,,0,0,0,,0,,,,,,,,,,,,,,,,0,
39,1982,1983-01-02,9,25.114,RAM,@,SFO,W 21-20,1,10,10.00,0,2,6,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1983,1983-09-04,1,25.359,KAN,,SEA,W 17-13,11,22,2.00,0,1,-1,-1.00,0,1,1,100.00,18,1,0,158.3,0,0,18.00,38.00,0,0,,0,0,0
41,1983,1983-09-12,2,26.002,KAN,,SDG,L 14-17,7,19,2.71,0,2,10,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
42,1983,1983-09-18,3,26.008,KAN,@,WAS,L 12-27,7,20,2.86,0,1,6,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
43,1983,1983-09-25,4,26.015,KAN,@,MIA,L 6-14,14,46,3.29,0,1,4,4.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
44,1983,1983-10-02,5,26.022,KAN,,STL,W 38-14,4,7,1.75,0,1,6,6.00,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
