ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1978,1978-09-03,1,23.097,DEN,,OAK,W 14-6,6,18,3.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
2,1978,1978-09-11,2,23.105,DEN,@,MIN,L 9-12,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
3,1978,1978-09-17,3,23.111,DEN,,SDG,W 27-14,1,8,8.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
4,1978,1978-09-24,4,23.118,DEN,@,KAN,W 23-17,8,24,3.00,1,2,18,9.00,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,1,6
5,1978,1978-10-01,5,23.125,DEN,,SEA,W 28-7,9,42,4.67,0,4,41,10.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
6,1978,1978-10-08,6,23.132,DEN,@,SDG,L 0-23,4,31,7.75,0,3,35,11.67,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
7,1978,1978-10-16,7,23.140,DEN,,CHI,W 16-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1978,1978-10-22,8,23.146,DEN,@,BAL,L 6-7,5,27,5.40,0,3,16,5.33,0,0,0,,0,0,0,,0,0,,,1,13,13.00,0,0,0,,0,0,0
9,1978,1978-10-29,9,23.153,DEN,@,SEA,W 20-17,2,27,13.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
10,1978,1978-11-05,10,23.160,DEN,,NYJ,L 28-31,9,37,4.11,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,5,67,13.40,0,0,0
11,1978,1978-11-12,11,23.167,DEN,@,CLE,W 19-7,2,1,0.50,0,2,20,10.00,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,3,12,4.00,0,0,0
12,1978,1978-11-19,12,23.174,DEN,,GNB,W 16-3,3,12,4.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
13,1978,1978-11-23,13,23.178,DEN,@,DET,L 14-17,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
14,1978,1978-12-03,14,23.188,DEN,@,OAK,W 21-6,7,18,2.57,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
15,1978,1978-12-10,15,23.195,DEN,,KAN,W 24-3,3,11,3.67,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
16,1978,1978-12-16,16,23.201,DEN,,PIT,L 17-21,5,36,7.20,0,3,40,13.33,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,2,-11,-5.50,0,0,0
17,1979,1979-09-02,1,24.096,DEN,,CIN,W 10-0,10,70,7.00,0,4,30,7.50,1,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
18,1979,1979-09-06,2,24.100,DEN,,RAM,L 9-13,7,6,0.86,1,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
19,1979,1979-09-16,3,24.110,DEN,@,ATL,W 20-17,6,32,5.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
20,1979,1979-10-28,9,24.152,DEN,,KAN,W 20-3,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,55,27.50,0,0,0,,0,0,0
21,1979,1979-11-04,10,24.159,DEN,,NOR,W 10-3,4,10,2.50,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,0,0,,0,0,0
22,1979,1979-11-11,11,24.166,DEN,,NWE,W 45-10,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,0,0
23,1979,1979-11-25,13,24.180,DEN,,OAK,L 10-14,1,8,8.00,0,2,32,16.00,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
24,1979,1979-12-02,14,24.187,DEN,@,BUF,W 19-16,5,9,1.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,45,22.50,0,2,24,12.00,0,0,0
25,1979,1979-12-08,15,24.193,DEN,@,SEA,L 23-28,1,3,3.00,0,5,37,7.40,0,0,0,,0,0,0,,0,0,,,3,79,26.33,0,4,49,12.25,0,0,0
26,1979,1979-12-17,16,24.202,DEN,@,SDG,L 7-17,6,30,5.00,0,5,21,4.20,0,0,0,,0,0,0,,0,0,,,2,69,34.50,0,1,5,5.00,0,0,0
27,1980,1980-09-07,1,25.101,DEN,@,PHI,L 6-27,4,20,5.00,0,2,11,5.50,0,0,0,,0,0,0,,0,0,,,4,84,21.00,0,1,7,7.00,0,0,0
28,1980,1980-09-14,2,25.108,DEN,,DAL,W 41-20,11,24,2.18,0,2,33,16.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
29,1980,1980-09-21,3,25.115,DEN,,SDG,L 13-30,6,26,4.33,0,3,19,6.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
