ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1979,1979-09-02,1,23.011,CLE,@,NYJ,W 25-22,,,,,,,,,,
2,1979,1979-09-09,2,23.018,CLE,@,KAN,W 27-24,,,,,,,,,,
3,1979,1979-09-16,3,23.025,CLE,,BAL,W 13-10,,,,,,,,,,
4,1979,1979-09-24,4,23.033,CLE,,DAL,W 26-7,,,,,,,,,,
5,1979,1979-09-30,5,23.039,CLE,@,HOU,L 10-31,,,,,,,,,,
6,1979,1979-10-07,6,23.046,CLE,,PIT,L 35-51,1,6,6.00,0,0,0,,0,0,0
7,1979,1979-10-14,7,23.053,CLE,,WAS,L 9-13,,,,,,,,,,
8,1979,1979-10-21,8,23.060,CLE,,CIN,W 28-27,0,0,,0,1,1,1.00,0,0,0
9,1979,1979-10-28,9,23.067,CLE,@,STL,W 38-20,0,0,,0,1,3,3.00,0,0,0
10,1979,1979-11-04,10,23.074,CLE,@,PHI,W 24-19,,,,,,,,,,
11,1979,1979-11-11,11,23.081,CLE,,SEA,L 24-29,,,,,,,,,,
12,1979,1979-11-18,12,23.088,CLE,,MIA,W 30-24,,,,,,,,,,
13,1979,1979-11-25,13,23.095,CLE,@,PIT,L 30-33,,,,,,,,,,
14,1979,1979-12-02,14,23.102,CLE,,HOU,W 14-7,,,,,,,,,,
15,1979,1979-12-09,15,23.109,CLE,@,OAK,L 14-19,,,,,,,,,,
16,1979,1979-12-16,16,23.116,CLE,@,CIN,L 12-16,,,,,,,,,,
17,1980,1980-09-07,1,24.016,CLE,@,NWE,L 17-34,1,18,18.00,0,0,0,,0,0,0
18,1980,1980-09-15,2,24.024,CLE,,HOU,L 7-16,,,,,,,,,,
19,1980,1980-09-21,3,24.030,CLE,,KAN,W 20-13,1,39,39.00,0,0,0,,0,0,0
20,1980,1980-09-28,4,24.037,CLE,@,TAM,W 34-27,2,46,23.00,0,0,0,,0,0,0
21,1980,1980-10-05,5,24.044,CLE,,DEN,L 16-19,,,,,,,,,,
22,1980,1980-10-12,6,24.051,CLE,@,SEA,W 27-3,,,,,,,,,,
23,1980,1980-10-19,7,24.058,CLE,,GNB,W 26-21,,,,,,,,,,
24,1980,1980-10-26,8,24.065,CLE,,PIT,W 27-26,1,10,10.00,0,0,0,,0,0,0
25,1980,1980-11-03,9,24.073,CLE,,CHI,W 27-21,,,,,,,,,,
26,1980,1980-11-09,10,24.079,CLE,@,BAL,W 28-27,,,,,,,,,,
27,1980,1980-11-16,11,24.086,CLE,@,PIT,L 13-16,,,,,,,,,,
28,1980,1980-11-23,12,24.093,CLE,,CIN,W 31-7,0,0,,0,1,-8,-8.00,0,0,0
29,1980,1980-11-30,13,24.100,CLE,@,HOU,W 17-14,2,26,13.00,0,0,0,,0,0,0
30,1980,1980-12-07,14,24.107,CLE,,NYJ,W 17-14,0,0,,0,1,15,15.00,0,0,0
31,1980,1980-12-14,15,24.114,CLE,@,MIN,L 23-28,,,,,,,,,,
32,1980,1980-12-21,16,24.121,CLE,@,CIN,W 27-24,1,26,26.00,0,0,0,,0,0,0
33,1981,1981-09-07,1,25.016,CLE,,SDG,L 14-44,0,0,,0,,,,,,
34,1981,1981-09-13,2,25.022,CLE,,HOU,L 3-9,1,24,24.00,0,0,0,,0,0,0
35,1981,1981-09-20,3,25.029,CLE,@,CIN,W 20-17,0,0,,0,,,,,,
36,1981,1981-09-27,4,25.036,CLE,,ATL,W 28-17,0,0,,0,,,,,,
37,1981,1981-10-04,5,25.043,CLE,@,RAM,L 16-27,0,0,,0,,,,,,
38,1981,1981-10-11,6,25.050,CLE,@,PIT,L 7-13,0,0,,0,,,,,,
39,1981,1981-10-18,7,25.057,CLE,,NOR,W 20-17,0,0,,0,,,,,,
40,1982,1982-09-12,1,26.021,CLE,@,SEA,W 21-7,,,,,,,,,,
41,1983,1983-09-04,1,27.013,CLE,,MIN,L 21-27,1,23,23.00,1,0,0,,0,1,6
42,1983,1983-09-11,2,27.020,CLE,@,DET,W 31-26,1,0,0.00,0,0,0,,0,0,0
43,1983,1983-09-15,3,27.024,CLE,,CIN,W 17-7,1,16,16.00,0,0,0,,0,0,0
44,1983,1983-09-25,4,27.034,CLE,@,SDG,W 30-24,1,17,17.00,0,0,0,,0,0,0
45,1983,1983-10-02,5,27.041,CLE,,SEA,L 9-24,4,73,18.25,0,0,0,,0,0,0
46,1983,1983-10-09,6,27.048,CLE,,NYJ,W 10-7,1,16,16.00,0,0,0,,0,0,0
47,1983,1983-10-16,7,27.055,CLE,@,PIT,L 17-44,0,0,,0,0,0,,0,0,
48,1983,1983-10-23,8,27.062,CLE,@,CIN,L 21-28,1,38,38.00,0,0,0,,0,0,0
49,1983,1983-10-30,9,27.069,CLE,,HOU,W 25-19,0,0,,0,0,0,,0,0,
50,1983,1983-11-06,10,27.076,CLE,@,GNB,L 21-35,1,18,18.00,0,0,0,,0,0,0
51,1983,1983-11-13,11,27.083,CLE,,TAM,W 20-0,2,22,11.00,0,1,2,2.00,0,0,0
52,1983,1983-11-20,12,27.090,CLE,@,NWE,W 30-0,1,9,9.00,0,0,0,,0,0,0
53,1983,1983-11-27,13,27.097,CLE,,BAL,W 41-23,3,86,28.67,1,0,0,,0,1,6
54,1983,1983-12-04,14,27.104,CLE,@,DEN,L 6-27,3,56,18.67,0,0,0,,0,0,0
55,1983,1983-12-11,15,27.111,CLE,@,HOU,L 27-34,0,0,,0,0,0,,0,0,
56,1983,1983-12-18,16,27.118,CLE,,PIT,W 30-17,0,0,,0,0,0,,0,0,
57,1984,1984-09-03,1,28.012,CLE,@,SEA,L 0-33,0,0,,0,,,,,,
58,1984,1984-09-09,2,28.018,CLE,@,RAM,L 17-20,0,0,,0,,,,,,
59,1984,1984-09-16,3,28.025,CLE,,DEN,L 14-24,0,0,,0,,,,,,
60,1984,1984-09-23,4,28.032,CLE,,PIT,W 20-10,0,0,,0,,,,,,
61,1984,1984-09-30,5,28.039,CLE,@,KAN,L 6-10,1,8,8.00,0,0,0,,0,0,0
62,1984,1984-10-07,6,28.046,CLE,,NWE,L 16-17,0,0,,0,,,,,,
63,1984,1984-10-14,7,28.053,CLE,,NYJ,L 20-24,1,24,24.00,0,0,0,,0,0,0
64,1984,1984-10-21,8,28.060,CLE,@,CIN,L 9-12,8,94,11.75,0,0,0,,0,0,0
65,1984,1984-10-28,9,28.067,CLE,,NOR,L 14-16,4,62,15.50,0,0,0,,0,0,0
66,1984,1984-11-04,10,28.074,CLE,@,BUF,W 13-10,1,13,13.00,0,0,0,,0,0,0
67,1984,1984-11-11,11,28.081,CLE,,SFO,L 7-41,3,30,10.00,0,0,0,,0,0,0
68,1984,1984-11-18,12,28.088,CLE,@,ATL,W 23-7,0,0,,0,,,,,,
69,1984,1984-11-25,13,28.095,CLE,,HOU,W 27-10,0,0,,0,,,,,,
70,1984,1984-12-02,14,28.102,CLE,,CIN,L 17-20,1,11,11.00,0,0,0,,0,0,0
71,1984,1984-12-09,15,28.109,CLE,@,PIT,L 20-23,2,19,9.50,0,0,0,,0,0,0
72,1984,1984-12-16,16,28.116,CLE,@,HOU,W 27-20,0,0,,0,,,,,,
73,1985,1985-09-08,1,29.017,CLE,,STL,L 24-27,4,65,16.25,0,0,0,,0,0,0
