ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1966,1966-10-23,6,25.172,MIN,@,BAL,L 17-20,2,39,19.50,0,0,0,,0,0,0,0
2,1966,1966-10-30,7,25.179,MIN,,SFO,W 28-3,0,0,,0,0,0,,0,1,18,0
3,1966,1966-11-06,8,25.186,MIN,@,GNB,W 20-17,1,26,26.00,0,0,0,,0,0,0,0
4,1966,1966-11-13,9,25.193,MIN,,DET,L 31-32,2,53,26.50,0,0,0,,0,0,0,0
5,1966,1966-11-20,10,25.200,MIN,@,RAM,L 6-21,2,48,24.00,0,0,0,,0,0,0,0
6,1966,1966-11-27,11,25.207,MIN,,GNB,L 16-28,1,23,23.00,0,0,0,,0,0,0,0
7,1966,1966-12-11,13,25.221,MIN,@,DET,W 28-16,2,43,21.50,0,0,0,,0,0,0,0
8,1966,1966-12-18,14,25.228,MIN,@,CHI,L 28-41,4,69,17.25,0,0,0,,0,0,0,0
9,1967,1967-09-22,2,26.141,MIN,@,RAM,L 3-39,0,0,,0,1,4,4.00,0,0,0,0
10,1967,1967-10-29,7,26.178,NYG,,CLE,W 38-34,4,76,19.00,0,0,0,,0,0,0,0
11,1967,1967-11-05,8,26.185,NYG,@,MIN,L 24-27,2,43,21.50,0,0,0,,0,0,0,0
12,1967,1967-12-10,13,26.220,ATL,,SFO,L 28-34,3,56,18.67,0,0,0,,0,0,0,0
13,1967,1967-12-17,14,26.227,ATL,,CHI,L 14-23,3,65,21.67,0,1,0,0.00,0,0,0,0
