ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
89,1968,1968-11-10,9,32.355,GNB,@,MIN,L 10-14,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
90,1968,1968-11-17,10,32.362,GNB,,NOR,W 29-7,0,0,,0,0,0,,0,0,0,,0,0,,,2,4,50.0,1,2,50.0,0,5,0,0,,0
91,1968,1968-11-24,11,33.003,GNB,@,WAS,W 27-7,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
92,1968,1968-12-01,12,33.010,GNB,@,SFO,L 20-27,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
93,1968,1968-12-07,13,33.016,GNB,,BAL,L 3-16,0,0,,0,0,0,,0,0,0,,0,0,,,,,,1,1,100.0,0,3,0,0,,0
94,1968,1968-12-15,14,33.024,GNB,@,CHI,W 28-27,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,,2,0.0,0,4,0,0,,0
95,1969,1969-09-21,1,33.304,GNB,,CHI,W 17-0,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
96,1969,1969-09-28,2,33.311,GNB,,SFO,W 14-7,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,,1,0.0,0,2,0,0,,0
97,1969,1969-10-05,3,33.318,GNB,@,MIN,L 7-19,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
98,1969,1969-10-12,4,33.325,GNB,@,DET,W 28-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,,2,0.0,0,4,0,0,,0
99,1969,1969-10-19,5,33.332,GNB,@,RAM,L 21-34,0,0,,0,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
100,1969,1969-10-26,6,33.339,GNB,,ATL,W 28-10,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,,1,0.0,0,4,0,0,,0
101,1969,1969-11-02,7,33.346,GNB,@,PIT,W 38-34,0,0,,0,0,0,,0,0,0,,0,0,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
102,1969,1969-11-09,8,33.353,GNB,@,BAL,L 6-14,0,0,,0,0,0,,0,0,0,,0,0,,,,,,2,4,50.0,0,6,0,0,,0
103,1969,1969-11-16,9,33.360,GNB,,MIN,L 7-9,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,,2,0.0,0,1,0,0,,0
104,1969,1969-11-23,10,34.002,GNB,,DET,L 10-16,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
105,1970,1970-09-20,1,34.303,SDG,,BAL,L 14-16,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,,1,0.0,0,2,8,283,35.38,0
106,1970,1970-09-27,2,34.310,SDG,,OAK,T 27-27,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
107,1970,1970-10-04,3,34.317,SDG,@,RAM,L 10-37,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
108,1970,1970-10-12,4,34.325,SDG,,GNB,L 20-22,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
109,1970,1970-10-18,5,34.331,SDG,@,CHI,W 20-7,0,0,,0,0,0,,0,0,,,,,,,2,3,66.7,,,,0,2,,,,
110,1970,1970-10-25,6,34.338,SDG,,HOU,T 31-31,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
111,1970,1970-11-01,7,34.345,SDG,@,CLE,W 27-10,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
112,1970,1970-11-08,8,34.352,SDG,,DEN,W 24-21,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
113,1970,1970-11-15,9,34.359,SDG,@,BOS,W 16-14,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,,3,0.0,0,2,0,0,,0
114,1970,1970-11-22,10,35.001,SDG,@,OAK,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
115,1970,1970-11-29,11,35.008,SDG,@,KAN,L 14-26,0,0,,0,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
116,1970,1970-12-06,12,35.015,SDG,,CIN,L 14-17,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,,1,0.0,0,2,0,0,,0
117,1970,1970-12-13,13,35.022,SDG,@,DEN,T 17-17,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
118,1970,1970-12-20,14,35.029,SDG,,KAN,W 31-13,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
