ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
1,1964,1964-11-15,10,25.021,DET,@,CLE,L 21-37,,1,2,50.00,3,0,1,16.7,0,0,1.50,-21.00
2,1964,1964-12-06,13,25.042,DET,@,BAL,W 31-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
