ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2016,2016-09-18,2,22.250,IND,@,DEN,L 20-34,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
2,2016,2016-09-25,3,22.257,IND,,SDG,W 26-22,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
3,2016,2016-10-02,4,22.264,IND,@,JAX,L 27-30,,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
4,2016,2016-10-09,5,22.271,IND,,CHI,W 29-23,,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
5,2016,2016-10-16,6,22.278,IND,@,HOU,L 23-26,*,4,4,63,15.75,0,100.0%,15.75,0,0,,0,0,0,,0,1,6,6.00,0,0,0
6,2016,2016-10-23,7,22.285,IND,@,TEN,W 34-26,*,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,2,18,9.00,0,0,0
7,2016,2016-11-06,9,22.299,IND,@,GNB,W 31-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,3,1.50,0,0,0
8,2016,2016-11-20,10,22.313,IND,,TEN,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,12,6.00,0,0,0
9,2016,2016-11-24,11,22.317,IND,,PIT,L 7-28,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
10,2016,2016-12-05,12,22.328,IND,@,NYJ,W 41-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,36,18.00,0,0,0
11,2016,2016-12-11,13,22.334,IND,,HOU,L 17-22,,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,2,4,2.00,0,0,0
12,2016,2016-12-18,14,22.341,IND,@,MIN,W 34-6,,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,0,1,30,30.00,0,0,0
13,2016,2016-12-24,15,22.347,IND,@,OAK,L 25-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,10,10.00,0,0,0
14,2016,2017-01-01,16,22.355,IND,,JAX,W 24-20,,7,4,72,18.00,0,57.1%,10.29,0,0,,0,0,0,,0,0,0,,0,0,0
15,2017,2017-10-16,6,23.277,IND,@,TEN,L 22-36,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
16,2017,2017-10-22,7,23.283,IND,,JAX,L 0-27,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0
17,2017,2017-10-29,8,23.290,IND,@,CIN,L 23-24,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
18,2017,2017-11-05,9,23.297,IND,@,HOU,W 20-14,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0
19,2017,2017-11-12,10,23.304,IND,,PIT,L 17-20,,6,6,104,17.33,1,100.0%,17.33,1,3,3.00,0,0,0,,0,4,17,4.25,0,1,6
20,2017,2017-11-26,11,23.318,IND,,TEN,L 16-20,,4,3,34,11.33,0,75.0%,8.50,0,0,,0,0,0,,0,1,0,0.00,0,0,0
21,2017,2017-12-03,12,23.325,IND,@,JAX,L 10-30,,6,4,35,8.75,0,66.7%,5.83,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
22,2017,2017-12-10,13,23.332,IND,@,BUF,L 7-13,*,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,1,2,2.00,0,0,0
23,2017,2017-12-14,14,23.336,IND,,DEN,L 13-25,*,3,0,0,,0,0.0%,0.00,1,7,7.00,0,0,0,,0,0,0,,0,0,0
24,2017,2017-12-23,15,23.345,IND,@,BAL,L 16-23,*,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0,,0,1,8,8.00,0,0,0
25,2017,2017-12-31,16,23.353,IND,,HOU,W 22-13,*,4,2,39,19.50,0,50.0%,9.75,0,0,,0,1,5,5.00,0,3,53,17.67,0,0,0
26,2018,2018-09-09,1,24.240,IND,,CIN,L 23-34,,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0
27,2018,2018-09-16,2,24.247,IND,@,WAS,W 21-9,*,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,,0,0,0,,0,0,0
28,2018,2018-09-23,3,24.254,IND,@,PHI,L 16-20,,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0
