ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
23,1999,1999-10-31,8,22.341,CIN,,JAX,L 10-41,*,,,,,,,,,,
24,1999,1999-11-21,11,22.362,CIN,,BAL,L 31-34,,,,,,,,,,,
25,1999,1999-11-28,12,23.004,CIN,@,PIT,W 27-20,*,,,,,,,,,,
26,1999,1999-12-05,13,23.011,CIN,,SFO,W 44-30,*,,,,,,,,,,
27,1999,1999-12-12,14,23.018,CIN,,CLE,W 44-28,*,,,,,,,,,,
28,1999,1999-12-26,15,23.032,CIN,@,BAL,L 0-22,*,,,,,,,,,,
29,1999,2000-01-02,16,23.039,CIN,@,JAX,L 7-24,*,,,,,,,,,,
30,2000,2000-09-10,1,23.291,CIN,,CLE,L 7-24,*,,,,,,,,,,
31,2000,2000-09-17,2,23.298,CIN,@,JAX,L 0-13,*,,,,,,,,,,
32,2000,2000-09-24,3,23.305,CIN,@,BAL,L 0-37,*,,,,,,,,,,
33,2000,2000-10-01,4,23.312,CIN,,MIA,L 16-31,*,,,,,,,,,,
34,2000,2000-10-08,5,23.319,CIN,,TEN,L 14-23,,,,,,,,,,,
35,2000,2000-10-15,6,23.326,CIN,@,PIT,L 0-15,,,,,,,,,,,
36,2000,2000-10-22,7,23.333,CIN,,DEN,W 31-21,,,,,,,,,,,
37,2000,2000-10-29,8,23.340,CIN,@,CLE,W 12-3,,,,,,,,,,,
38,2000,2000-11-05,9,23.347,CIN,,BAL,L 7-27,,,,,,,,,,,
39,2000,2000-11-12,10,23.354,CIN,@,DAL,L 6-23,,,,,,,,,,,
40,2000,2000-11-19,11,23.361,CIN,@,NWE,L 13-16,,,,,,,,,,,
41,2000,2000-11-26,12,24.002,CIN,,PIT,L 28-48,,,,,,,,,,,
42,2000,2000-12-03,13,24.009,CIN,,ARI,W 24-13,,,,,,,,,,,
43,2000,2000-12-10,14,24.016,CIN,@,TEN,L 3-35,,,,,,,,,,,
44,2000,2000-12-17,15,24.023,CIN,,JAX,W 17-14,*,,,,,,,,,,
45,2000,2000-12-24,16,24.030,CIN,@,PHI,L 7-16,,,,,,,,,,,
46,2001,2001-09-09,1,24.289,CIN,,NWE,W 23-17,*,,,,,,,,,,
47,2001,2001-09-23,2,24.303,CIN,,BAL,W 21-10,*,0,0,,0,0,0,0.0,1,22,0
48,2001,2001-09-30,3,24.310,CIN,@,SDG,L 14-28,*,,,,,,,,,,
49,2001,2001-10-07,4,24.317,CIN,@,PIT,L 7-16,*,,,,,,,,,,
50,2001,2001-10-14,5,24.324,CIN,,CLE,W 24-14,*,,,,,,,,,,
51,2001,2001-10-21,6,24.331,CIN,,CHI,L 0-24,*,,,,,,,,,,
52,2001,2001-10-28,7,24.338,CIN,@,DET,W 31-27,*,,,,,,,,,,
53,2001,2001-11-11,8,24.352,CIN,@,JAX,L 13-30,*,,,,,,,,,,
54,2001,2001-11-18,9,24.359,CIN,,TEN,L 7-20,*,0,0,,0,0,0,0.0,1,3,0
55,2001,2001-11-25,10,25.001,CIN,@,CLE,L 0-18,*,,,,,,,,,,
56,2001,2001-12-16,13,25.022,CIN,@,NYJ,L 14-15,*,,,,,,,,,,
57,2001,2001-12-23,14,25.029,CIN,@,BAL,L 0-16,*,,,,,,,,,,
58,2001,2001-12-30,15,25.036,CIN,,PIT,W 26-23,*,0,0,,0,0,0,0.0,1,1,0
59,2001,2002-01-06,16,25.043,CIN,@,TEN,W 23-21,,,,,,,,,,,
60,2002,2002-09-08,1,25.288,CIN,,SDG,L 6-34,*,,,,,,,,,,
61,2002,2002-09-15,2,25.295,CIN,@,CLE,L 7-20,*,,,,,,,,,,
62,2002,2002-09-22,3,25.302,CIN,@,ATL,L 3-30,*,,,,,,,,,,
63,2002,2002-09-29,4,25.309,CIN,,TAM,L 7-35,*,0,0,,0,0,0,1.0,0,0,0
64,2002,2002-10-06,5,25.316,CIN,@,IND,L 21-28,*,0,0,,0,0,0,0.0,1,0,0
65,2002,2002-10-13,6,25.323,CIN,,PIT,L 7-34,*,,,,,,,,,,
66,2002,2002-10-27,7,25.337,CIN,,TEN,L 24-30,*,0,0,,0,0,0,1.0,0,0,0
67,2002,2002-11-03,8,25.344,CIN,@,HOU,W 38-3,*,0,0,,0,1,6,0.0,1,102,1
68,2002,2002-11-10,9,25.351,CIN,@,BAL,L 27-38,*,,,,,,,,,,
69,2002,2002-11-17,10,25.358,CIN,,CLE,L 20-27,*,,,,,,,,,,
70,2002,2002-11-24,11,26.000,CIN,@,PIT,L 21-29,*,,,,,,,,,,
71,2002,2002-12-01,12,26.007,CIN,,BAL,L 23-27,*,,,,,,,,,,
72,2002,2002-12-08,13,26.014,CIN,@,CAR,L 31-52,*,,,,,,,,,,
73,2002,2002-12-22,15,26.028,CIN,,NOR,W 20-13,*,,,,,,,,,,
74,2002,2002-12-29,16,26.035,CIN,@,BUF,L 9-27,*,,,,,,,,,,
75,2003,2003-09-07,1,26.287,CIN,,DEN,L 10-30,,,,,,,,,,,
76,2003,2003-09-14,2,26.294,CIN,@,OAK,L 20-23,*,,,,,,,,,,
77,2003,2003-09-21,3,26.301,CIN,,PIT,L 10-17,,,,,,,,,,,
78,2003,2003-09-28,4,26.308,CIN,@,CLE,W 21-14,,,,,,,,,,,
79,2003,2003-10-05,5,26.315,CIN,@,BUF,L 16-22,*,,,,,,,,,,
80,2003,2003-10-19,6,26.329,CIN,,BAL,W 34-26,,,,,,,,,,,
81,2003,2003-10-26,7,26.336,CIN,,SEA,W 27-24,*,,,,,,,,,,
82,2003,2003-11-02,8,26.343,CIN,@,ARI,L 14-17,,,,,,,,,,,
83,2003,2003-11-16,10,26.357,CIN,,KAN,W 24-19,*,,,,,,,,,,
84,2003,2003-11-23,11,26.364,CIN,@,SDG,W 34-27,*,,,,,,,,,,
85,2003,2003-11-30,12,27.006,CIN,@,PIT,W 24-20,*,0,0,,0,0,0,0.0,1,8,0
86,2003,2003-12-14,14,27.020,CIN,,SFO,W 41-38,*,,,,,,,,,,
87,2003,2003-12-21,15,27.027,CIN,@,STL,L 10-27,*,,,,,,,,,,
88,2003,2003-12-28,16,27.034,CIN,,CLE,L 14-22,*,,,,,,,,,,
89,2004,2004-09-13,1,27.294,CAR,,GNB,L 14-24,,,,,,,,,,,
90,2004,2004-09-19,2,27.300,CAR,@,KAN,W 28-17,,,,,,,,,,,
91,2004,2004-10-03,3,27.314,CAR,,ATL,L 10-27,,,,,,,,,,,
92,2004,2004-10-10,4,27.321,CAR,@,DEN,L 17-20,*,,,,,,,,,,
93,2004,2004-10-17,5,27.328,CAR,@,PHI,L 8-30,*,,,,,,,,,,
94,2004,2004-10-24,6,27.335,CAR,,SDG,L 6-17,,,,,,,,,,,
95,2004,2004-10-31,7,27.342,CAR,@,SEA,L 17-23,*,,,,,,,,,,
96,2004,2004-11-21,10,27.363,CAR,,ARI,W 35-10,,,,,,,,,,,
97,2004,2004-11-28,11,28.004,CAR,,TAM,W 21-14,,,,,,,,,,,
98,2004,2004-12-05,12,28.011,CAR,@,NOR,W 32-21,,0,0,,0,0,0,0.0,1,9,0
99,2004,2004-12-12,13,28.018,CAR,,STL,W 20-7,,1,4,4.00,0,0,0,0.0,0,0,0
100,2004,2004-12-18,14,28.024,CAR,@,ATL,L 31-34,,,,,,,,,,,
101,2004,2004-12-26,15,28.032,CAR,@,TAM,W 37-20,,,,,,,,,,,
102,2004,2005-01-02,16,28.039,CAR,,NOR,L 18-21,*,,,,,,,,,,
103,2005,2005-11-20,10,28.361,NWE,,NOR,W 24-17,,,,,,,,,,,
104,2005,2005-11-27,11,29.003,NWE,@,KAN,L 16-26,*,,,,,,,,,,
105,2005,2005-12-04,12,29.010,NWE,,NYJ,W 16-3,*,,,,,,,,,,
106,2005,2005-12-17,14,29.023,NWE,,TAM,W 28-0,*,0,0,,0,0,0,1.0,0,0,0
107,2005,2005-12-26,15,29.032,NWE,@,NYJ,W 31-21,*,,,,,,,,,,
108,2006,2006-09-10,1,29.290,NWE,,BUF,W 19-17,,,,,,,,,,,
109,2006,2006-10-01,4,29.311,NWE,@,CIN,W 38-13,*,,,,,,,,,,
110,2006,2006-10-08,5,29.318,NWE,,MIA,W 20-10,*,,,,,,,,,,
111,2006,2006-10-22,6,29.332,NWE,@,BUF,W 28-6,,,,,,,,,,,
112,2006,2006-10-30,7,29.340,NWE,@,MIN,W 31-7,*,,,,,,,,,,
113,2006,2006-11-05,8,29.346,NWE,,IND,L 20-27,*,,,,,,,,,,
114,2006,2006-11-12,9,29.353,NWE,,NYJ,L 14-17,*,0,0,,0,0,0,0.0,1,0,0
115,2006,2006-11-19,10,29.360,NWE,@,GNB,W 35-0,*,,,,,,,,,,
116,2006,2006-11-26,11,30.002,NWE,,CHI,W 17-13,*,,,,,,,,,,
117,2006,2006-12-03,12,30.009,NWE,,DET,W 28-21,*,,,,,,,,,,
118,2006,2006-12-10,13,30.016,NWE,@,MIA,L 0-21,*,,,,,,,,,,
119,2006,2006-12-17,14,30.023,NWE,,HOU,W 40-7,*,,,,,,,,,,
120,2006,2006-12-24,15,30.030,NWE,@,JAX,W 24-21,*,,,,,,,,,,
121,2006,2006-12-31,16,30.037,NWE,@,TEN,W 40-23,*,,,,,,,,,,
