ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1982,1982-09-19,2,22.080,SFO,@,DEN,L 21-24,0,0,,0,0,0,,0,,,,,
2,1982,1982-11-21,3,22.143,SFO,@,STL,W 31-20,1,30,30.00,0,1,6,6.00,0,0,0,0,0,0
3,1982,1982-11-28,4,22.150,SFO,,NOR,L 20-23,1,17,17.00,0,0,0,,0,0,0,0,0,0
4,1982,1982-12-02,5,22.154,SFO,@,RAM,W 30-24,5,147,29.40,0,0,0,,0,0,0,0,0,0
5,1982,1982-12-11,6,22.163,SFO,,SDG,L 37-41,2,39,19.50,0,0,0,,0,0,0,0,0,0
6,1982,1982-12-19,7,22.171,SFO,,ATL,L 7-17,1,16,16.00,0,2,25,12.50,0,0,0,0,0,0
7,1982,1982-12-26,8,22.178,SFO,@,KAN,W 26-13,4,73,18.25,0,0,0,,0,0,0,0,0,0
8,1982,1983-01-02,9,22.185,SFO,,RAM,L 20-21,2,31,15.50,0,4,125,31.25,1,1,6,0,0,0
9,1983,1983-09-03,1,23.064,SFO,,PHI,L 17-22,5,100,20.00,0,2,20,10.00,0,0,0,0,0,0
10,1983,1983-09-08,2,23.069,SFO,@,MIN,W 48-17,2,55,27.50,0,1,0,0.00,0,0,0,0,0,0
11,1983,1983-09-18,3,23.079,SFO,@,STL,W 42-27,0,0,,0,1,0,0.00,0,0,0,0,0,0
12,1983,1983-10-09,6,23.100,SFO,,RAM,L 7-10,2,41,20.50,0,3,25,8.33,0,0,0,0,0,0
13,1983,1983-10-16,7,23.107,SFO,@,NOR,W 32-13,2,38,19.00,0,2,14,7.00,0,0,0,0,0,0
14,1983,1983-10-23,8,23.114,SFO,@,RAM,W 45-35,6,119,19.83,0,0,0,,0,0,0,0,0,0
15,1983,1983-10-30,9,23.121,SFO,,NYJ,L 13-27,1,17,17.00,0,3,60,20.00,0,0,0,0,0,0
16,1983,1983-11-06,10,23.128,SFO,,MIA,L 17-20,1,16,16.00,0,2,11,5.50,0,0,0,0,0,0
17,1983,1983-11-13,11,23.135,SFO,,NOR,W 27-0,1,31,31.00,0,6,48,8.00,0,0,0,0,0,0
18,1983,1983-11-20,12,23.142,SFO,@,ATL,L 24-28,4,61,15.25,0,1,0,0.00,0,0,0,0,0,0
19,1983,1983-11-27,13,23.149,SFO,@,CHI,L 3-13,4,67,16.75,0,2,15,7.50,0,0,0,0,0,0
20,1983,1983-12-04,14,23.156,SFO,,TAM,W 35-21,0,0,,0,2,13,6.50,0,0,0,0,0,0
