ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1960,1960-10-09,3,23.116,DAL,@,WAS,L 14-26,1,1,1.00,0,0,0,,0
2,1960,1960-11-06,7,23.144,DAL,,RAM,L 13-38,3,62,20.67,0,2,5,2.50,0
3,1960,1960-11-13,8,23.151,DAL,@,GNB,L 7-41,3,54,18.00,0,1,10,10.00,0
4,1960,1960-11-20,9,23.158,DAL,,SFO,L 14-26,3,53,17.67,0,0,0,,0
5,1960,1960-11-27,10,23.165,DAL,@,CHI,L 7-17,1,13,13.00,0,3,17,5.67,0
6,1960,1960-12-04,11,23.172,DAL,@,NYG,T 31-31,0,0,,0,1,0,0.00,0
7,1960,1960-12-11,12,23.179,DAL,@,DET,L 14-23,1,27,27.00,0,1,5,5.00,0
