ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1978,1978-09-24,4,22.199,SEA,,DET,W 28-16,,,,,,
2,1978,1978-10-01,5,22.206,SEA,@,DEN,L 7-28,,,,,,
3,1978,1978-10-08,6,22.213,SEA,,MIN,W 29-28,,,,,,
4,1978,1978-10-15,7,22.220,SEA,@,GNB,L 28-45,,,,,,
5,1978,1978-10-22,8,22.227,SEA,,OAK,W 27-7,,,,,,
6,1978,1978-10-29,9,22.234,SEA,,DEN,L 17-20,,,,,,
7,1978,1978-11-05,10,22.241,SEA,@,CHI,W 31-29,,,,,,
8,1978,1978-11-12,11,22.248,SEA,,BAL,L 14-17,,,,,,
9,1978,1978-11-19,12,22.255,SEA,@,KAN,W 13-10,,,,,,
10,1978,1978-11-26,13,22.262,SEA,@,OAK,W 17-16,,,,,,
11,1978,1978-12-03,14,22.269,SEA,,CLE,W 47-24,1,6,0.0,1,40,1
12,1978,1978-12-10,15,22.276,SEA,@,SDG,L 10-37,,,,,,
13,1978,1978-12-17,16,22.283,SEA,,KAN,W 23-19,0,0,0.0,1,0,0
14,1979,1979-09-02,1,23.177,SEA,,SDG,L 16-33,,,,,,
15,1979,1979-09-09,2,23.184,SEA,@,MIA,L 10-19,,,,,,
16,1979,1979-09-16,3,23.191,SEA,,OAK,W 27-10,,,,,,
17,1979,1979-09-23,4,23.198,SEA,@,DEN,L 34-37,0,0,0.0,1,41,0
18,1979,1979-09-30,5,23.205,SEA,,KAN,L 6-24,,,,,,
19,1979,1979-10-07,6,23.212,SEA,@,SFO,W 35-24,,,,,,
20,1979,1979-10-14,7,23.219,SEA,@,SDG,L 10-20,,,,,,
21,1979,1979-10-21,8,23.226,SEA,,HOU,W 34-14,0,0,0.0,1,7,0
22,1979,1979-10-29,9,23.234,SEA,@,ATL,W 31-28,,,,,,
23,1979,1979-11-04,10,23.240,SEA,,RAM,L 0-24,,,,,,
24,1979,1979-11-11,11,23.247,SEA,@,CLE,W 29-24,0,0,0.0,1,0,0
25,1979,1979-11-18,12,23.254,SEA,,NOR,W 38-24,,,,,,
26,1979,1979-11-26,13,23.262,SEA,,NYJ,W 30-7,,,,,,
27,1979,1979-12-08,15,23.274,SEA,,DEN,W 28-23,,,,,,
28,1979,1979-12-16,16,23.282,SEA,@,OAK,W 29-24,0,0,0.0,1,24,0
29,1980,1980-09-07,1,24.182,SEA,,SDG,L 13-34,,,,,,
30,1980,1980-09-14,2,24.189,SEA,@,KAN,W 17-16,,,,,,
31,1980,1980-09-21,3,24.196,SEA,,NWE,L 31-37,,,,,,
32,1980,1980-09-28,4,24.203,SEA,@,WAS,W 14-0,0,0,0.0,1,5,0
