ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-10,1,23.186,NYG,,IND,L 21-26,,,,,,,,,,
2,2006,2006-09-17,2,23.193,NYG,@,PHI,W 30-24,,,,,,,,,,
3,2006,2006-09-24,3,23.200,NYG,@,SEA,L 30-42,,,,,,,,,,
4,2006,2006-10-08,4,23.214,NYG,,WAS,W 19-3,,,,,,,,,,
5,2006,2006-10-15,5,23.221,NYG,@,ATL,W 27-14,,,,,,,,,,
6,2006,2006-10-23,6,23.229,NYG,@,DAL,W 36-22,,,,,,,,,,
7,2006,2006-10-29,7,23.235,NYG,,TAM,W 17-3,*,,0,0,1.0,,,0,0,0
8,2006,2006-11-05,8,23.242,NYG,,HOU,W 14-10,*,,0,0,1.0,,,0,0,0
9,2006,2006-11-12,9,23.249,NYG,,CHI,L 20-38,*,,0,0,0.0,,,1,32,0
10,2006,2006-11-20,10,23.257,NYG,@,JAX,L 10-26,*,,,,,,,,,
11,2006,2006-11-26,11,23.263,NYG,@,TEN,L 21-24,*,,,,,,,,,
12,2006,2006-12-03,12,23.270,NYG,,DAL,L 20-23,*,,0,0,1.0,,,1,12,0
13,2006,2006-12-10,13,23.277,NYG,@,CAR,W 27-13,*,,0,0,1.0,,,0,0,0
14,2006,2006-12-17,14,23.284,NYG,,PHI,L 22-36,*,,,,,,,,,
15,2006,2006-12-24,15,23.291,NYG,,NOR,L 7-30,,,,,,,,,,
16,2006,2006-12-30,16,23.297,NYG,@,WAS,W 34-28,*,,,,,,,,,
17,2007,2007-09-09,1,24.185,NYG,@,DAL,L 35-45,*,,,,,,,,,
18,2007,2007-09-16,2,24.192,NYG,,GNB,L 13-35,*,,,,,,,,,
19,2007,2007-09-23,3,24.199,NYG,@,WAS,W 24-17,*,,0,0,1.5,,,0,0,0
20,2007,2007-09-30,4,24.206,NYG,,PHI,W 16-3,,,0,0,3.0,,,0,0,0
21,2007,2007-10-07,5,24.213,NYG,,NYJ,W 35-24,*,,,,,,,,,
22,2007,2007-10-15,6,24.221,NYG,@,ATL,W 31-10,*,,,,,,,,,
23,2007,2007-10-21,7,24.227,NYG,,SFO,W 33-15,*,,,,,,,,,
24,2007,2007-10-28,8,24.234,NYG,@,MIA,W 13-10,*,,,,,,,,,
25,2007,2007-11-11,9,24.248,NYG,,DAL,L 20-31,*,,,,,,,,,
26,2007,2007-11-18,10,24.255,NYG,@,DET,W 16-10,*,,,,,,,,,
27,2008,2008-09-04,1,25.180,NYG,,WAS,W 16-7,*,,0,0,0.0,4,2,0,0,0
28,2008,2008-09-14,2,25.190,NYG,@,STL,W 41-13,*,,,,,,,,,
29,2008,2008-09-21,3,25.197,NYG,,CIN,W 26-23,*,,0,0,1.0,2,1,0,0,0
30,2008,2008-10-05,4,25.211,NYG,,SEA,W 44-6,*,,0,0,1.0,2,0,0,0,0
31,2008,2008-10-13,5,25.219,NYG,@,CLE,L 14-35,*,,0,0,0.0,1,1,0,0,0
32,2008,2008-10-19,6,25.225,NYG,,SFO,W 29-17,*,,0,0,0.0,3,1,0,0,0
33,2008,2008-10-26,7,25.232,NYG,@,PIT,W 21-14,*,,0,0,2.5,3,2,0,0,0
34,2008,2008-11-02,8,25.239,NYG,,DAL,W 35-14,*,,0,0,1.0,1,1,0,0,0
35,2008,2008-11-09,9,25.246,NYG,@,PHI,W 36-31,*,,0,0,0.0,2,0,0,0,0
36,2008,2008-11-16,10,25.253,NYG,,BAL,W 30-10,*,,0,0,1.0,3,1,0,0,0
37,2008,2008-11-23,11,25.260,NYG,@,ARI,W 37-29,*,,0,0,0.0,1,0,0,0,0
38,2008,2008-11-30,12,25.267,NYG,@,WAS,W 23-7,*,,0,0,0.0,1,0,0,0,0
39,2008,2008-12-07,13,25.274,NYG,,PHI,L 14-20,*,,0,0,0.0,4,2,0,0,0
40,2008,2008-12-14,14,25.281,NYG,@,DAL,L 8-20,*,1,0,2,1.5,4,1,0,0,0
41,2008,2008-12-21,15,25.288,NYG,,CAR,W 34-28,*,,0,0,0.0,3,2,0,0,0
42,2008,2008-12-28,16,25.295,NYG,@,MIN,L 19-20,*,,0,0,0.0,1,2,0,0,0
43,2009,2009-09-13,1,26.189,NYG,,WAS,W 23-17,,,0,0,0.0,1,1,0,0,0
44,2009,2009-09-20,2,26.196,NYG,@,DAL,W 33-31,,,0,0,0.0,3,1,0,0,0
45,2009,2009-09-27,3,26.203,NYG,@,TAM,W 24-0,*,,0,0,0.0,0,0,0,0,0
46,2009,2009-10-04,4,26.210,NYG,@,KAN,W 27-16,,,0,0,1.0,2,0,0,0,0
47,2009,2009-10-11,5,26.217,NYG,,OAK,W 44-7,,,0,0,1.0,3,2,0,0,0
48,2009,2009-10-18,6,26.224,NYG,@,NOR,L 27-48,,,0,0,0.0,2,0,0,0,0
49,2009,2009-10-25,7,26.231,NYG,,ARI,L 17-24,,,0,0,1.0,2,0,0,0,0
50,2009,2009-11-01,8,26.238,NYG,@,PHI,L 17-40,,,0,0,0.0,3,0,0,0,0
51,2009,2009-11-08,9,26.245,NYG,,SDG,L 20-21,,,0,0,0.0,4,1,0,0,0
52,2009,2009-11-22,10,26.259,NYG,,ATL,W 34-31,,,0,0,0.0,2,1,0,0,0
53,2009,2009-11-26,11,26.263,NYG,@,DEN,L 6-26,,,0,0,0.0,3,0,0,0,0
54,2009,2009-12-06,12,26.273,NYG,,DAL,W 31-24,*,,0,0,0.0,3,3,0,0,0
55,2009,2009-12-13,13,26.280,NYG,,PHI,L 38-45,*,,0,0,0.0,2,1,0,0,0
56,2009,2009-12-21,14,26.288,NYG,@,WAS,W 45-12,*,,0,0,0.0,5,0,0,0,0
57,2009,2009-12-27,15,26.294,NYG,,CAR,L 9-41,*,,0,0,0.0,6,2,0,0,0
58,2009,2010-01-03,16,26.301,NYG,@,MIN,L 7-44,*,,0,0,0.0,2,3,0,0,0
59,2010,2010-09-12,1,27.188,NYG,,CAR,W 31-18,*,,0,0,2.0,3,1,0,0,0
60,2010,2010-09-19,2,27.195,NYG,@,IND,L 14-38,,,0,0,1.0,3,0,0,0,0
61,2010,2010-09-26,3,27.202,NYG,,TEN,L 10-29,,,0,0,1.0,3,1,0,0,0
62,2011,2011-09-11,1,28.187,NYG,@,WAS,L 14-28,*,,0,0,0.0,4,1,0,0,0
63,2011,2011-09-19,2,28.195,NYG,,STL,W 28-16,*,,0,0,0.0,3,0,0,0,0
64,2011,2011-09-25,3,28.201,NYG,@,PHI,W 29-16,*,,0,0,0.0,3,1,0,0,0
65,2011,2011-10-02,4,28.208,NYG,@,ARI,W 31-27,*,,0,0,0.0,6,0,0,0,0
66,2011,2011-10-09,5,28.215,NYG,,SEA,L 25-36,*,,0,0,1.0,1,3,0,0,0
67,2011,2011-10-16,6,28.222,NYG,,BUF,W 27-24,*,,0,0,1.0,6,1,0,0,0
68,2011,2011-10-30,7,28.236,NYG,,MIA,W 20-17,*,,0,0,1.5,5,2,0,0,0
69,2011,2011-11-06,8,28.243,NYG,@,NWE,W 24-20,*,,0,0,0.0,6,6,1,9,0
70,2011,2011-11-13,9,28.250,NYG,@,SFO,L 20-27,*,,0,0,0.0,3,1,0,0,0
71,2011,2011-11-20,10,28.257,NYG,,PHI,L 10-17,*,,0,0,0.0,6,1,0,0,0
72,2011,2011-11-28,11,28.265,NYG,@,NOR,L 24-49,*,,0,0,0.0,3,1,0,0,0
73,2011,2011-12-04,12,28.271,NYG,,GNB,L 35-38,*,,0,0,0.0,3,1,0,0,0
74,2011,2011-12-11,13,28.278,NYG,@,DAL,W 37-34,*,,0,0,0.0,3,1,0,0,0
75,2011,2011-12-18,14,28.285,NYG,,WAS,L 10-23,*,,0,0,0.0,3,2,0,0,0
76,2011,2011-12-24,15,28.291,NYG,@,NYJ,W 29-14,,,0,0,0.0,2,0,0,0,0
77,2011,2012-01-01,16,28.299,NYG,,DAL,W 31-14,*,,0,0,0.0,4,1,0,0,0
78,2012,2012-09-05,1,29.181,NYG,,DAL,L 17-24,*,,0,0,0.0,1,0,0,0,0
79,2012,2012-09-16,2,29.192,NYG,,TAM,W 41-34,*,,0,0,0.0,2,0,0,0,0
80,2012,2012-09-20,3,29.196,NYG,@,CAR,W 36-7,*,,0,0,0.0,1,0,0,0,0
81,2012,2012-09-30,4,29.206,NYG,@,PHI,L 17-19,,,0,0,0.0,2,1,0,0,0
82,2012,2012-10-07,5,29.213,NYG,,CLE,W 41-27,*,,0,0,0.0,1,0,0,0,0
83,2012,2012-10-14,6,29.220,NYG,@,SFO,W 26-3,,,0,0,1.0,1,0,0,0,0
84,2012,2012-10-21,7,29.227,NYG,,WAS,W 27-23,,,0,0,0.0,1,2,0,0,0
85,2012,2012-10-28,8,29.234,NYG,@,DAL,W 29-24,,,,,,,,,,
86,2012,2012-11-04,9,29.241,NYG,,PIT,L 20-24,*,,0,0,0.0,1,0,0,0,0
87,2012,2012-11-11,10,29.248,NYG,@,CIN,L 13-31,,,0,0,0.0,2,1,0,0,0
88,2012,2012-11-25,11,29.262,NYG,,GNB,W 38-10,,,0,0,2.0,5,1,0,0,0
89,2012,2012-12-03,12,29.270,NYG,@,WAS,L 16-17,,,0,0,0.0,0,1,0,0,0
90,2012,2012-12-09,13,29.276,NYG,,NOR,W 52-27,,,,,,,,,,
91,2012,2012-12-16,14,29.283,NYG,@,ATL,L 0-34,,,0,0,0.0,2,1,0,0,0
92,2012,2012-12-23,15,29.290,NYG,@,BAL,L 14-33,,,0,0,0.0,2,2,0,0,0
93,2012,2012-12-30,16,29.297,NYG,,PHI,W 42-7,,,0,0,0.0,1,0,0,0,0
94,2013,2013-09-08,1,30.184,NYG,@,DAL,L 31-36,*,,0,0,0.0,2,1,0,0,0
95,2013,2013-09-15,2,30.191,NYG,,DEN,L 23-41,*,,0,0,0.0,0,1,0,0,0
96,2013,2013-09-22,3,30.198,NYG,@,CAR,L 0-38,,,0,0,1.0,4,0,0,0,0
97,2013,2013-09-29,4,30.205,NYG,@,KAN,L 7-31,,,0,0,0.0,1,0,0,0,0
98,2013,2013-10-06,5,30.212,NYG,,PHI,L 21-36,,,0,0,0.5,1,1,0,0,0
99,2013,2013-10-10,6,30.216,NYG,@,CHI,L 21-27,,,0,0,0.0,0,0,0,0,0
100,2013,2013-10-21,7,30.227,NYG,,MIN,W 23-7,*,,0,0,0.0,2,0,0,0,0
101,2013,2013-10-27,8,30.233,NYG,@,PHI,W 15-7,,,0,0,1.0,2,0,0,0,0
102,2013,2013-11-10,9,30.247,NYG,,OAK,W 24-20,,,0,0,1.0,2,2,0,0,0
103,2013,2013-11-17,10,30.254,NYG,,GNB,W 27-13,*,,0,0,0.0,0,1,0,0,0
104,2013,2013-11-24,11,30.261,NYG,,DAL,L 21-24,*,,0,0,0.5,0,1,0,0,0
105,2013,2013-12-01,12,30.268,NYG,@,WAS,W 24-17,*,,0,0,0.0,1,2,0,0,0
106,2013,2013-12-08,13,30.275,NYG,@,SDG,L 14-37,*,,0,0,0.0,3,0,0,0,0
107,2013,2013-12-15,14,30.282,NYG,,SEA,L 0-23,*,,0,0,0.0,2,2,0,0,0
108,2013,2013-12-22,15,30.289,NYG,@,DET,W 23-20,*,,0,0,2.0,4,2,0,0,0
109,2013,2013-12-29,16,30.296,NYG,,WAS,W 20-6,*,,0,0,0.0,1,3,0,0,0
110,2014,2014-09-08,1,31.184,NYG,@,DET,L 14-35,*,,0,0,0.0,1,0,0,0,0
111,2014,2014-09-14,2,31.190,NYG,,ARI,L 14-25,*,,0,0,0.5,2,0,0,0,0
112,2014,2014-09-21,3,31.197,NYG,,HOU,W 30-17,*,,0,0,0.0,1,0,0,0,0
113,2014,2014-09-25,4,31.201,NYG,@,WAS,W 45-14,*,,0,0,1.0,2,2,0,0,0
114,2014,2014-10-05,5,31.211,NYG,,ATL,W 30-20,*,,0,0,0.0,3,1,0,0,0
115,2014,2014-10-12,6,31.218,NYG,@,PHI,L 0-27,*,,0,0,0.0,3,1,0,0,0
116,2014,2014-10-19,7,31.225,NYG,@,DAL,L 21-31,*,,0,0,0.0,2,0,0,0,0
117,2014,2014-11-03,8,31.240,NYG,,IND,L 24-40,*,,0,0,0.0,1,3,0,0,0
118,2014,2014-11-09,9,31.246,NYG,@,SEA,L 17-38,*,,0,0,0.0,1,0,0,0,0
119,2014,2014-11-16,10,31.253,NYG,,SFO,L 10-16,*,,0,0,0.0,3,1,0,0,0
120,2014,2014-11-23,11,31.260,NYG,,DAL,L 28-31,*,,0,0,1.0,1,0,0,0,0
