ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-09-12,1,22.052,CAR,@,NYG,L 18-31,,,,,,,,,,,,,
2,2010,2010-09-19,2,22.059,CAR,,TAM,L 7-20,,0,0,,0,0,0,0.0,0,0,0,0,0
3,2010,2010-09-26,3,22.066,CAR,,CIN,L 7-20,,,,,,,,,,,,,
4,2010,2010-10-03,4,22.073,CAR,@,NOR,L 14-16,,,,,,,,,,,,,
5,2010,2010-10-10,5,22.080,CAR,,CHI,L 6-23,,,,,,,,,,,,,
6,2010,2010-10-24,6,22.094,CAR,,SFO,W 23-20,,,,,,,,,,,,,
7,2010,2010-10-31,7,22.101,CAR,@,STL,L 10-20,,,,,,,,,,,,,
8,2010,2010-11-07,8,22.108,CAR,,NOR,L 3-34,,,,,,,,,,,,,
9,2010,2010-11-14,9,22.115,CAR,@,TAM,L 16-31,,,,,,,,,,,,,
10,2010,2010-11-21,10,22.122,CAR,,BAL,L 13-37,,0,0,,0,0,0,0.0,0,0,0,0,0
11,2010,2010-11-28,11,22.129,CAR,@,CLE,L 23-24,,0,0,,0,0,0,0.0,0,0,0,0,0
12,2010,2010-12-05,12,22.136,CAR,@,SEA,L 14-31,,0,0,,0,0,0,0.0,0,1,0,0,0
13,2010,2010-12-12,13,22.143,CAR,,ATL,L 10-31,*,0,0,,0,0,0,0.0,1,0,0,0,0
14,2010,2010-12-19,14,22.150,CAR,,ARI,W 19-12,*,0,0,,0,0,0,0.0,3,0,0,0,0
15,2010,2010-12-23,15,22.154,CAR,@,PIT,L 3-27,,0,0,,0,0,0,0.0,2,0,0,0,0
16,2010,2011-01-02,16,22.164,CAR,@,ATL,L 10-31,,0,0,,0,0,0,0.0,0,1,0,0,0
17,2012,2012-09-17,2,24.057,ATL,,DEN,W 27-21,,0,0,,0,0,0,0.0,0,0,1,32,0
18,2012,2012-09-23,3,24.063,ATL,@,SDG,W 27-3,,,,,,,,,,,,,
19,2012,2012-09-30,4,24.070,ATL,,CAR,W 30-28,,0,0,,0,0,0,0.0,3,0,0,0,0
20,2012,2012-10-07,5,24.077,ATL,@,WAS,W 24-17,,0,0,,0,0,0,0.0,2,0,0,0,0
21,2012,2012-10-14,6,24.084,ATL,,OAK,W 23-20,,0,0,,0,0,0,0.0,1,1,0,0,0
22,2012,2012-10-28,7,24.098,ATL,@,PHI,W 30-17,*,0,0,,0,0,0,0.0,6,0,0,0,0
