ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1966,1966-09-25,3,22.121,PHI,,NYG,W 35-17,1,0,0.00,0,0,0,0
2,1966,1966-10-30,8,22.156,PHI,,WAS,L 13-27,1,10,10.00,0,0,0,0
3,1967,1967-10-08,4,23.134,PHI,@,ATL,W 38-7,1,7,7.00,0,0,0,0
4,1967,1967-10-29,7,23.155,PHI,,DAL,W 21-14,0,0,,0,2,23,0
5,1968,1968-10-27,7,24.153,PHI,@,PIT,L 3-6,0,0,,0,1,0,0
6,1970,1970-09-20,1,26.116,PHI,,DAL,L 7-17,,,,,,,
7,1970,1970-09-27,2,26.123,PHI,@,CHI,L 16-20,,,,,,,
8,1970,1970-10-18,5,26.144,PHI,,STL,L 20-35,,,,,,,
9,1970,1970-10-25,6,26.151,PHI,@,GNB,L 17-30,,,,,,,
10,1970,1970-11-01,7,26.158,PHI,@,DAL,L 17-21,,,,,,,
11,1970,1970-11-08,8,26.165,PHI,,MIA,W 24-17,,,,,,,
12,1970,1970-11-15,9,26.172,PHI,,ATL,T 13-13,,,,,,,
13,1970,1970-11-23,10,26.180,PHI,,NYG,W 23-20,,,,,,,
14,1970,1970-11-29,11,26.186,PHI,@,STL,L 14-23,,,,,,,
15,1970,1970-12-06,12,26.193,PHI,@,BAL,L 10-29,,,,,,,
16,1970,1970-12-13,13,26.200,PHI,@,WAS,L 6-24,,,,,,,
17,1970,1970-12-20,14,26.207,PHI,,PIT,W 30-20,,,,,,,
