ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1997,1997-08-31,1,23.122,MIN,@,BUF,W 34-13,,,0,0,,0,0.0%,,,
2,1997,1997-09-07,2,23.129,MIN,@,CHI,W 27-24,,,0,0,,0,0.0%,,,
3,1997,1997-09-14,3,23.136,MIN,,TAM,L 14-28,,,0,0,,0,0.0%,,,
4,1997,1997-09-21,4,23.143,MIN,@,GNB,L 32-38,,,0,0,,0,0.0%,,,
5,1997,1997-09-28,5,23.150,MIN,,PHI,W 28-19,,1,0,0,,0,0.0%,0.00,,
6,1997,1997-10-05,6,23.157,MIN,@,ARI,W 20-19,,,0,0,,0,0.0%,,,
7,1997,1997-10-12,7,23.164,MIN,,CAR,W 21-14,,2,1,38,38.00,0,50.0%,19.00,0,0
8,1997,1997-10-26,8,23.178,MIN,@,TAM,W 10-6,,,0,0,,0,0.0%,,,
9,1997,1997-11-02,9,23.185,MIN,,NWE,W 23-18,,2,1,10,10.00,0,50.0%,5.00,0,0
10,1997,1997-11-09,10,23.192,MIN,,CHI,W 29-22,,1,0,0,,0,0.0%,0.00,,
11,1997,1997-11-16,11,23.199,MIN,@,DET,L 15-38,,3,0,0,,0,0.0%,0.00,,
12,1997,1997-11-23,12,23.206,MIN,@,NYJ,L 21-23,,,0,0,,0,0.0%,,,
13,1997,1997-12-01,13,23.214,MIN,,GNB,L 11-27,,1,0,0,,0,0.0%,0.00,,
14,1997,1997-12-07,14,23.220,MIN,@,SFO,L 17-28,,2,1,6,6.00,0,50.0%,3.00,0,0
15,1997,1997-12-14,15,23.227,MIN,,DET,L 13-14,,,0,0,,0,0.0%,,,
16,1997,1997-12-21,16,23.234,MIN,,IND,W 39-28,,,0,0,,0,0.0%,,,
17,1998,1998-11-26,12,24.209,MIN,@,DAL,W 46-36,,2,,,,,0.0%,,,
18,1998,1998-12-06,13,24.219,MIN,,CHI,W 48-22,,6,3,26,8.67,0,50.0%,4.33,0,0
19,1998,1998-12-13,14,24.226,MIN,@,BAL,W 38-28,,9,6,95,15.83,0,66.7%,10.56,0,0
20,1998,1998-12-20,15,24.233,MIN,,JAX,W 50-10,,4,3,41,13.67,0,75.0%,10.25,0,0
21,1998,1998-12-26,16,24.239,MIN,@,TEN,W 26-16,,4,3,54,18.00,0,75.0%,13.50,0,0
22,1999,1999-09-26,3,25.148,MIN,@,GNB,L 20-23,,1,,,,,0.0%,,,
23,1999,1999-10-03,4,25.155,MIN,,TAM,W 21-14,,,,,,,0.0%,,,
24,1999,1999-10-10,5,25.162,MIN,,CHI,L 22-24,,2,1,22,22.00,0,50.0%,11.00,0,0
