ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-10-05,5,23.165,TEN,@,SEA,L 13-16,,,0,0,,0,0.0%,,,,,,,
2,1997,1997-10-12,6,23.172,TEN,,CIN,W 30-7,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
3,1997,1997-10-19,7,23.179,TEN,,WAS,W 28-14,,1,0,0,,0,0.0%,0.00,,,,,,
4,1997,1997-10-26,8,23.186,TEN,@,ARI,W 41-14,,1,0,0,,0,0.0%,0.00,,,,,,
5,1997,1997-11-02,9,23.193,TEN,,JAX,L 24-30,,,0,0,,0,0.0%,,,,,,,
6,1997,1997-11-09,10,23.200,TEN,,NYG,W 10-6,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
7,1997,1997-11-16,11,23.207,TEN,@,JAX,L 9-17,,1,0,0,,0,0.0%,0.00,,,,,,
8,1997,1997-11-23,12,23.214,TEN,,BUF,W 31-14,,,0,0,,0,0.0%,,,,,,,
9,1997,1997-11-27,13,23.218,TEN,@,DAL,W 27-14,,,0,0,,0,0.0%,,,,,,,
10,1997,1997-12-04,14,23.225,TEN,@,CIN,L 14-41,,1,1,11,11.00,1,100.0%,11.00,0,0,,0,1,6
11,1997,1997-12-14,15,23.235,TEN,@,BAL,L 19-21,,,0,0,,0,0.0%,,,,,,,
12,1997,1997-12-21,16,23.242,TEN,,PIT,W 16-6,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0
13,1998,1998-09-06,1,24.136,TEN,@,CIN,W 23-14,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
14,1998,1998-09-13,2,24.143,TEN,,SDG,L 7-13,,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0
15,1998,1998-10-11,5,24.171,TEN,@,BAL,W 12-8,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0
16,1998,1998-10-18,6,24.178,TEN,,CIN,W 44-14,,,,,,,0.0%,,,,,,,
17,1998,1998-11-15,10,24.206,TEN,,PIT,W 23-14,,,,,,,0.0%,,,,,,,
18,1998,1998-11-22,11,24.213,TEN,,NYJ,L 3-24,,1,,,,,0.0%,,,,,,,
19,1998,1998-11-29,12,24.220,TEN,@,SEA,L 18-20,,,,,,,0.0%,,,,,,,
20,1998,1998-12-13,14,24.234,TEN,@,JAX,W 16-13,,,,,,,0.0%,,,,,,,
21,1998,1998-12-20,15,24.241,TEN,@,GNB,L 22-30,,1,,,,,0.0%,,,,,,,
22,1998,1998-12-26,16,24.247,TEN,,MIN,L 16-26,,1,,,,,0.0%,,,,,,,
23,1999,1999-09-12,1,25.142,TEN,,CIN,W 36-35,,0,0,0,,0,0.0%,,2,24,12.00,0,0,0
24,1999,1999-09-19,2,25.149,TEN,,CLE,W 26-9,,,,,,,0.0%,,,,,,,
25,1999,1999-10-03,4,25.163,TEN,@,SFO,L 22-24,,,,,,,0.0%,,,,,,,
26,1999,1999-11-21,10,25.212,TEN,,PIT,W 16-10,,3,1,25,25.00,0,33.3%,8.33,0,0,,0,0,0
27,1999,1999-11-28,11,25.219,TEN,@,CLE,W 33-21,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
28,1999,1999-12-05,12,25.226,TEN,@,BAL,L 14-41,,,,,,,0.0%,,,,,,,
29,1999,1999-12-09,13,25.230,TEN,,OAK,W 21-14,,1,,,,,0.0%,,,,,,,
30,1999,1999-12-19,14,25.240,TEN,,ATL,W 30-17,,,,,,,0.0%,,,,,,,
