ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
20,1992,1992-10-11,5,23.186,HOU,@,CIN,W 38-24,,,,,,,,,,,,,,,
21,1992,1992-10-18,6,23.193,HOU,@,DEN,L 21-27,,,,,,,,,,,,,,,
22,1992,1992-10-25,7,23.200,HOU,,CIN,W 26-10,,,,,,,,,,,,,,,
23,1992,1992-11-01,8,23.207,HOU,@,PIT,L 20-21,,,,,,,,,,,,,,,
24,1992,1992-11-08,9,23.214,HOU,,CLE,L 14-24,,,,,,,,,,,,,,,
25,1992,1992-11-15,10,23.221,HOU,@,MIN,W 17-13,,,,,,,,,,,,,,,
26,1992,1992-11-22,11,23.228,HOU,@,MIA,L 16-19,,,,,,,,,,,,,,,
27,1992,1992-11-26,12,23.232,HOU,@,DET,W 24-21,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
28,1992,1992-12-07,13,23.243,HOU,,CHI,W 24-7,,,,,,,,,,,,,,,
29,1992,1992-12-13,14,23.249,HOU,,GNB,L 14-16,,,,,,,,,,,,,,,
30,1992,1992-12-20,15,23.256,HOU,@,CLE,W 17-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
31,1992,1992-12-27,16,23.263,HOU,,BUF,W 27-3,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
32,1993,1993-09-05,1,24.150,HOU,@,NOR,L 21-33,,,,,,,,,,,,,,,
33,1993,1993-09-12,2,24.157,HOU,,KAN,W 30-0,,,,,,,,,,,,,,,
34,1993,1993-09-19,3,24.164,HOU,@,SDG,L 17-18,,,,,,,,,,,,,,,
35,1993,1993-09-26,4,24.171,HOU,,RAM,L 13-28,,,,,,,,,,,,,,,
36,1993,1993-10-11,5,24.186,HOU,@,BUF,L 7-35,,,,,,,,,,,,,,,
37,1993,1993-10-17,6,24.192,HOU,@,NWE,W 28-14,,0,0,,0,0,0,,0,1,6,0.0,1,22,1
38,1993,1993-10-24,7,24.199,HOU,,CIN,W 28-12,,,,,,,,,,,,,,,
39,1993,1993-11-07,8,24.213,HOU,,SEA,W 24-14,,,,,,,,,,,,,,,
40,1993,1993-11-14,9,24.220,HOU,@,CIN,W 38-3,,,,,,,,,,,,,,,
41,1993,1993-11-21,10,24.227,HOU,@,CLE,W 27-20,,,,,,,,,,,,,,,
42,1993,1993-11-28,11,24.234,HOU,,PIT,W 23-3,,,,,,,,,,,,,,,
43,1993,1993-12-05,12,24.241,HOU,,ATL,W 33-17,,0,0,,0,0,0,,0,0,0,0.0,2,16,0
44,1993,1993-12-12,13,24.248,HOU,,CLE,W 19-17,,,,,,,,,,,,,,,
45,1993,1993-12-19,14,24.255,HOU,@,PIT,W 26-17,,,,,,,,,,,,,,,
46,1993,1993-12-25,15,24.261,HOU,@,SFO,W 10-7,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
47,1993,1994-01-02,16,24.269,HOU,,NYJ,W 24-0,,0,0,,0,0,0,,0,0,0,0.0,1,16,0
48,1994,1994-09-04,1,25.149,HOU,@,IND,L 21-45,,0,0,,0,,,,,,,,,,
49,1994,1994-09-11,2,25.156,HOU,@,DAL,L 17-20,,0,0,,0,,,,,,,,,,
50,1994,1994-09-18,3,25.163,HOU,,BUF,L 7-15,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
51,1994,1994-10-24,7,25.199,HOU,@,PHI,L 6-21,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
52,1994,1994-10-30,8,25.205,HOU,@,RAI,L 14-17,,4,79,19.75,0,0,0,,0,0,0,0.0,0,0,0
53,1994,1994-11-06,9,25.212,HOU,,PIT,L 9-12,,3,64,21.33,0,0,0,,0,0,0,0.0,0,0,0
54,1994,1994-11-13,10,25.219,HOU,@,CIN,L 31-34,,6,123,20.50,0,0,0,,0,0,0,0.0,0,0,0
55,1994,1994-11-21,11,25.227,HOU,,NYG,L 10-13,,1,19,19.00,0,0,0,,0,0,0,0.0,0,0,0
56,1994,1994-12-11,14,25.247,HOU,,SEA,L 14-16,,0,0,,0,,,,,,,,,,
57,1994,1994-12-18,15,25.254,HOU,@,KAN,L 9-31,,0,0,,0,,,,,,,,,,
58,1994,1994-12-24,16,25.260,HOU,,NYJ,W 24-10,,0,0,,0,,,,,,,,,,
59,1995,1995-10-08,6,26.183,HOU,@,MIN,L 17-23,,,,,,,,,,,,,,,
60,1995,1995-10-22,7,26.197,HOU,@,CHI,L 32-35,,,,,,,,,,,,,,,
61,1995,1995-10-29,8,26.204,HOU,,TAM,W 19-7,,,,,,,,,,,,,,,
62,1995,1995-11-05,9,26.211,HOU,@,CLE,W 37-10,,,,,,,,,,,,,,,
63,1995,1995-11-12,10,26.218,HOU,,CIN,L 25-32,,,,,,,,,,,,,,,
64,1995,1995-11-19,11,26.225,HOU,@,KAN,L 13-20,,,,,,,,,,,,,,,
65,1995,1995-11-26,12,26.232,HOU,,DEN,W 42-33,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
66,1995,1995-12-03,13,26.239,HOU,@,PIT,L 7-21,,,,,,,,,,,,,,,
67,1995,1995-12-10,14,26.246,HOU,,DET,L 17-24,,,,,,,,,,,,,,,
68,1995,1995-12-24,16,26.260,HOU,@,BUF,W 28-17,,0,0,,0,0,0,,0,0,0,1.0,1,0,0
69,1996,1996-09-01,1,27.146,HOU,,KAN,L 19-20,,,,,,,,,,,,,,,
70,1996,1996-09-08,2,27.153,HOU,@,JAX,W 34-27,,,,,,,,,,,,,,,
71,1996,1996-09-15,3,27.160,DAL,,IND,L 24-25,,,,,,,,,,,,,,,
72,1996,1996-09-15,3,27.160,HOU,,BAL,W 29-13,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
73,1996,1996-09-29,4,27.174,HOU,@,PIT,L 16-30,,,,,,,,,,,,,,,
74,1996,1996-10-06,5,27.181,HOU,@,CIN,W 30-27,,,,,,,,,,,,,,,
75,1996,1996-10-13,6,27.188,HOU,@,ATL,W 23-13,,,,,,,,,,,,,,,
76,1996,1996-10-20,7,27.195,HOU,,PIT,W 23-13,,,,,,,,,,,,,,,
77,1996,1996-10-27,8,27.202,HOU,,SFO,L 9-10,,,,,,,,,,,,,,,
78,1996,1996-11-03,9,27.209,HOU,@,SEA,L 16-23,,,,,,,,,,,,,,,
79,1996,1996-11-10,10,27.216,HOU,@,NOR,W 31-14,,,,,,,,,,,,,,,
80,1996,1996-11-17,11,27.223,HOU,,MIA,L 20-23,,,,,,,,,,,,,,,
81,1996,1996-11-24,12,27.230,HOU,,CAR,L 6-31,,,,,,,,,,,,,,,
82,1996,1996-12-01,13,27.237,HOU,@,NYJ,W 35-10,,,,,,,,,,,,,,,
83,1996,1996-12-08,14,27.244,HOU,,JAX,L 17-23,,,,,,,,,,,,,,,
84,1996,1996-12-15,15,27.251,HOU,,CIN,L 13-21,,,,,,,,,,,,,,,
85,1996,1996-12-22,16,27.258,HOU,@,BAL,W 24-21,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
86,1996,1996-12-22,16,27.258,CIN,,IND,W 31-24,,,,,,,,,,,,,,,
87,1997,1997-08-31,1,28.145,TEN,,OAK,W 24-21,,,,,,,,,,,,,,,
88,1997,1997-09-07,2,28.152,TEN,@,MIA,L 13-16,,,,,,,,,,,,,,,
89,1997,1997-09-21,4,28.166,BUF,,IND,W 37-35,,,,,,,,,,,,,,,
90,1997,1997-09-28,4,28.173,TEN,@,PIT,L 24-37,,,,,,,,,,,,,,,
91,1997,1997-10-05,5,28.180,TEN,@,SEA,L 13-16,,,,,,,,,,,,,,,
92,1997,1997-10-26,8,28.201,TEN,@,ARI,W 41-14,,,,,,,,,,,,,,,
93,1997,1997-11-02,9,28.208,TEN,,JAX,L 24-30,,,,,,,,,,,,,,,
94,1997,1997-11-09,10,28.215,TEN,,NYG,W 10-6,,,,,,,,,,,,,,,
95,1997,1997-11-16,11,28.222,TEN,@,JAX,L 9-17,,,,,,,,,,,,,,,
96,1997,1997-11-27,13,28.233,TEN,@,DAL,W 27-14,,,,,,,,,,,,,,,
97,1997,1997-12-04,14,28.240,TEN,@,CIN,L 14-41,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
98,1997,1997-12-21,16,28.257,TEN,,PIT,W 16-6,,,,,,,,,,,,,,,
99,1998,1998-09-06,1,29.151,TEN,@,CIN,W 23-14,,,,,,,,,,,,,,,
100,1998,1998-09-20,3,29.165,TEN,@,NWE,L 16-27,,0,0,,0,0,0,,0,0,0,0.5,0,0,0
101,1998,1998-09-27,4,29.172,TEN,,JAX,L 22-27,,,,,,,,,,,,,,,
102,1998,1998-10-25,7,29.200,TEN,,CHI,L 20-23,,,,,,,,,,,,,,,
103,1998,1998-11-01,8,29.207,TEN,@,PIT,W 41-31,,,,,,,,,,,,,,,
104,1998,1998-11-08,9,29.214,TEN,@,TAM,W 31-22,,,,,,,,,,,,,,,
105,1998,1998-11-15,10,29.221,TEN,,PIT,W 23-14,,,,,,,,,,,,,,,
106,1998,1998-11-22,11,29.228,TEN,,NYJ,L 3-24,,0,0,,0,0,0,,0,0,0,1.0,0,0,0
107,1998,1998-11-29,12,29.235,TEN,@,SEA,L 18-20,,,,,,,,,,,,,,,
108,1998,1998-12-06,13,29.242,TEN,,BAL,W 16-14,,0,0,,0,0,0,,0,0,0,0.0,1,0,0
109,1998,1998-12-13,14,29.249,TEN,@,JAX,W 16-13,,,,,,,,,,,,,,,
110,1998,1998-12-20,15,29.256,TEN,@,GNB,L 22-30,,,,,,,,,,,,,,,
111,1998,1998-12-26,16,29.262,TEN,,MIN,L 16-26,,,,,,,,,,,,,,,
112,1999,1999-10-17,6,30.192,TEN,@,NOR,W 24-21,,,,,,,,,,,,,,,
113,1999,1999-10-31,7,30.206,TEN,,STL,W 24-21,,0,0,,0,0,0,,0,0,0,0.5,0,0,0
114,1999,1999-11-07,8,30.213,TEN,@,MIA,L 0-17,,,,,,,,,,,,,,,
115,1999,1999-11-28,11,30.234,TEN,@,CLE,W 33-21,,,,,,,,,,,,,,,
116,1999,1999-12-05,12,30.241,TEN,@,BAL,L 14-41,,,,,,,,,,,,,,,
117,1999,1999-12-09,13,30.245,TEN,,OAK,W 21-14,,0,0,,0,0,0,,0,0,0,0.0,1,2,0
118,1999,1999-12-19,14,30.255,TEN,,ATL,W 30-17,,,,,,,,,,,,,,,
119,1999,1999-12-26,15,30.262,TEN,,JAX,W 41-14,,,,,,,,,,,,,,,
