ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2014,2014-09-21,3,23.137,SDG,@,BUF,W 22-10,,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
2,2014,2014-09-28,4,23.144,SDG,,JAX,W 33-14,,9,23,2.56,0,4,4,33,8.25,0,100.0%,8.25,1,22,22.00,0,0,0,0.0,0,0
3,2014,2014-10-05,5,23.151,SDG,,NYJ,W 31-0,,19,114,6.00,1,4,4,68,17.00,1,100.0%,17.00,0,0,,0,2,12,0.0,0,0
4,2014,2014-10-12,6,23.158,SDG,@,OAK,W 31-28,*,26,101,3.88,1,5,4,23,5.75,0,80.0%,4.60,0,0,,0,1,6,0.0,0,0
5,2014,2014-10-19,7,23.165,SDG,,KAN,L 20-23,*,15,67,4.47,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,0.0,0,0
6,2014,2014-10-23,8,23.169,SDG,@,DEN,L 21-35,*,13,36,2.77,0,8,7,27,3.86,0,87.5%,3.38,0,0,,0,0,0,0.0,0,0
7,2014,2014-11-02,9,23.179,SDG,@,MIA,L 0-37,*,13,19,1.46,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
8,2014,2014-11-16,10,23.193,SDG,,OAK,W 13-6,,13,36,2.77,0,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,0.0,0,0
9,2014,2014-11-23,11,23.200,SDG,,STL,W 27-24,,6,17,2.83,0,4,4,23,5.75,0,100.0%,5.75,0,0,,0,0,0,0.0,0,0
10,2014,2014-11-30,12,23.207,SDG,@,BAL,W 34-33,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
11,2014,2014-12-07,13,23.214,SDG,,NWE,L 14-23,,3,1,0.33,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
12,2014,2014-12-14,14,23.221,SDG,,DEN,L 10-22,*,12,26,2.17,0,4,4,44,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
13,2014,2014-12-20,15,23.227,SDG,@,SFO,W 38-35,*,13,53,4.08,0,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,0.0,1,0
14,2014,2014-12-28,16,23.235,SDG,@,KAN,L 7-19,*,14,71,5.07,1,2,2,4,2.00,0,100.0%,2.00,0,0,,0,1,6,0.0,0,0
15,2015,2015-09-13,1,24.129,SDG,,DET,W 33-28,,2,4,2.00,0,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
16,2015,2015-09-20,2,24.136,SDG,@,CIN,L 19-24,,1,2,2.00,0,0,0,0,,0,0.0%,,3,71,23.67,0,0,0,0.0,0,0
17,2015,2015-09-27,3,24.143,SDG,@,MIN,L 14-31,,8,26,3.25,0,1,0,0,,0,0.0%,0.00,1,19,19.00,0,0,0,0.0,0,0
18,2015,2015-10-04,4,24.150,SDG,,CLE,W 30-27,,0,0,,0,0,0,0,,0,0.0%,,4,107,26.75,0,0,0,0.0,0,0
19,2015,2015-10-12,5,24.158,SDG,,PIT,L 20-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
20,2015,2015-10-18,6,24.164,SDG,@,GNB,L 20-27,,7,23,3.29,0,4,4,40,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
21,2015,2015-10-25,7,24.171,SDG,,OAK,L 29-37,*,9,35,3.89,0,7,6,39,6.50,0,85.7%,5.57,0,0,,0,0,0,0.0,0,0
22,2015,2015-11-01,8,24.178,SDG,@,BAL,L 26-29,,4,18,4.50,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
23,2017,2017-09-11,1,26.127,LAC,@,DEN,L 21-24,,4,10,2.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
24,2017,2017-09-17,2,26.133,LAC,,MIA,L 17-19,,3,31,10.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
25,2017,2017-09-24,3,26.140,LAC,,KAN,L 10-24,,8,16,2.00,0,6,4,18,4.50,0,66.7%,3.00,0,0,,0,0,0,0.0,0,0
26,2017,2017-10-01,4,26.147,LAC,,PHI,L 24-26,,2,1,0.50,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,0.0,0,0
27,2017,2017-10-29,8,26.175,LAC,@,NWE,L 13-21,,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2017,2017-12-16,14,26.223,LAC,@,KAN,L 13-30,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
29,2017,2017-12-24,15,26.231,LAC,@,NYJ,W 14-7,,8,9,1.13,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
30,2017,2017-12-31,16,26.238,LAC,,OAK,W 30-10,,7,13,1.86,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
