ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2013,2013-09-08,1,21.118,ARI,@,STL,L 24-27,,0,0,,0,0,0,0.0,7,0,0,0,0
2,2013,2013-09-15,2,21.125,ARI,,DET,W 25-21,*,0,0,,0,0,0,0.0,6,0,0,0,0
3,2013,2013-09-22,3,21.132,ARI,@,NOR,L 7-31,,0,0,,0,0,0,0.0,9,1,1,0,0
4,2013,2013-09-29,4,21.139,ARI,@,TAM,W 13-10,*,0,0,,0,0,0,0.0,6,0,0,0,0
5,2013,2013-10-06,5,21.146,ARI,,CAR,W 22-6,*,0,0,,0,0,0,1.0,5,0,0,0,0
6,2013,2013-10-13,6,21.153,ARI,@,SFO,L 20-32,*,0,0,,0,0,0,0.0,6,0,0,0,0
7,2013,2013-10-17,7,21.157,ARI,,SEA,L 22-34,*,1,13,13.00,0,0,0,0.0,2,0,0,0,0
8,2013,2013-10-27,8,21.167,ARI,,ATL,W 27-13,*,0,0,,0,0,0,0.0,6,1,1,7,0
9,2013,2013-11-10,9,21.181,ARI,,HOU,W 27-24,*,0,0,,0,0,0,0.0,6,1,0,0,0
10,2013,2013-11-17,10,21.188,ARI,@,JAX,W 27-14,*,0,0,,0,0,0,0.0,5,0,0,0,0
11,2013,2013-11-24,11,21.195,ARI,,IND,W 40-11,*,0,0,,0,0,0,0.0,4,0,0,0,0
12,2013,2013-12-01,12,21.202,ARI,@,PHI,L 21-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
13,2013,2013-12-08,13,21.209,ARI,,STL,W 30-10,*,1,-5,-5.00,0,0,0,0.0,1,0,0,0,0
14,2014,2014-09-14,2,22.124,ARI,@,NYG,W 25-14,,0,0,,0,0,0,0.0,1,0,0,0,0
15,2014,2014-09-21,3,22.131,ARI,,SFO,W 23-14,,0,0,,0,0,0,0.0,6,0,0,0,0
16,2014,2014-10-05,4,22.145,ARI,@,DEN,L 20-41,,,,,,,,,,,,,
17,2014,2014-10-12,5,22.152,ARI,,WAS,W 30-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
18,2014,2014-10-19,6,22.159,ARI,@,OAK,W 24-13,,0,0,,0,0,0,0.0,1,0,0,0,0
19,2014,2014-10-26,7,22.166,ARI,,PHI,W 24-20,,0,0,,0,0,0,0.0,4,0,0,0,0
20,2014,2014-11-02,8,22.173,ARI,@,DAL,W 28-17,,0,0,,0,0,0,0.0,4,1,1,9,0
21,2014,2014-11-09,9,22.180,ARI,,STL,W 31-14,*,0,0,,0,0,0,0.0,3,0,0,0,0
22,2014,2014-11-16,10,22.187,ARI,,DET,W 14-6,*,0,0,,0,0,0,0.0,1,0,0,0,0
23,2014,2014-11-23,11,22.194,ARI,@,SEA,L 3-19,*,0,0,,0,0,0,0.0,2,0,0,0,0
24,2014,2014-11-30,12,22.201,ARI,@,ATL,L 18-29,*,0,0,,0,0,0,0.0,2,1,0,0,0
25,2014,2014-12-21,15,22.222,ARI,,SEA,L 6-35,,0,0,,0,0,0,0.0,5,0,0,0,0
26,2014,2014-12-28,16,22.229,ARI,@,SFO,L 17-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
27,2015,2015-09-13,1,23.123,ARI,,NOR,W 31-19,*,0,0,,0,0,0,0.0,8,0,0,0,0
28,2015,2015-09-20,2,23.130,ARI,@,CHI,W 48-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
29,2015,2015-09-27,3,23.137,ARI,,SFO,W 47-7,*,0,0,,0,1,6,0.0,5,0,2,50,1
30,2015,2015-10-04,4,23.144,ARI,,STL,L 22-24,*,0,0,,0,0,0,0.0,6,0,0,0,0
31,2015,2015-10-11,5,23.151,ARI,@,DET,W 42-17,*,0,0,,0,0,0,0.0,5,1,0,0,0
32,2015,2015-10-18,6,23.158,ARI,@,PIT,L 13-25,*,0,0,,0,0,0,0.0,4,3,0,0,0
33,2015,2015-10-26,7,23.166,ARI,,BAL,W 26-18,*,0,0,,0,0,0,1.0,7,0,0,0,0
34,2015,2015-11-01,8,23.172,ARI,@,CLE,W 34-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
35,2015,2015-11-15,9,23.186,ARI,@,SEA,W 39-32,*,0,0,,0,0,0,0.0,5,1,1,24,0
36,2015,2015-11-22,10,23.193,ARI,,CIN,W 34-31,*,0,0,,0,0,0,0.0,5,0,0,0,0
37,2015,2015-11-29,11,23.200,ARI,@,SFO,W 19-13,*,0,0,,0,0,0,0.0,11,2,1,15,0
38,2015,2015-12-06,12,23.207,ARI,@,STL,W 27-3,*,0,0,,0,0,0,0.0,3,0,0,0,0
39,2015,2015-12-10,13,23.211,ARI,,MIN,W 23-20,*,0,0,,0,0,0,0.0,10,1,0,0,0
40,2015,2015-12-20,14,23.221,ARI,@,PHI,W 40-17,*,0,0,,0,0,0,0.0,4,1,1,3,0
41,2016,2016-09-11,1,24.121,ARI,,NWE,L 21-23,*,0,0,,0,0,0,0.0,7,0,0,0,0
42,2016,2016-09-18,2,24.128,ARI,,TAM,W 40-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
43,2016,2016-09-25,3,24.135,ARI,@,BUF,L 18-33,*,0,0,,0,0,0,0.0,4,0,0,0,0
44,2016,2016-10-02,4,24.142,ARI,,LAR,L 13-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
45,2016,2016-10-06,5,24.146,ARI,@,SFO,W 33-21,*,0,0,,0,0,0,0.0,3,0,0,0,0
46,2016,2016-10-17,6,24.157,ARI,,NYJ,W 28-3,*,0,0,,0,0,0,0.0,6,0,1,4,0
47,2016,2016-10-23,7,24.163,ARI,,SEA,T 6-6,*,0,0,,0,0,0,0.0,1,1,0,0,0
48,2016,2016-10-30,8,24.170,ARI,@,CAR,L 20-30,*,0,0,,0,0,0,0.0,1,0,0,0,0
49,2016,2016-11-27,11,24.198,ARI,@,ATL,L 19-38,*,0,0,,0,0,0,1.0,2,0,0,5,0
50,2016,2016-12-18,14,24.219,ARI,,NOR,L 41-48,*,0,0,,0,0,0,0.0,5,1,0,0,0
51,2017,2017-09-10,1,25.120,ARI,@,DET,L 23-35,*,0,0,,0,0,0,0.0,2,1,0,0,0
52,2017,2017-09-17,2,25.127,ARI,@,IND,W 16-13,*,0,0,,0,0,0,0.0,3,0,1,15,0
53,2017,2017-09-25,3,25.135,ARI,,DAL,L 17-28,*,0,0,,0,0,0,0.0,4,0,0,0,0
54,2017,2017-10-01,4,25.141,ARI,,SFO,W 18-15,*,0,0,,0,0,0,1.0,11,0,0,0,0
55,2017,2017-10-08,5,25.148,ARI,@,PHI,L 7-34,*,0,0,,0,0,0,0.0,2,1,0,0,0
56,2017,2017-10-15,6,25.155,ARI,,TAM,W 38-33,*,0,0,,0,0,0,0.0,5,0,0,0,0
57,2017,2017-10-22,7,25.162,ARI,@,LAR,L 0-33,*,0,0,,0,0,0,0.0,2,1,0,0,0
