ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
38,1979,1979-10-21,8,24.123,NYJ,,OAK,W 28-19,5,24,4.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,3,8,2.67,0,0,0
39,1979,1979-10-28,9,24.130,NYJ,@,HOU,L 24-27,5,8,1.60,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,3,58,19.33,0,5,92,18.40,0,0,0
40,1979,1979-11-04,10,24.137,NYJ,@,GNB,W 27-22,7,22,3.14,0,2,31,15.50,1,0,0,,0,0,0,,0,0,,,2,43,21.50,0,2,19,9.50,0,1,6
41,1979,1979-11-11,11,24.144,NYJ,,BUF,L 12-14,4,8,2.00,0,2,29,14.50,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,2,38,19.00,0,0,0
42,1979,1979-11-18,12,24.151,NYJ,@,CHI,L 13-23,3,13,4.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,72,18.00,0,1,6,6.00,0,0,0
43,1979,1979-11-26,13,24.159,NYJ,@,SEA,L 7-30,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,5,112,22.40,0,1,5,5.00,0,0,0
44,1979,1979-12-02,14,24.165,NYJ,,BAL,W 30-17,2,34,17.00,0,1,17,17.00,0,0,0,,0,0,0,,0,0,,,2,33,16.50,0,3,16,5.33,0,0,0
45,1979,1979-12-09,15,24.172,NYJ,,NWE,W 27-26,2,7,3.50,0,2,22,11.00,0,0,0,,0,0,0,,0,0,,,3,65,21.67,0,3,27,9.00,0,0,0
46,1979,1979-12-15,16,24.178,NYJ,@,MIA,W 27-24,2,18,9.00,0,2,89,44.50,1,0,0,,0,0,0,,0,0,,,5,124,24.80,0,1,6,6.00,0,1,6
47,1980,1980-09-07,1,25.079,NYJ,,BAL,L 14-17,1,5,5.00,0,3,59,19.67,0,0,0,,0,0,0,,0,0,,,3,76,25.33,0,2,11,5.50,0,0,0
48,1980,1980-09-14,2,25.086,NYJ,@,BUF,L 10-20,2,11,5.50,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,2,48,24.00,0,2,6,3.00,0,0,0
49,1980,1980-09-21,3,25.093,NYJ,,SFO,L 27-37,0,0,,0,7,63,9.00,1,0,0,,0,0,0,,0,0,,,4,88,22.00,0,3,25,8.33,0,1,6
50,1980,1980-09-28,4,25.100,NYJ,@,BAL,L 21-35,4,11,2.75,0,3,32,10.67,0,0,0,,0,0,0,,0,0,,,5,119,23.80,0,2,12,6.00,0,0,0
51,1980,1980-10-05,5,25.107,NYJ,,NWE,L 11-21,2,-9,-4.50,0,2,47,23.50,0,0,0,,0,0,0,,0,0,,,5,114,22.80,0,3,28,9.33,0,0,0
52,1980,1980-10-12,6,25.114,NYJ,@,ATL,W 14-7,4,22,5.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,48,24.00,0,1,2,2.00,0,0,0
53,1980,1980-10-27,8,25.129,NYJ,,MIA,W 17-14,7,17,2.43,0,4,74,18.50,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,3,26,8.67,0,0,0
54,1980,1980-11-02,9,25.135,NYJ,@,NWE,L 21-34,9,16,1.78,0,8,96,12.00,1,0,0,,0,0,0,,0,0,,,7,143,20.43,0,1,7,7.00,0,1,6
55,1980,1980-11-09,10,25.142,NYJ,,BUF,L 24-31,5,24,4.80,0,5,45,9.00,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,3,40,13.33,0,0,0
56,1980,1980-11-16,11,25.149,NYJ,@,DEN,L 24-31,3,11,3.67,0,2,17,8.50,0,0,0,,0,0,0,,0,0,,,4,92,23.00,0,2,26,13.00,0,0,0
57,1980,1980-11-23,12,25.156,NYJ,,HOU,W 31-28,3,9,3.00,0,3,71,23.67,1,0,0,,0,0,0,,0,0,,,4,62,15.50,0,3,24,8.00,0,1,6
58,1980,1980-11-30,13,25.163,NYJ,@,RAM,L 13-38,0,0,,0,2,30,15.00,0,0,0,,0,0,0,,0,0,,,4,89,22.25,0,0,0,,0,0,0
59,1980,1980-12-07,14,25.170,NYJ,@,CLE,L 14-17,1,1,1.00,0,3,55,18.33,0,0,0,,0,0,0,,0,0,,,3,51,17.00,0,0,0,,0,0,0
60,1980,1980-12-14,15,25.177,NYJ,,NOR,L 20-21,2,10,5.00,0,5,34,6.80,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,3,35,11.67,0,0,0
61,1980,1980-12-20,16,25.183,NYJ,@,MIA,W 24-17,2,-2,-1.00,0,2,4,2.00,0,0,0,,0,0,0,,0,0,,,3,73,24.33,0,0,0,,0,0,0
62,1981,1981-09-06,1,26.078,NYJ,@,BUF,L 0-31,2,3,1.50,0,3,11,3.67,0,0,0,,0,0,0,,,,,,0,0,,0,3,29,9.67,0,0,0
63,1981,1981-09-13,2,26.085,NYJ,,CIN,L 30-31,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,1981,1981-09-20,3,26.092,NYJ,@,PIT,L 10-38,1,1,1.00,0,2,25,12.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
65,1981,1981-09-27,4,26.099,NYJ,,HOU,W 33-17,2,20,10.00,0,2,32,16.00,0,0,0,,0,0,0,,,,,,1,13,13.00,0,3,10,3.33,0,0,0
66,1981,1981-10-04,5,26.106,NYJ,@,MIA,T 28-28,15,61,4.07,0,5,38,7.60,0,0,0,,0,0,0,,,,,,0,0,,0,3,20,6.67,0,0,0
67,1981,1981-10-11,6,26.113,NYJ,,NWE,W 28-24,7,70,10.00,0,5,40,8.00,0,0,0,,0,0,0,,,,,,1,17,17.00,0,0,0,,0,0,0
68,1981,1981-10-18,7,26.120,NYJ,,BUF,W 33-14,7,40,5.71,1,3,33,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
69,1981,1981-10-25,8,26.127,NYJ,,SEA,L 3-19,8,60,7.50,0,3,23,7.67,0,0,0,,0,0,0,,,,,,4,108,27.00,0,0,0,,0,0,0
70,1981,1981-11-01,9,26.134,NYJ,@,NYG,W 26-7,8,28,3.50,0,3,35,11.67,0,0,0,,0,0,0,,,,,,2,60,30.00,0,6,61,10.17,0,0,0
71,1981,1981-11-08,10,26.141,NYJ,@,BAL,W 41-14,10,44,4.40,1,2,9,4.50,0,0,0,,0,0,0,,,,,,2,49,24.50,0,2,1,0.50,0,1,6
72,1981,1981-11-15,11,26.148,NYJ,@,NWE,W 17-6,7,14,2.00,1,2,19,9.50,0,0,0,,0,0,0,,,,,,1,14,14.00,0,2,24,12.00,0,1,6
73,1981,1981-11-22,12,26.155,NYJ,,MIA,W 16-15,3,12,4.00,0,4,26,6.50,0,0,0,,0,0,0,,,,,,3,50,16.67,0,4,17,4.25,0,0,0
74,1981,1981-11-29,13,26.162,NYJ,,BAL,W 25-0,1,1,1.00,0,3,29,9.67,0,0,0,,0,0,0,,,,,,0,0,,0,4,59,14.75,0,0,0
75,1981,1981-12-06,14,26.169,NYJ,@,SEA,L 23-27,1,2,2.00,0,8,67,8.38,0,0,0,,0,0,0,,,,,,5,80,16.00,0,1,-1,-1.00,0,0,0
76,1981,1981-12-12,15,26.175,NYJ,@,CLE,W 14-13,2,13,6.50,0,4,42,10.50,1,0,0,,0,0,0,,,,,,2,62,31.00,0,3,23,7.67,0,1,6
77,1981,1981-12-20,16,26.183,NYJ,,GNB,W 28-3,4,1,0.25,1,3,30,10.00,0,0,0,,0,0,0,,,,,,2,27,13.50,0,4,22,5.50,0,1,6
78,1982,1982-09-12,1,27.084,NYJ,,MIA,L 28-45,1,1,1.00,0,1,10,10.00,0,0,0,,0,0,0,,,,,,5,103,20.60,0,1,0,0.00,0,0,0
79,1982,1982-09-19,2,27.091,NYJ,@,NWE,W 31-7,6,36,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,2,35,17.50,0,3,13,4.33,0,0,0
80,1982,1982-11-21,3,27.154,NYJ,,BAL,W 37-0,2,52,26.00,0,1,19,19.00,0,0,0,,0,0,0,,,,,,1,30,30.00,0,1,11,11.00,0,0,0
81,1982,1982-11-28,4,27.161,NYJ,,GNB,W 15-13,3,1,0.33,0,1,25,25.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,5,2.50,0,0,0
82,1982,1982-12-06,5,27.169,NYJ,@,DET,W 28-13,2,-3,-1.50,0,2,28,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,6,74,12.33,0,0,0
83,1982,1982-12-12,6,27.175,NYJ,,TAM,W 32-17,1,5,5.00,0,1,6,6.00,0,0,0,,0,0,0,,,,,,3,77,25.67,0,3,18,6.00,0,0,0
84,1982,1982-12-18,7,27.181,NYJ,@,MIA,L 19-20,1,3,3.00,0,1,8,8.00,0,0,0,,0,0,0,,,,,,2,49,24.50,0,3,34,11.33,0,0,0
85,1982,1982-12-26,8,27.189,NYJ,@,MIN,W 42-14,0,0,,0,3,54,18.00,1,0,0,,0,0,0,,,,,,1,14,14.00,0,2,15,7.50,0,1,6
86,1982,1983-01-02,9,27.196,NYJ,@,KAN,L 13-37,4,30,7.50,0,4,27,6.75,0,0,0,,0,0,0,,,,,,4,60,15.00,0,2,14,7.00,0,0,0
87,1983,1983-09-25,4,28.097,NYJ,,RAM,W 27-24,3,3,1.00,0,7,58,8.29,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,1983,1983-10-03,5,28.105,NYJ,@,BUF,W 34-10,9,118,13.11,0,3,26,8.67,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
89,1983,1983-10-09,6,28.111,NYJ,@,CLE,L 7-10,6,32,5.33,0,7,58,8.29,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
90,1983,1983-10-16,7,28.118,NYJ,,MIA,L 14-32,4,20,5.00,0,8,83,10.38,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,1983,1983-10-23,8,28.125,NYJ,,ATL,L 21-27,4,90,22.50,1,4,35,8.75,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
92,1983,1983-10-30,9,28.132,NYJ,@,SFO,W 27-13,5,36,7.20,0,5,37,7.40,0,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0,,0,0,0
93,1983,1983-11-06,10,28.139,NYJ,,BAL,L 14-17,7,13,1.86,0,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,1983,1983-11-13,11,28.146,NYJ,,BUF,L 17-24,13,42,3.23,0,10,102,10.20,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,1983,1983-11-21,12,28.154,NYJ,@,NOR,W 31-28,0,0,,0,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
96,1984,1984-09-02,1,29.074,NYJ,@,IND,W 23-14,1,2,2.00,0,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,1984,1984-09-16,3,29.088,NYJ,,CIN,W 43-23,5,26,5.20,1,2,21,10.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
98,1984,1984-09-23,4,29.095,NYJ,@,BUF,W 28-26,2,0,0.00,0,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,1984,1984-09-30,5,29.102,NYJ,,NWE,L 21-28,2,20,10.00,0,1,28,28.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
