ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
47,1987,1987-09-13,1,26.208,SFO,@,PIT,L 17-30,,,,,,,,,,,,,
48,1987,1987-09-20,2,26.215,SFO,@,CIN,W 27-26,,,,,,,,,,,,,
49,1987,1987-10-25,6,26.250,SFO,@,NOR,W 24-22,,,,,,,,,,,,,
50,1988,1988-09-04,1,27.200,SFO,@,NOR,W 34-33,,0,0,,0,,,,,,,,
51,1988,1988-09-11,2,27.207,SFO,@,NYG,W 20-17,,0,0,,0,,,,,,,,
52,1988,1988-09-18,3,27.214,SFO,,ATL,L 17-34,,1,17,17.00,1,,,0,0,,0,1,6
53,1988,1988-09-25,4,27.221,SFO,@,SEA,W 38-7,,0,0,,0,,,,,,,,
54,1988,1988-10-02,5,27.228,SFO,,DET,W 20-13,,0,0,,0,,,,,,,,
55,1988,1988-10-09,6,27.235,SFO,,DEN,L 13-16,,0,0,,0,,,,,,,,
56,1988,1988-10-16,7,27.242,SFO,@,RAM,W 24-21,,0,0,,0,,,,,,,,
57,1988,1988-10-24,8,27.250,SFO,@,CHI,L 9-10,,0,0,,0,,,,,,,,
58,1988,1988-10-30,9,27.256,SFO,,MIN,W 24-21,,0,0,,0,,,,,,,,
59,1988,1988-11-06,10,27.263,SFO,@,PHO,L 23-24,,0,0,,0,,,,,,,,
60,1988,1988-11-13,11,27.270,SFO,,RAI,L 3-9,,0,0,,0,,,,,,,,
61,1988,1988-11-21,12,27.278,SFO,,WAS,W 37-21,,0,0,,0,,,,,,,,
62,1988,1988-11-27,13,27.284,SFO,@,SDG,W 48-10,,0,0,,0,,,,,,,,
63,1988,1988-12-04,14,27.291,SFO,@,ATL,W 13-3,,0,0,,0,,,,,,,,
64,1988,1988-12-11,15,27.298,SFO,,NOR,W 30-17,,0,0,,0,,,,,,,,
65,1988,1988-12-18,16,27.305,SFO,,RAM,L 16-38,,0,0,,0,,,,,,,,
66,1989,1989-09-10,1,28.205,SFO,@,IND,W 30-24,,,,,,,,,,,,,
67,1989,1989-09-17,2,28.212,SFO,@,TAM,W 20-16,,,,,,,,,,,,,
68,1989,1989-09-24,3,28.219,SFO,@,PHI,W 38-28,,,,,,,,,,,,,
69,1989,1989-10-01,4,28.226,SFO,,RAM,L 12-13,,,,,,,,,,,,,
70,1989,1989-10-08,5,28.233,SFO,@,NOR,W 24-20,,,,,,,,,,,,,
71,1989,1989-10-15,6,28.240,SFO,@,DAL,W 31-14,,,,,,,,,,,,,
72,1989,1989-10-22,7,28.247,SFO,,NWE,W 37-20,,,,,,,,,,,,,
73,1989,1989-10-29,8,28.254,SFO,@,NYJ,W 23-10,,,,,,,,,,,,,
74,1989,1989-11-06,9,28.262,SFO,,NOR,W 31-13,,,,,,,,,,,,,
75,1989,1989-11-12,10,28.268,SFO,,ATL,W 45-3,,,,,,,,,,,,,
76,1989,1989-11-19,11,28.275,SFO,,GNB,L 17-21,,,,,,,,,,,,,
77,1989,1989-11-27,12,28.283,SFO,,NYG,W 34-24,,,,,,,,,,,,,
78,1989,1989-12-03,13,28.289,SFO,@,ATL,W 23-10,,,,,,,,,,,,,
79,1989,1989-12-11,14,28.297,SFO,@,RAM,W 30-27,,,,,,,,,,,,,
80,1989,1989-12-17,15,28.303,SFO,,BUF,W 21-10,,,,,,,,,,,,,
81,1989,1989-12-24,16,28.310,SFO,,CHI,W 26-0,,,,,,,,,,,,,
82,1990,1990-09-10,1,29.205,SFO,@,NOR,W 13-12,,,,,,,,,,,,,
83,1990,1990-09-16,2,29.211,SFO,,WAS,W 26-13,,,,,,,,,,,,,
84,1990,1990-09-23,3,29.218,SFO,,ATL,W 19-13,,,,,,,,,,,,,
85,1990,1990-10-07,4,29.232,SFO,@,HOU,W 24-21,,,,,,,,,,,,,
86,1990,1990-10-14,5,29.239,SFO,@,ATL,W 45-35,,,,,,,,,,,,,
87,1990,1990-10-21,6,29.246,SFO,,PIT,W 27-7,,,,,,,,,,,,,
88,1990,1990-10-28,7,29.253,SFO,,CLE,W 20-17,,,,,,,,,,,,,
89,1990,1990-11-04,8,29.260,SFO,@,GNB,W 24-20,,,,,,,,,,,,,
90,1990,1990-11-11,9,29.267,SFO,@,DAL,W 24-6,,,,,,,,,,,,,
91,1990,1990-11-18,10,29.274,SFO,,TAM,W 31-7,,,,,,,,,,,,,
92,1990,1990-11-25,11,29.281,SFO,,RAM,L 17-28,,,,,,,,,,,,,
93,1990,1990-12-03,12,29.289,SFO,,NYG,W 7-3,,,,,,,,,,,,,
94,1990,1990-12-09,13,29.295,SFO,@,CIN,W 20-17,,,,,,,,,,,,,
95,1990,1990-12-17,14,29.303,SFO,@,RAM,W 26-10,,,,,,,,,,,,,
96,1990,1990-12-23,15,29.309,SFO,,NOR,L 10-13,,,,,,,,,,,,,
97,1990,1990-12-30,16,29.316,SFO,@,MIN,W 20-17,,,,,,,,,,,,,
98,1991,1991-09-02,1,30.197,SFO,@,NYG,L 14-16,,,,,,,,,,,,,
99,1991,1991-09-08,2,30.203,SFO,,SDG,W 34-14,,,,,,,,,,,,,
100,1991,1991-09-15,3,30.210,SFO,@,MIN,L 14-17,,,,,,,,,,,,,
101,1991,1991-09-22,4,30.217,SFO,,RAM,W 27-10,,,,,,,,,,,,,
102,1991,1991-09-29,5,30.224,SFO,@,RAI,L 6-12,,,,,,,,,,,,,
103,1991,1991-10-13,6,30.238,SFO,,ATL,L 34-39,,,,,,,,,,,,,
104,1991,1991-10-20,7,30.245,SFO,,DET,W 35-3,,,,,,,,,,,,,
105,1991,1991-10-27,8,30.252,SFO,@,PHI,W 23-7,,,,,,,,,,,,,
106,1991,1991-11-03,9,30.259,SFO,@,ATL,L 14-17,,,,,,,,,,,,,
107,1991,1991-11-10,10,30.266,SFO,@,NOR,L 3-10,,,,,,,,,,,,,
108,1991,1991-11-17,11,30.273,SFO,,PHO,W 14-10,,,,,,,,,,,,,
109,1991,1991-11-25,12,30.281,SFO,@,RAM,W 33-10,,,,,,,,,,,,,
110,1991,1991-12-01,13,30.287,SFO,,NOR,W 38-24,,,,,,,,,,,,,
111,1991,1991-12-08,14,30.294,SFO,@,SEA,W 24-22,,,,,,,,,,,,,
112,1991,1991-12-14,15,30.300,SFO,,KAN,W 28-14,,,,,,,,,,,,,
113,1991,1991-12-23,16,30.309,SFO,,CHI,W 52-14,,,,,,,,,,,,,
114,1992,1992-09-06,1,31.202,SFO,@,NYG,W 31-14,,,,,,0.0%,,,,,,,
115,1992,1992-09-13,2,31.209,SFO,,BUF,L 31-34,,,,,,0.0%,,,,,,,
116,1992,1992-09-20,3,31.216,SFO,@,NYJ,W 31-14,,,,,,0.0%,,,,,,,
117,1992,1992-09-27,4,31.223,SFO,@,NOR,W 16-10,,,,,,0.0%,,,,,,,
118,1992,1992-10-04,5,31.230,SFO,,RAM,W 27-24,,,,,,0.0%,,,,,,,
119,1992,1992-10-11,6,31.237,SFO,@,NWE,W 24-12,,,,,,0.0%,,,,,,,
120,1992,1992-10-18,7,31.244,SFO,,ATL,W 56-17,,,,,,0.0%,,,,,,,
121,1992,1992-11-01,8,31.258,SFO,@,PHO,L 14-24,,,,,,0.0%,,,,,,,
122,1992,1992-11-09,9,31.266,SFO,@,ATL,W 41-3,,,,,,0.0%,,,,,,,
123,1992,1992-11-15,10,31.272,SFO,,NOR,W 21-20,,,,,,0.0%,,,,,,,
124,1992,1992-11-22,11,31.279,SFO,@,RAM,W 27-10,,,,,,0.0%,,,,,,,
125,1992,1992-11-29,12,31.286,SFO,,PHI,W 20-14,,,,,,0.0%,,,,,,,
126,1992,1992-12-06,13,31.293,SFO,,MIA,W 27-3,,,,,,0.0%,,,,,,,
127,1992,1992-12-13,14,31.300,SFO,@,MIN,W 20-17,,,,,,0.0%,,,,,,,
128,1992,1992-12-19,15,31.306,SFO,,TAM,W 21-14,,,,,,0.0%,,,,,,,
129,1992,1992-12-28,16,31.315,SFO,,DET,W 24-6,,,,,,0.0%,,,,,,,
130,1993,1993-09-05,1,32.200,SFO,@,PIT,W 24-13,,,,,,0.0%,,,,,,,
131,1993,1993-09-13,2,32.208,SFO,@,CLE,L 13-23,,,,,,0.0%,,,,,,,
132,1993,1993-09-19,3,32.214,SFO,,ATL,W 37-30,,,,,,0.0%,,,,,,,
133,1993,1993-09-26,4,32.221,SFO,@,NOR,L 13-16,,,,,,0.0%,,,,,,,
134,1993,1993-10-03,5,32.228,SFO,,MIN,W 38-19,,,,,,0.0%,,,,,,,
135,1993,1993-10-17,6,32.242,SFO,@,DAL,L 17-26,,,,,,0.0%,,,,,,,
136,1993,1993-10-24,7,32.249,SFO,,PHO,W 28-14,,,,,,0.0%,,,,,,,
137,1993,1993-10-31,8,32.256,SFO,,RAM,W 40-17,,,,,,0.0%,,,,,,,
138,1993,1993-11-14,9,32.270,SFO,@,TAM,W 45-21,,,,,,0.0%,,,,,,,
139,1993,1993-11-22,10,32.278,SFO,,NOR,W 42-7,,,,,,0.0%,,,,,,,
140,1993,1993-11-28,11,32.284,SFO,@,RAM,W 35-10,,,,,,0.0%,,,,,,,
141,1993,1993-12-05,12,32.291,SFO,,CIN,W 21-8,,,,,,0.0%,,,,,,,
142,1993,1993-12-11,13,32.297,SFO,@,ATL,L 24-27,,,,,,0.0%,,,,,,,
143,1993,1993-12-19,14,32.305,SFO,@,DET,W 55-17,,,,,,0.0%,,,,,,,
144,1993,1993-12-25,15,32.311,SFO,,HOU,L 7-10,,,,,,0.0%,,,,,,,
145,1993,1994-01-03,16,32.320,SFO,,PHI,L 34-37,,,,,,0.0%,,,,,,,
146,1994,1994-09-04,1,33.199,GNB,,MIN,W 16-10,,,,,,0.0%,,,,,,,
147,1994,1994-10-31,8,33.256,GNB,@,CHI,W 33-6,,,,,,0.0%,,,,,,,
148,1994,1994-11-06,9,33.262,GNB,,DET,W 38-30,,,,,,0.0%,,,,,,,
149,1994,1994-11-13,10,33.269,GNB,,NYJ,W 17-10,,,,,,0.0%,,,,,,,
150,1994,1994-11-20,11,33.276,GNB,@,BUF,L 20-29,,,,,,0.0%,,,,,,,
151,1994,1994-11-24,12,33.280,GNB,@,DAL,L 31-42,,,,,,0.0%,,,,,,,
152,1994,1994-12-04,13,33.290,GNB,@,DET,L 31-34,,,,,,0.0%,,,,,,,
153,1994,1994-12-11,14,33.297,GNB,,CHI,W 40-3,,,,,,0.0%,,,,,,,
154,1994,1994-12-18,15,33.304,GNB,,ATL,W 21-17,,,,,,0.0%,,,,,,,
155,1994,1994-12-24,16,33.310,GNB,@,TAM,W 34-19,,,,,,0.0%,,,,,,,
156,1995,1995-09-03,1,34.198,PHI,,TAM,L 6-21,,,,,,0.0%,,,,,,,
157,1995,1995-09-10,2,34.205,PHI,@,ARI,W 31-19,,,,,,0.0%,,,,,,,
158,1995,1995-09-17,3,34.212,PHI,,SDG,L 21-27,,,,,,0.0%,,,,,,,
159,1995,1995-09-24,4,34.219,PHI,@,OAK,L 17-48,,,,,,0.0%,,,,,,,
160,1995,1995-10-01,5,34.226,PHI,@,NOR,W 15-10,,,,,,0.0%,,,,,,,
161,1995,1995-10-08,6,34.233,PHI,,WAS,W 37-34,,,,,,0.0%,,,,,,,
162,1995,1995-10-15,7,34.240,PHI,@,NYG,W 17-14,,,,,,0.0%,,,,,,,
163,1995,1995-10-29,8,34.254,PHI,,STL,W 20-9,,,,,,0.0%,,,,,,,
164,1995,1995-11-06,9,34.262,PHI,@,DAL,L 12-34,,,,,,0.0%,,,,,,,
165,1995,1995-11-12,10,34.268,PHI,,DEN,W 31-13,,,,,,0.0%,,,,,,,
166,1995,1995-11-19,11,34.275,PHI,,NYG,W 28-19,,,,,,0.0%,,,,,,,
167,1995,1995-11-26,12,34.282,PHI,@,WAS,W 14-7,,,,,,0.0%,,,,,,,
168,1995,1995-12-03,13,34.289,PHI,@,SEA,L 14-26,,,,,,0.0%,,,,,,,
169,1995,1995-12-10,14,34.296,PHI,,DAL,W 20-17,,,,,,0.0%,,,,,,,
170,1995,1995-12-17,15,34.303,PHI,,ARI,W 21-20,,,,,,0.0%,,,,,,,
171,1995,1995-12-24,16,34.310,PHI,@,CHI,L 14-20,,,,,,0.0%,,,,,,,
172,1996,1996-09-09,2,35.205,PHI,@,GNB,L 13-39,,0,0,,0,0.0%,,,,,,,
173,1996,1996-09-15,3,35.211,PHI,,DET,W 24-17,,0,0,,0,0.0%,,,,,,,
174,1996,1996-09-22,4,35.218,PHI,@,ATL,W 33-18,,0,0,,0,0.0%,,,,,,,
175,1996,1996-09-30,5,35.226,PHI,,DAL,L 19-23,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
176,1996,1996-10-13,6,35.239,PHI,@,NYG,W 19-10,,0,0,,0,0.0%,,,,,,,
177,1996,1996-10-20,7,35.246,PHI,,MIA,W 35-28,,0,0,,0,0.0%,,,,,,,
178,1996,1996-10-27,8,35.253,PHI,,CAR,W 20-9,,0,0,,0,0.0%,,,,,,,
179,1996,1996-11-03,9,35.260,PHI,@,DAL,W 31-21,,0,0,,0,0.0%,,,,,,,
180,1996,1996-11-10,10,35.267,PHI,,BUF,L 17-24,,0,0,,0,0.0%,,,,,,,
181,1996,1996-11-17,11,35.274,PHI,,WAS,L 21-26,,0,0,,0,0.0%,,,,,,,
182,1996,1996-11-24,12,35.281,PHI,@,ARI,L 30-36,,0,0,,0,0.0%,,,,,,,
183,1996,1996-12-01,13,35.288,PHI,,NYG,W 24-0,0,0,0,,0,0.0%,,,,,,,
184,1996,1996-12-05,14,35.292,PHI,@,IND,L 10-37,,0,0,,0,0.0%,,,,,,,
185,1996,1996-12-14,15,35.301,PHI,@,NYJ,W 21-20,0,0,0,,0,0.0%,,,,,,,
186,1996,1996-12-22,16,35.309,PHI,,ARI,W 29-19,,0,0,,0,0.0%,,,,,,,
