ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-11-03,8,24.263,IND,,TEN,L 15-23,,16,60,3.75,0,7,6,33,5.50,0,85.7%,4.71,0,0,,0,0,0
2,2002,2002-11-10,9,24.270,IND,@,PHI,W 35-13,*,28,114,4.07,2,2,2,20,10.00,0,100.0%,10.00,0,0,,0,2,12
3,2002,2002-11-17,10,24.277,IND,,DAL,W 20-3,,5,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2002,2002-11-24,11,24.284,IND,@,DEN,W 23-20,,7,22,3.14,1,0,0,0,,0,0.0%,,0,0,,0,1,6
5,2002,2002-12-01,12,24.291,IND,,HOU,W 19-3,,4,13,3.25,1,1,0,0,,0,0.0%,0.00,0,0,,0,1,6
6,2002,2002-12-08,13,24.298,IND,@,TEN,L 17-27,,4,12,3.00,1,2,2,16,8.00,0,100.0%,8.00,0,0,,0,1,6
7,2002,2002-12-15,14,24.305,IND,@,CLE,W 28-23,,14,75,5.36,2,3,2,8,4.00,0,66.7%,2.67,0,0,,0,2,12
8,2002,2002-12-22,15,24.312,IND,,NYG,L 27-44,,8,21,2.63,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2002,2002-12-29,16,24.319,IND,,JAX,W 20-13,,11,19,1.73,1,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,6
10,2003,2003-09-14,2,25.213,IND,,TEN,W 33-7,,,,,,,,,,,0.0%,,,,,,,
11,2003,2003-09-21,3,25.220,IND,,JAX,W 23-13,,,,,,,,,,,0.0%,,,,,,,
12,2003,2003-09-28,4,25.227,IND,@,NOR,W 55-21,,10,30,3.00,0,1,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0
13,2003,2003-10-06,5,25.235,IND,@,TAM,W 38-35,,6,20,3.33,1,2,0,0,,0,0.0%,0.00,1,5,5.00,0,1,6
14,2003,2003-10-12,6,25.241,IND,,CAR,L 20-23,,8,10,1.25,1,2,1,-4,-4.00,0,50.0%,-2.00,0,0,,0,1,6
15,2003,2003-11-23,11,25.283,IND,@,BUF,W 17-14,,,,,,,,,,,0.0%,,,,,,,
16,2003,2003-11-30,12,25.290,IND,,NWE,L 34-38,,,,,,,,,,,0.0%,,,,,,,
17,2004,2004-09-19,2,26.219,IND,@,TEN,W 31-17,,,,,,,,,,,0.0%,,,,,,,
18,2004,2004-09-26,3,26.226,IND,,GNB,W 45-31,,0,0,,0,1,1,1,1.00,1,100.0%,1.00,2,31,15.50,0,1,6
19,2004,2004-10-03,4,26.233,IND,@,JAX,W 24-17,,,,,,,,,,,0.0%,,,,,,,
20,2004,2004-10-10,5,26.240,IND,,OAK,W 35-14,,0,0,,0,1,1,1,1.00,1,100.0%,1.00,1,21,21.00,0,1,6
21,2004,2004-10-24,6,26.254,IND,,JAX,L 24-27,,0,0,,0,1,1,16,16.00,0,100.0%,16.00,2,15,7.50,0,0,0
22,2004,2004-10-31,7,26.261,IND,@,KAN,L 35-45,,,,,,,,,,,0.0%,,,,,,,
23,2004,2004-11-08,8,26.269,IND,,MIN,W 31-28,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
24,2004,2004-11-14,9,26.275,IND,,HOU,W 49-14,,,,,,,,,,,0.0%,,,,,,,
25,2004,2004-11-21,10,26.282,IND,@,CHI,W 41-10,,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
26,2004,2004-11-25,11,26.286,IND,@,DET,W 41-9,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
27,2004,2004-12-05,12,26.296,IND,,TEN,W 51-24,,,,,,,,,,,0.0%,,,,,,,
28,2004,2004-12-12,13,26.303,IND,@,HOU,W 23-14,,0,0,,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
29,2004,2004-12-19,14,26.310,IND,,BAL,W 20-10,,,,,,,,,,,0.0%,,,,,,,
30,2004,2004-12-26,15,26.317,IND,,SDG,W 34-31,,0,0,,0,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
31,2004,2005-01-02,16,26.324,IND,@,DEN,L 14-33,,0,0,,0,3,2,11,5.50,0,66.7%,3.67,1,24,24.00,0,0,0
32,2005,2005-09-11,1,27.210,IND,@,BAL,W 24-7,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
33,2005,2005-09-18,2,27.217,IND,,JAX,W 10-3,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
34,2005,2005-10-23,7,27.252,IND,@,HOU,W 38-20,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
35,2005,2005-11-07,8,27.267,IND,@,NWE,W 40-21,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
36,2005,2005-11-13,9,27.273,IND,,HOU,W 31-17,,0,0,,0,0,0,0,,0,0.0%,,1,22,22.00,0,0,0
37,2005,2005-11-20,10,27.280,IND,@,CIN,W 45-37,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,1,17,17.00,0,0,0
38,2005,2005-11-28,11,27.288,IND,,PIT,W 26-7,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
39,2005,2005-12-04,12,27.294,IND,,TEN,W 35-3,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
40,2005,2005-12-11,13,27.301,IND,@,JAX,W 26-18,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
41,2005,2005-12-18,14,27.308,IND,,SDG,L 17-26,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
42,2005,2005-12-24,15,27.314,IND,@,SEA,L 13-28,,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
43,2005,2006-01-01,16,27.322,IND,,ARI,W 17-13,,1,7,7.00,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
