ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1984,1984-10-29,9,22.014,SDG,,SEA,L 0-24,,,,,,
2,1984,1984-11-04,10,22.020,SDG,@,IND,W 38-10,,,,,,
3,1984,1984-11-11,11,22.027,SDG,,DEN,L 13-16,,,,,,
4,1984,1984-11-18,12,22.034,SDG,,MIA,W 34-28,,,,,,
5,1984,1984-11-25,13,22.041,SDG,@,PIT,L 24-52,,,,,,
6,1984,1984-12-03,14,22.049,SDG,,CHI,W 20-7,1,6,1.0,1,66,1
7,1984,1984-12-09,15,22.055,SDG,@,DEN,L 13-16,,,,,,
8,1984,1984-12-16,16,22.062,SDG,,KAN,L 21-42,,,,,,
9,1985,1985-09-08,1,22.328,SDG,@,BUF,W 14-9,,,,,,
10,1985,1985-09-15,2,22.335,SDG,,SEA,L 35-49,0,0,1.0,0,0,0
11,1985,1985-09-22,3,22.342,SDG,@,CIN,W 44-41,0,0,1.0,0,0,0
12,1985,1985-09-29,4,22.349,SDG,,CLE,L 7-21,,,,,,
13,1985,1985-10-06,5,22.356,SDG,@,SEA,L 21-26,0,0,3.0,0,0,0
14,1985,1985-10-13,6,22.363,SDG,,KAN,W 31-20,0,0,1.0,0,0,0
15,1985,1985-10-20,7,23.005,SDG,@,MIN,L 17-21,0,0,1.0,1,17,0
16,1985,1985-10-28,8,23.013,SDG,@,RAI,L 21-34,,,,,,
17,1985,1985-11-03,9,23.019,SDG,,DEN,W 30-10,,,,,,
18,1985,1985-11-10,10,23.026,SDG,,RAI,W 40-34,0,0,1.0,0,0,0
19,1985,1985-11-17,11,23.033,SDG,@,DEN,L 24-30,0,0,0.5,0,0,0
20,1985,1985-11-24,12,23.040,SDG,@,HOU,L 35-37,,,,,,
21,1985,1985-12-01,13,23.047,SDG,,BUF,W 40-7,,,,,,
22,1985,1985-12-08,14,23.054,SDG,,PIT,W 54-44,,,,,,
23,1985,1985-12-15,15,23.061,SDG,,PHI,W 20-14,0,0,0.5,0,0,0
24,1985,1985-12-22,16,23.068,SDG,@,KAN,L 34-38,,,,,,
25,1986,1986-09-07,1,23.327,SDG,,MIA,W 50-28,0,0,1.0,0,0,0
26,1986,1986-09-14,2,23.334,SDG,@,NYG,L 7-20,0,0,2.0,0,0,0
27,1986,1986-09-21,3,23.341,SDG,,WAS,L 27-30,0,0,0.5,0,0,0
28,1986,1986-09-28,4,23.348,SDG,@,RAI,L 13-17,0,0,2.0,0,0,0
29,1986,1986-10-06,5,23.356,SDG,@,SEA,L 7-33,,,,,,
30,1986,1986-10-12,6,23.362,SDG,,DEN,L 14-31,,,,,,
31,1986,1986-10-19,7,24.004,SDG,@,KAN,L 41-42,,,,,,
32,1986,1986-10-26,8,24.011,SDG,@,PHI,L 7-23,0,0,1.0,0,0,0
33,1986,1986-11-02,9,24.018,SDG,,KAN,L 23-24,0,0,1.0,0,0,0
34,1986,1986-11-09,10,24.025,SDG,@,DEN,W 9-3,0,0,1.0,0,0,0
35,1986,1986-11-16,11,24.032,SDG,,DAL,L 21-24,0,0,2.5,0,0,0
36,1986,1986-11-20,12,24.036,SDG,,RAI,L 31-37,0,0,1.0,0,0,0
37,1986,1986-11-30,13,24.046,SDG,@,IND,W 17-3,,,,,,
38,1986,1986-12-07,14,24.053,SDG,,HOU,W 27-0,0,0,2.0,0,0,0
39,1986,1986-12-14,15,24.060,SDG,,SEA,L 24-34,0,0,1.0,0,0,0
40,1986,1986-12-21,16,24.067,SDG,@,CLE,L 17-47,,,,,,
41,1987,1987-09-13,1,24.333,SDG,@,KAN,L 13-20,,,,,,
42,1987,1987-09-20,2,24.340,SDG,,STL,W 28-24,0,0,1.0,0,0,0
43,1987,1987-10-25,6,25.010,SDG,,KAN,W 42-21,0,0,1.0,0,0,0
44,1987,1987-11-01,7,25.017,SDG,,CLE,W 27-24,0,0,1.0,0,0,0
45,1987,1987-11-08,8,25.024,SDG,@,IND,W 16-13,,,,,,
46,1987,1987-11-15,9,25.031,SDG,,RAI,W 16-14,,,,,,
47,1987,1987-11-22,10,25.038,SDG,@,SEA,L 3-34,0,0,1.0,0,0,0
48,1987,1987-11-29,11,25.045,SDG,,DEN,L 17-31,,,,,,
49,1987,1987-12-06,12,25.052,SDG,@,HOU,L 18-33,0,0,1.0,0,0,0
50,1987,1987-12-13,13,25.059,SDG,,PIT,L 16-20,0,0,1.0,0,0,0
51,1987,1987-12-20,14,25.066,SDG,,IND,L 7-20,0,0,1.0,0,0,0
52,1987,1987-12-27,15,25.073,SDG,@,DEN,L 0-24,0,0,1.0,0,0,0
53,1988,1988-09-04,1,25.325,SDG,@,RAI,L 13-24,,,,,,
54,1988,1988-09-11,2,25.332,SDG,@,DEN,L 3-34,,,,,,
55,1988,1988-09-18,3,25.339,SDG,,SEA,W 17-6,0,0,1.0,0,0,0
56,1988,1988-09-25,4,25.346,SDG,@,KAN,W 24-23,,,,,,
57,1988,1988-10-02,5,25.353,SDG,,DEN,L 0-12,0,0,3.0,0,0,0
58,1988,1988-10-09,6,25.360,SDG,,NOR,L 17-23,0,0,1.0,0,0,0
59,1988,1988-10-16,7,26.001,SDG,@,MIA,L 28-31,,,,,,
60,1988,1988-10-23,8,26.008,SDG,,IND,L 0-16,,,,,,
61,1988,1988-10-30,9,26.015,SDG,@,SEA,L 14-17,0,0,1.0,0,0,0
62,1988,1988-11-06,10,26.022,SDG,,RAI,L 3-13,,,,,,
63,1988,1988-11-13,11,26.029,SDG,@,ATL,W 10-7,0,0,1.0,0,0,0
64,1988,1988-11-20,12,26.036,SDG,@,RAM,W 38-24,0,0,3.0,0,0,0
65,1988,1988-11-27,13,26.043,SDG,,SFO,L 10-48,,,,,,
66,1988,1988-12-04,14,26.050,SDG,@,CIN,L 10-27,,,,,,
67,1988,1988-12-11,15,26.057,SDG,,PIT,W 20-14,,,,,,
68,1988,1988-12-18,16,26.064,SDG,,KAN,W 24-13,0,0,1.0,0,0,0
69,1989,1989-09-10,1,26.330,SDG,@,RAI,L 14-40,0,0,2.0,0,0,0
70,1989,1989-09-17,2,26.337,SDG,,HOU,L 27-34,,,,,,
71,1989,1989-09-24,3,26.344,SDG,,KAN,W 21-6,,,,,,
72,1989,1989-10-01,4,26.351,SDG,@,PHO,W 24-13,0,0,2.0,0,0,0
73,1989,1989-10-08,5,26.358,SDG,@,DEN,L 10-16,,,,,,
74,1989,1989-10-15,6,27.000,SDG,,SEA,L 16-17,,,,,,
75,1989,1989-10-22,7,27.007,SDG,,NYG,L 13-20,0,0,2.0,0,0,0
76,1989,1989-10-29,8,27.014,SDG,@,SEA,L 7-10,0,0,1.0,0,0,0
77,1989,1989-11-05,9,27.021,SDG,,PHI,W 20-17,,,,,,
78,1989,1989-11-12,10,27.028,SDG,,RAI,W 14-12,,,,,,
79,1989,1989-11-19,11,27.035,SDG,@,PIT,L 17-20,0,0,2.0,0,0,0
80,1989,1989-11-26,12,27.042,SDG,@,IND,L 6-10,0,0,1.0,0,0,0
81,1989,1989-12-03,13,27.049,SDG,,NYJ,L 17-20,0,0,2.0,0,0,0
82,1989,1989-12-10,14,27.056,SDG,@,WAS,L 21-26,,,,,,
83,1989,1989-12-17,15,27.063,SDG,@,KAN,W 20-13,,,,,,
84,1989,1989-12-24,16,27.070,SDG,,DEN,W 19-16,0,0,2.0,0,0,0
85,1990,1990-09-09,1,27.329,SDG,@,DAL,L 14-17,0,0,1.0,0,0,0
86,1990,1990-09-16,2,27.336,SDG,,CIN,L 16-21,,,,,,
87,1990,1990-09-23,3,27.343,SDG,@,CLE,W 24-14,0,0,2.0,0,0,0
88,1990,1990-09-30,4,27.350,SDG,,HOU,L 7-17,,,,,,
89,1990,1990-10-07,5,27.357,SDG,@,PIT,L 14-36,,,,,,
90,1990,1990-10-14,6,27.364,SDG,@,NYJ,W 39-3,,,,,,
91,1990,1990-10-21,7,28.006,SDG,,RAI,L 9-24,,,,,,
92,1990,1990-10-28,8,28.013,SDG,,TAM,W 41-10,0,0,1.0,0,0,0
93,1990,1990-11-04,9,28.020,SDG,@,SEA,W 31-14,0,0,0.5,0,0,0
94,1990,1990-11-11,10,28.027,SDG,,DEN,W 19-7,0,0,1.0,0,0,0
95,1990,1990-11-18,11,28.034,SDG,@,KAN,L 10-27,,,,,,
96,1990,1990-11-25,12,28.041,SDG,,SEA,L 10-13,0,0,1.0,0,0,0
97,1990,1990-12-02,13,28.048,SDG,,NYJ,W 38-17,,,,,,
98,1990,1990-12-16,14,28.062,SDG,@,DEN,L 10-20,0,0,1.0,0,0,0
99,1990,1990-12-23,15,28.069,SDG,,KAN,L 21-24,,,,,,
100,1990,1990-12-30,16,28.076,SDG,@,RAI,L 12-17,,,,,,
101,1991,1991-09-01,1,28.321,HOU,,RAI,W 47-17,,,,,,
102,1991,1991-09-08,2,28.328,HOU,@,CIN,W 30-7,0,0,1.0,0,0,0
103,1991,1991-09-16,3,28.336,HOU,,KAN,W 17-7,,,,,,
104,1991,1991-09-22,4,28.342,HOU,@,NWE,L 20-24,0,0,1.0,0,0,0
