ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
40,2000,2000-11-19,12,26.062,SFO,,ATL,W 16-6,,3,9,3.00,0,1,0,0,,0,0.0%,0.00,0,0
41,2000,2000-12-03,13,26.076,SFO,@,SDG,W 45-17,,5,16,3.20,1,2,1,-4,-4.00,0,50.0%,-2.00,1,6
42,2000,2000-12-10,14,26.083,SFO,,NOR,L 27-31,*,3,19,6.33,0,5,3,15,5.00,0,60.0%,3.00,0,0
43,2000,2000-12-17,15,26.090,SFO,,CHI,W 17-0,*,3,9,3.00,0,3,1,2,2.00,0,33.3%,0.67,0,0
44,2000,2000-12-23,16,26.096,SFO,@,DEN,L 9-38,,3,9,3.00,0,4,1,8,8.00,0,25.0%,2.00,0,0
45,2001,2001-09-09,1,26.356,SFO,,ATL,W 16-13,*,3,7,2.33,0,0,0,0,,0,0.0%,,0,0
46,2001,2001-09-23,2,27.005,SFO,,STL,L 26-30,,0,0,,0,2,1,1,1.00,0,50.0%,0.50,0,0
47,2001,2001-10-01,3,27.013,SFO,@,NYJ,W 19-17,*,3,10,3.33,0,1,0,0,,0,0.0%,0.00,0,0
48,2001,2001-10-07,4,27.019,SFO,,CAR,W 24-14,*,0,0,,0,3,2,12,6.00,0,66.7%,4.00,0,0
49,2001,2001-10-14,5,27.026,SFO,@,ATL,W 37-31,*,1,1,1.00,0,3,2,20,10.00,0,66.7%,6.67,0,0
50,2001,2001-10-28,6,27.040,SFO,@,CHI,L 31-37,*,1,2,2.00,0,2,1,6,6.00,0,50.0%,3.00,0,0
51,2001,2001-11-04,7,27.047,SFO,,DET,W 21-13,*,1,3,3.00,0,2,2,12,6.00,0,100.0%,6.00,0,0
52,2001,2001-11-11,8,27.054,SFO,,NOR,W 28-27,*,0,0,,0,3,2,11,5.50,0,66.7%,3.67,0,0
53,2001,2001-11-18,9,27.061,SFO,@,CAR,W 25-22,*,1,9,9.00,0,5,3,18,6.00,0,60.0%,3.60,0,0
54,2001,2001-11-25,10,27.068,SFO,@,IND,W 40-21,*,3,23,7.67,0,0,0,0,,0,0.0%,,0,0
55,2001,2001-12-02,11,27.075,SFO,,BUF,W 35-0,*,4,8,2.00,1,0,0,0,,0,0.0%,,1,6
56,2001,2001-12-09,12,27.082,SFO,@,STL,L 14-27,*,2,8,4.00,0,4,1,9,9.00,0,25.0%,2.25,0,0
57,2001,2001-12-16,13,27.089,SFO,,MIA,W 21-0,,3,1,0.33,0,2,1,9,9.00,0,50.0%,4.50,0,0
58,2001,2001-12-22,14,27.095,SFO,,PHI,W 13-3,*,1,1,1.00,0,1,1,1,1.00,0,100.0%,1.00,0,0
59,2001,2001-12-30,15,27.103,SFO,@,DAL,L 21-27,,,,,,,,,,,0.0%,,,
60,2002,2002-09-05,1,27.352,SFO,@,NYG,W 16-13,,1,9,9.00,0,2,1,0,0.00,0,50.0%,0.00,0,0
61,2002,2002-09-15,2,27.362,SFO,,DEN,L 14-24,,3,6,2.00,0,3,3,18,6.00,0,100.0%,6.00,0,0
62,2002,2002-09-22,3,28.004,SFO,,WAS,W 20-10,*,,,,,,,,,,0.0%,,,
63,2002,2002-10-06,4,28.018,SFO,,STL,W 37-13,*,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0
64,2002,2002-10-14,5,28.026,SFO,@,SEA,W 28-21,*,2,4,2.00,0,2,1,1,1.00,0,50.0%,0.50,0,0
65,2002,2002-10-20,6,28.032,SFO,@,NOR,L 27-35,*,1,2,2.00,0,3,3,16,5.33,0,100.0%,5.33,0,0
66,2002,2002-10-27,7,28.039,SFO,,ARI,W 38-28,*,1,5,5.00,0,1,0,0,,0,0.0%,0.00,0,0
67,2002,2002-11-03,8,28.046,SFO,@,OAK,W 23-20,*,5,10,2.00,0,1,0,0,,0,0.0%,0.00,0,0
68,2002,2002-11-10,9,28.053,SFO,,KAN,W 17-13,*,5,21,4.20,0,3,3,16,5.33,0,100.0%,5.33,0,0
69,2002,2002-11-17,10,28.060,SFO,@,SDG,L 17-20,*,2,0,0.00,0,2,1,1,1.00,0,50.0%,0.50,0,0
70,2002,2002-11-25,11,28.068,SFO,,PHI,L 17-38,*,0,0,,0,3,1,15,15.00,0,33.3%,5.00,0,0
71,2002,2002-12-01,12,28.074,SFO,,SEA,W 31-24,*,1,2,2.00,0,1,1,1,1.00,0,100.0%,1.00,0,0
72,2002,2002-12-08,13,28.081,SFO,@,DAL,W 31-27,*,0,0,,0,4,3,28,9.33,0,75.0%,7.00,0,0
73,2002,2002-12-15,14,28.088,SFO,,GNB,L 14-20,*,0,0,,0,2,1,8,8.00,0,50.0%,4.00,0,0
74,2002,2002-12-21,15,28.094,SFO,@,ARI,W 17-14,*,4,13,3.25,0,2,1,25,25.00,1,50.0%,12.50,1,6
75,2002,2002-12-30,16,28.103,SFO,@,STL,L 20-31,*,1,3,3.00,0,2,2,19,9.50,0,100.0%,9.50,0,0
76,2003,2003-09-07,1,28.354,SFO,,CHI,W 49-7,,2,0,0.00,0,3,2,17,8.50,0,66.7%,5.67,0,0
77,2003,2003-09-14,2,28.361,SFO,@,STL,L 24-27,*,2,0,0.00,0,0,0,0,,0,0.0%,,0,0
78,2003,2003-09-21,3,29.003,SFO,,CLE,L 12-13,*,2,0,0.00,0,1,1,5,5.00,0,100.0%,5.00,0,0
79,2003,2003-09-28,4,29.010,SFO,@,MIN,L 7-35,*,0,0,,0,3,2,6,3.00,0,66.7%,2.00,0,0
80,2003,2003-10-05,5,29.017,SFO,,DET,W 24-17,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0
81,2003,2003-10-12,6,29.024,SFO,@,SEA,L 19-20,*,,,,,1,,,,,0.0%,,,
82,2003,2003-10-19,7,29.031,SFO,,TAM,W 24-7,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
83,2003,2003-10-26,8,29.038,SFO,@,ARI,L 13-16,*,0,0,,0,2,1,17,17.00,0,50.0%,8.50,0,0
84,2003,2003-11-02,9,29.045,SFO,,STL,W 30-10,,1,5,5.00,0,5,3,46,15.33,0,60.0%,9.20,0,0
85,2003,2003-11-17,10,29.060,SFO,,PIT,W 30-14,*,2,6,3.00,0,2,2,28,14.00,1,100.0%,14.00,1,6
86,2003,2003-11-23,11,29.066,SFO,@,GNB,L 10-20,*,,,,,,,,,,0.0%,,,
87,2003,2003-11-30,12,29.073,SFO,@,BAL,L 6-44,*,2,2,1.00,0,4,3,42,14.00,0,75.0%,10.50,0,0
88,2003,2003-12-07,13,29.080,SFO,,ARI,W 50-14,*,2,2,1.00,0,1,1,7,7.00,0,100.0%,7.00,0,0
89,2003,2003-12-14,14,29.087,SFO,@,CIN,L 38-41,*,1,2,2.00,0,1,1,3,3.00,0,100.0%,3.00,0,0
90,2003,2003-12-21,15,29.094,SFO,@,PHI,W 31-28,*,0,0,,0,3,2,11,5.50,0,66.7%,3.67,0,0
91,2003,2003-12-27,16,29.100,SFO,,SEA,L 17-24,,1,4,4.00,0,2,1,2,2.00,0,50.0%,1.00,0,0
92,2004,2004-09-19,2,30.001,SFO,@,NOR,L 27-30,*,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0
93,2004,2004-09-26,3,30.008,SFO,@,SEA,L 0-34,*,,,,,1,,,,,0.0%,,,
94,2004,2004-10-03,4,30.015,SFO,,STL,L 14-24,*,1,4,4.00,0,1,0,0,,0,0.0%,0.00,0,0
95,2004,2004-10-10,5,30.022,SFO,,ARI,W 31-28,*,,,,,,,,,,0.0%,,,
96,2004,2004-10-17,6,30.029,SFO,@,NYJ,L 14-22,*,3,7,2.33,0,1,1,9,9.00,0,100.0%,9.00,0,0
97,2004,2004-10-31,7,30.043,SFO,@,CHI,L 13-23,,3,1,0.33,0,5,2,-1,-0.50,0,40.0%,-0.20,0,0
98,2004,2004-11-07,8,30.050,SFO,,SEA,L 27-42,*,1,1,1.00,0,3,2,8,4.00,0,66.7%,2.67,0,0
99,2004,2004-11-14,9,30.057,SFO,,CAR,L 27-37,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0
100,2004,2004-11-21,10,30.064,SFO,@,TAM,L 3-35,*,,,,,,,,,,0.0%,,,
101,2004,2004-11-28,11,30.071,SFO,,MIA,L 17-24,*,1,2,2.00,0,5,2,5,2.50,0,40.0%,1.00,0,0
102,2004,2004-12-05,12,30.078,SFO,@,STL,L 6-16,,0,0,,0,3,1,8,8.00,0,33.3%,2.67,0,0
103,2004,2004-12-12,13,30.085,SFO,@,ARI,W 31-28,,,,,,2,,,,,0.0%,,,
104,2004,2004-12-18,14,30.091,SFO,,WAS,L 16-26,*,,,,,1,,,,,0.0%,,,
105,2004,2004-12-26,15,30.099,SFO,,BUF,L 7-41,*,,,,,1,,,,,0.0%,,,
106,2005,2005-09-11,1,30.358,SFO,,STL,W 28-25,*,0,0,,0,,0,0,,0,0.0%,,0,0
107,2005,2005-09-18,2,31.000,SFO,@,PHI,L 3-42,*,0,0,,0,,0,0,,0,0.0%,,0,0
108,2005,2005-09-25,3,31.007,SFO,,DAL,L 31-34,,0,0,,0,,0,0,,0,0.0%,,0,0
109,2005,2005-10-02,4,31.014,SFO,@,ARI,L 14-31,*,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0
110,2005,2005-10-09,5,31.021,SFO,,IND,L 3-28,*,0,0,,0,1,1,6,6.00,0,100.0%,6.00,0,0
111,2005,2005-10-23,6,31.035,SFO,@,WAS,L 17-52,*,0,0,,0,,0,0,,0,0.0%,,0,0
112,2005,2005-10-30,7,31.042,SFO,,TAM,W 15-10,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0
113,2005,2005-11-06,8,31.049,SFO,,NYG,L 6-24,,0,0,,0,,0,0,,0,0.0%,,0,0
114,2005,2005-11-13,9,31.056,SFO,@,CHI,L 9-17,*,0,0,,0,,0,0,,0,0.0%,,0,0
