ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
18,1981,1981-09-14,2,25.027,MIN,,OAK,L 10-36,4,27,6.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
19,1981,1981-09-20,3,25.033,MIN,,DET,W 26-24,3,40,13.33,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
20,1981,1981-09-27,4,25.040,MIN,@,GNB,W 30-13,4,66,16.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
21,1981,1981-10-04,5,25.047,MIN,,CHI,W 24-21,2,30,15.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
22,1981,1981-10-11,6,25.054,MIN,@,SDG,W 33-31,7,100,14.29,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
23,1981,1981-10-18,7,25.061,MIN,,PHI,W 35-23,5,88,17.60,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
24,1981,1981-10-25,8,25.068,MIN,@,STL,L 17-30,5,100,20.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
25,1981,1981-11-02,9,25.076,MIN,@,DEN,L 17-19,6,73,12.17,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
26,1981,1981-11-08,10,25.082,MIN,,TAM,W 25-10,8,101,12.63,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
27,1981,1981-11-15,11,25.089,MIN,,NOR,W 20-10,7,92,13.14,1,1,2,2.00,0,0,0,,0,0,0,,,,,,1,6
28,1981,1981-11-23,12,25.097,MIN,@,ATL,L 30-31,4,56,14.00,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
29,1981,1981-11-29,13,25.103,MIN,,GNB,L 23-35,11,98,8.91,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
30,1981,1981-12-06,14,25.110,MIN,@,CHI,L 9-10,0,0,,0,0,0,,0,,,,,,,,,,,,0,
31,1981,1981-12-12,15,25.116,MIN,@,DET,L 7-45,5,41,8.20,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
32,1981,1981-12-20,16,25.124,MIN,,KAN,L 6-10,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
33,1982,1982-09-12,1,26.025,MIN,,TAM,W 17-10,3,16,5.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
34,1982,1982-09-16,2,26.029,MIN,@,BUF,L 22-23,3,27,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
35,1982,1982-11-21,3,26.095,MIN,@,GNB,L 7-26,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
36,1982,1982-11-28,4,26.102,MIN,,CHI,W 35-7,2,13,6.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
37,1982,1982-12-05,5,26.109,MIN,@,MIA,L 14-22,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
38,1982,1982-12-12,6,26.116,MIN,,BAL,W 13-10,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
39,1982,1982-12-19,7,26.123,MIN,@,DET,W 34-31,5,45,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
40,1982,1982-12-26,8,26.130,MIN,,NYJ,L 14-42,10,115,11.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
41,1982,1983-01-03,9,26.138,MIN,,DAL,W 31-27,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
42,1984,1984-10-28,9,28.071,MIN,@,CHI,L 7-16,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
43,1984,1984-11-04,10,28.078,MIN,,TAM,W 27-24,0,0,,0,,,,,,,,,,,,,,,,,
44,1984,1984-11-11,11,28.085,MIN,@,GNB,L 17-45,0,0,,0,,,,,,,,,,,,,,,,,
45,1984,1984-11-18,12,28.092,MIN,@,DEN,L 21-42,3,24,8.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
46,1984,1984-11-25,13,28.099,MIN,,CHI,L 3-34,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
47,1984,1984-11-29,14,28.103,MIN,,WAS,L 17-31,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
48,1984,1984-12-08,15,28.112,MIN,@,SFO,L 7-51,6,36,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
49,1984,1984-12-16,16,28.120,MIN,,GNB,L 14-38,0,0,,0,,,,,,,,,,,,,,,,,
