ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
17,1967,1967-10-22,6,26.109,STL,,PHI,W 48-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,13,4.33,0,0,0
18,1967,1967-10-30,7,26.117,STL,,GNB,L 23-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,0,0,,0,0,0
19,1967,1967-12-17,14,26.165,STL,@,NYG,L 14-37,9,24,2.67,1,3,15,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
20,1968,1968-09-16,1,27.073,STL,,RAM,L 13-24,4,20,5.00,0,1,17,17.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
21,1968,1968-09-22,2,27.079,STL,@,SFO,L 17-35,13,55,4.23,0,1,16,16.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
22,1968,1968-09-29,3,27.086,STL,@,NOR,W 21-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
23,1968,1968-10-06,4,27.093,STL,,DAL,L 10-27,1,1,1.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
24,1968,1968-10-13,5,27.100,STL,@,CLE,W 27-21,2,8,4.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
25,1968,1968-10-20,6,27.107,STL,,WAS,W 41-14,1,42,42.00,1,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
26,1968,1968-11-03,8,27.121,STL,@,PHI,W 45-17,5,9,1.80,2,1,40,40.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
27,1968,1968-11-10,9,27.128,STL,,PIT,T 28-28,2,9,4.50,0,1,-4,-4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1968,1968-11-17,10,27.135,STL,@,BAL,L 0-27,1,-9,-9.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,2,43,21.50,0,0,0,,0,0,0
29,1968,1968-11-24,11,27.142,STL,,ATL,W 17-12,4,14,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1968,1968-12-01,12,27.149,STL,@,PIT,W 20-10,8,24,3.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
31,1968,1968-12-08,13,27.156,STL,@,NYG,W 28-21,1,10,10.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
32,1968,1968-12-14,14,27.162,STL,,CLE,W 27-16,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
33,1969,1969-09-21,1,28.078,STL,@,DAL,L 3-24,4,18,4.50,0,3,15,5.00,0,0,0,,0,0,0,,0,0,,,2,52,26.00,0,0,0,,0,0,0
34,1969,1969-09-28,2,28.085,STL,,CHI,W 20-17,4,20,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
35,1969,1969-10-05,3,28.092,STL,@,PIT,W 27-14,6,35,5.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,46,15.33,0,0,0,,0,0,0
36,1969,1969-10-12,4,28.099,STL,@,WAS,L 17-33,7,28,4.00,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,2,45,22.50,0,0,0,,0,0,0
37,1969,1969-10-19,5,28.106,STL,,MIN,L 10-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,62,20.67,0,0,0,,0,0,0
38,1969,1969-11-02,7,28.120,STL,,NOR,L 42-51,0,0,,0,1,14,14.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,1,-2,-2.00,0,1,6
39,1969,1969-11-09,8,28.127,STL,,NYG,W 42-17,4,12,3.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,1,6
40,1969,1969-11-16,9,28.134,STL,@,DET,L 0-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,5,2.50,0,0,0
41,1969,1969-11-23,10,28.141,STL,,PHI,L 30-34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,0,0
42,1969,1969-11-30,11,28.148,STL,,PIT,W 47-10,2,2,1.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,19,6.33,0,1,6
43,1969,1969-12-21,14,28.169,STL,@,GNB,L 28-45,0,0,,0,2,28,14.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
44,1970,1970-09-27,2,29.084,STL,,WAS,W 27-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1970,1970-10-04,3,29.091,STL,,DAL,W 20-7,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1970,1970-10-11,4,29.098,STL,,NOR,W 24-17,5,21,4.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
47,1970,1970-10-18,5,29.105,STL,@,PHI,W 35-20,6,29,4.83,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
48,1970,1970-11-01,7,29.119,STL,,HOU,W 44-0,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,1970,1970-11-08,8,29.126,STL,,BOS,W 31-0,2,7,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
50,1970,1970-11-16,9,29.134,STL,@,DAL,W 38-0,3,36,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
51,1970,1970-11-22,10,29.140,STL,@,KAN,T 6-6,1,0,0.00,0,2,33,16.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
52,1970,1970-11-29,11,29.147,STL,,PHI,W 23-14,2,-2,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
53,1970,1970-12-06,12,29.154,STL,@,DET,L 3-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1970,1970-12-13,13,29.161,STL,,NYG,L 17-34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0,,0,0,0
55,1970,1970-12-20,14,29.168,STL,@,WAS,L 27-28,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
56,1971,1971-09-19,1,30.076,STL,,WAS,L 17-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1971,1971-09-27,2,30.084,STL,,NYJ,W 17-10,1,3,3.00,0,2,26,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
58,1971,1971-10-03,3,30.090,STL,,NYG,L 20-21,9,37,4.11,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1971,1971-10-10,4,30.097,STL,@,ATL,W 26-9,21,88,4.19,1,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
60,1971,1971-10-17,5,30.104,STL,@,WAS,L 0-20,6,11,1.83,0,4,26,6.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1971,1971-10-24,6,30.111,STL,,SFO,L 14-26,10,41,4.10,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
62,1971,1971-10-31,7,30.118,STL,@,BUF,W 28-23,5,16,3.20,0,2,17,8.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
63,1971,1971-11-07,8,30.125,STL,,DAL,L 13-16,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1971,1971-11-15,9,30.133,STL,@,SDG,L 17-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1971,1971-11-21,10,30.139,STL,,PHI,L 20-37,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1971,1971-11-28,11,30.146,STL,@,NYG,W 24-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1972,1972-09-17,1,31.074,STL,@,BAL,W 10-3,5,12,2.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1972,1972-09-24,2,31.081,STL,@,WAS,L 10-24,0,0,,0,1,20,20.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
