ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1983,1983-09-04,1,22.013,CHI,,ATL,L 17-20,0,0,,0,,,,,0,0,,0,0,0,,0,,
2,1983,1983-09-11,2,22.020,CHI,,TAM,W 17-10,0,0,,0,,,,,0,0,,0,0,0,,0,,
3,1983,1983-09-18,3,22.027,CHI,@,NOR,L 31-34,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1983,1983-09-25,4,22.034,CHI,@,BAL,L 19-22,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1983,1983-10-02,5,22.041,CHI,,DEN,W 31-14,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1983,1983-10-09,6,22.048,CHI,,MIN,L 14-23,0,0,,0,,,,,0,0,,0,0,0,,0,,
7,1983,1983-10-16,7,22.055,CHI,@,DET,L 17-31,2,38,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
8,1983,1983-10-23,8,22.062,CHI,@,PHI,W 7-6,1,20,20.00,1,0,0,,0,0,0,,0,5,48,9.60,0,1,6
9,1983,1983-10-30,9,22.069,CHI,,DET,L 17-38,3,42,14.00,0,0,0,,0,0,0,,0,3,64,21.33,0,0,0
10,1983,1983-11-06,10,22.076,CHI,@,RAM,L 14-21,1,11,11.00,0,0,0,,0,2,42,21.00,0,5,15,3.00,0,0,0
11,1983,1983-11-13,11,22.083,CHI,,PHI,W 17-14,2,64,32.00,1,0,0,,0,0,0,,0,2,6,3.00,0,1,6
12,1983,1983-11-20,12,22.090,CHI,@,TAM,W 27-0,1,3,3.00,0,0,0,,0,0,0,,0,6,53,8.83,0,0,0
13,1983,1983-11-27,13,22.097,CHI,,SFO,W 13-3,3,65,21.67,1,0,0,,0,0,0,,0,3,11,3.67,0,1,6
14,1983,1983-12-04,14,22.104,CHI,@,GNB,L 28-31,2,17,8.50,0,0,0,,0,0,0,,0,7,78,11.14,1,1,6
15,1983,1983-12-11,15,22.111,CHI,@,MIN,W 19-13,0,0,,0,0,0,,0,0,0,,0,1,16,16.00,0,0,0
16,1983,1983-12-18,16,22.118,CHI,,GNB,W 23-21,2,31,15.50,1,0,0,,0,0,0,,0,2,25,12.50,0,1,6
17,1984,1984-09-02,1,23.011,CHI,,TAM,W 34-14,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1984,1984-09-09,2,23.018,CHI,,DEN,W 27-0,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1984,1984-09-16,3,23.025,CHI,@,GNB,W 9-7,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1984,1984-09-23,4,23.032,CHI,@,SEA,L 9-38,4,35,8.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1984,1984-09-30,5,23.039,CHI,,DAL,L 14-23,4,53,13.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1984,1984-10-07,6,23.046,CHI,,NOR,W 20-7,1,16,16.00,1,1,21,21.00,0,0,0,,0,5,62,12.40,0,1,6
23,1984,1984-10-14,7,23.053,CHI,@,STL,L 21-38,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1984,1984-10-21,8,23.060,CHI,@,TAM,W 44-9,2,51,25.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
25,1984,1984-10-28,9,23.067,CHI,,MIN,W 16-7,2,23,11.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
26,1984,1984-11-04,10,23.074,CHI,,RAI,W 17-6,0,0,,0,0,0,,0,,,,,0,0,,0,0,
