ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,23.039,RAM,,DEN,W 20-16,,,,,,,
2,1985,1985-09-15,2,23.046,RAM,@,PHI,W 17-6,,,,,,,
3,1985,1985-09-23,3,23.054,RAM,@,SEA,W 35-24,,,,,,,
4,1985,1985-09-29,4,23.060,RAM,,ATL,W 17-6,,,,,,,
5,1985,1985-10-06,5,23.067,RAM,,MIN,W 13-10,,,,,,,
6,1985,1985-10-13,6,23.074,RAM,@,TAM,W 31-27,,,,,,,
7,1985,1985-10-20,7,23.081,RAM,@,KAN,W 16-0,,,,,,,
8,1985,1985-11-03,9,23.095,RAM,,NOR,W 28-10,,,,,,,
9,1985,1985-11-10,10,23.102,RAM,@,NYG,L 19-24,,,,,,,
10,1985,1985-11-17,11,23.109,RAM,@,ATL,L 14-30,,,,,,,
11,1985,1985-11-24,12,23.116,RAM,,GNB,W 34-17,,,,,,,
12,1985,1985-12-01,13,23.123,RAM,@,NOR,L 3-29,,,,,,,
13,1985,1985-12-09,14,23.131,RAM,@,SFO,W 27-20,,,,,,,
14,1985,1985-12-15,15,23.137,RAM,,STL,W 46-14,,,,,,,
15,1985,1985-12-23,16,23.145,RAM,,RAI,L 6-16,,,,,,,
16,1986,1986-09-07,1,24.038,RAM,@,STL,W 16-10,,,,,,,
17,1986,1986-09-14,2,24.045,RAM,,SFO,W 16-13,,0,0,1.0,0,0,0
18,1986,1986-09-21,3,24.052,RAM,@,IND,W 24-7,,0,0,0.5,0,0,0
19,1986,1986-09-28,4,24.059,RAM,@,PHI,L 20-34,,0,0,0.5,0,0,0
20,1986,1986-10-05,5,24.066,RAM,,TAM,W 26-20,,0,0,2.0,0,0,0
21,1986,1986-10-12,6,24.073,RAM,@,ATL,L 14-26,,0,0,1.0,0,0,0
22,1986,1986-10-19,7,24.080,RAM,,DET,W 14-10,,,,,,,
23,1986,1986-10-26,8,24.087,RAM,,ATL,W 14-7,,,,,,,
24,1986,1986-11-03,9,24.095,RAM,@,CHI,W 20-17,,,,,,,
25,1986,1986-11-09,10,24.101,RAM,@,NOR,L 0-6,,,,,,,
26,1986,1986-11-16,11,24.108,RAM,,NWE,L 28-30,,0,0,2.0,0,0,0
27,1986,1986-11-23,12,24.115,RAM,,NOR,W 26-13,,,,,,,
28,1986,1986-11-30,13,24.122,RAM,@,NYJ,W 17-3,,,,,,,
