ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-04,3,25.069,PIT,@,ATL,W 28-12,1,0,0.00,0,0,0,,0
2,1987,1987-10-11,4,25.076,PIT,@,RAM,L 21-31,0,0,,0,,,,
3,1987,1987-10-18,5,25.083,PIT,,IND,W 21-7,0,0,,0,,,,
4,1988,1988-10-02,5,26.067,PIT,,CLE,L 9-23,,,,,0,0,,0
5,1988,1988-10-09,6,26.074,PIT,@,PHO,L 14-31,,,,,0,0,,0
6,1988,1988-10-16,7,26.081,PIT,,HOU,L 14-34,,,,,0,0,,0
7,1988,1988-10-23,8,26.088,PIT,,DEN,W 39-21,,,,,0,0,,0
8,1988,1988-10-30,9,26.095,PIT,@,NYJ,L 20-24,,,,,0,0,,0
9,1988,1988-11-06,10,26.102,PIT,@,CIN,L 7-42,0,0,,0,1,19,19.00,0
