ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1994,1994-11-27,12,22.309,TAM,@,MIN,W 20-17,
2,1994,1994-12-04,13,22.316,TAM,,WAS,W 26-21,
3,1994,1994-12-11,14,22.323,TAM,,RAM,W 24-14,
4,1994,1994-12-24,16,22.336,TAM,,GNB,L 19-34,
5,1995,1995-09-17,3,23.238,TAM,,CHI,L 6-25,
6,1995,1995-09-24,4,23.245,TAM,,WAS,W 14-6,
7,1995,1995-10-01,5,23.252,TAM,@,CAR,W 20-13,
8,1995,1995-10-08,6,23.259,TAM,,CIN,W 19-16,1.0
9,1995,1995-10-15,7,23.266,TAM,,MIN,W 20-17,
10,1995,1995-10-22,8,23.273,TAM,,ATL,L 21-24,
11,1995,1995-10-29,9,23.280,TAM,@,HOU,L 7-19,
12,1995,1995-11-12,10,23.294,TAM,@,DET,L 24-27,
13,1995,1995-11-19,11,23.301,TAM,,JAX,W 17-16,1.0
14,1995,1995-11-26,12,23.308,TAM,@,GNB,L 13-35,
15,1995,1995-12-03,13,23.315,TAM,@,MIN,L 17-31,
