ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,22.066,CIN,,KAN,L 23-24,1,13,13.00,0,0,0,0.0,0,0,0
2,1978,1978-09-10,2,22.073,CIN,@,CLE,L 10-13,,,,,,,,,,
3,1978,1978-09-17,3,22.080,CIN,,PIT,L 3-28,4,106,26.50,0,0,0,0.0,0,0,0
4,1978,1978-09-24,4,22.087,CIN,,NOR,L 18-20,1,5,5.00,0,0,0,0.0,0,0,0
5,1978,1978-10-09,6,22.102,CIN,@,MIA,L 0-21,,,,,,,,,,
6,1978,1978-10-15,7,22.108,CIN,,NWE,L 3-10,3,74,24.67,0,0,0,0.0,0,0,0
7,1978,1978-10-22,8,22.115,CIN,@,BUF,L 0-5,2,34,17.00,0,0,0,0.0,0,0,0
8,1978,1978-10-29,9,22.122,CIN,,HOU,W 28-13,1,20,20.00,0,0,0,0.0,0,0,0
9,1978,1978-11-05,10,22.129,CIN,@,SDG,L 13-22,5,94,18.80,0,0,0,0.0,0,0,0
10,1978,1978-11-13,11,22.137,CIN,,OAK,L 21-34,5,92,18.40,0,0,0,0.0,0,0,0
11,1978,1978-11-19,12,22.143,CIN,@,PIT,L 6-7,2,50,25.00,0,0,0,0.0,0,0,0
12,1978,1978-11-26,13,22.150,CIN,@,HOU,L 10-17,3,55,18.33,0,0,0,0.0,0,0,0
13,1978,1978-12-03,14,22.157,CIN,,ATL,W 37-7,1,39,39.00,0,0,0,0.0,0,0,0
14,1978,1978-12-11,15,22.165,CIN,@,RAM,W 20-19,6,136,22.67,0,0,0,0.0,0,0,0
15,1978,1978-12-17,16,22.171,CIN,,CLE,W 48-16,3,69,23.00,0,0,0,0.0,0,0,0
16,1979,1979-09-02,1,23.065,CIN,@,DEN,L 0-10,,,,,,,,,,
17,1979,1979-10-07,6,23.100,CIN,,KAN,L 7-10,,,,,,,,,,
18,1979,1979-10-14,7,23.107,CIN,,PIT,W 34-10,,,,,,,,,,
19,1979,1979-10-21,8,23.114,CIN,@,CLE,L 27-28,,,,,,,,,,
20,1979,1979-10-28,9,23.121,CIN,,PHI,W 37-13,,,,,,,,,,
21,1979,1979-11-04,10,23.128,CIN,@,BAL,L 28-38,1,15,15.00,0,0,0,0.0,0,0,0
22,1979,1979-11-11,11,23.135,CIN,,SDG,L 24-26,0,0,,0,1,6,0.0,2,96,1
23,1979,1979-11-18,12,23.142,CIN,@,HOU,L 21-42,,,,,,,,,,
24,1979,1979-11-25,13,23.149,CIN,,STL,W 34-28,0,0,,0,0,0,0.0,1,35,0
25,1979,1979-12-02,14,23.156,CIN,@,PIT,L 17-37,,,,,,,,,,
26,1979,1979-12-09,15,23.163,CIN,@,WAS,L 14-28,,,,,,,,,,
27,1979,1979-12-16,16,23.170,CIN,,CLE,W 16-12,0,0,,0,0,0,0.0,1,36,0
28,1980,1980-09-07,1,24.070,CIN,,TAM,L 12-17,,,,,,,,,,
29,1980,1980-09-14,2,24.077,CIN,@,MIA,L 16-17,,,,,,,,,,
30,1980,1980-09-21,3,24.084,CIN,,PIT,W 30-28,0,0,,0,1,6,0.0,1,28,1
31,1980,1980-09-28,4,24.091,CIN,,HOU,L 10-13,,,,,,,,,,
32,1980,1980-10-05,5,24.098,CIN,@,GNB,L 9-14,,,,,,,,,,
33,1980,1980-10-12,6,24.105,CIN,@,PIT,W 17-16,,,,,,,,,,
34,1980,1980-10-19,7,24.112,CIN,,MIN,W 14-0,,,,,,,,,,
35,1980,1980-10-26,8,24.119,CIN,@,HOU,L 3-23,,,,,,,,,,
36,1980,1980-11-02,9,24.126,CIN,,SDG,L 14-31,,,,,,,,,,
37,1980,1980-11-09,10,24.133,CIN,@,OAK,L 17-28,,,,,,,,,,
38,1980,1980-11-16,11,24.140,CIN,,BUF,L 0-14,,,,,,,,,,
39,1980,1980-11-23,12,24.147,CIN,@,CLE,L 7-31,,,,,,,,,,
40,1980,1980-11-30,13,24.154,CIN,@,KAN,W 20-6,,,,,,,,,,
41,1980,1980-12-07,14,24.161,CIN,,BAL,W 34-33,,,,,,,,,,
42,1980,1980-12-14,15,24.168,CIN,@,CHI,W 17-14,,,,,,,,,,
43,1980,1980-12-21,16,24.175,CIN,,CLE,L 24-27,0,0,,0,1,6,0.0,1,52,1
44,1981,1981-09-06,1,25.069,CIN,,SEA,W 27-21,2,31,15.50,0,0,0,0.0,0,0,0
45,1981,1981-09-13,2,25.076,CIN,@,NYJ,W 31-30,0,0,,0,,,,,,
46,1981,1981-09-20,3,25.083,CIN,,CLE,L 17-20,0,0,,0,,,,,,
47,1981,1981-11-01,9,25.125,CIN,,HOU,W 34-21,0,0,,0,,,,,,
48,1981,1981-11-29,13,25.153,CIN,@,CLE,W 41-21,0,0,,0,,,,,,
49,1981,1981-12-06,14,25.160,CIN,,SFO,L 3-21,0,0,,0,,,,,,
50,1981,1981-12-13,15,25.167,CIN,@,PIT,W 17-10,0,0,,0,,,,,,
51,1981,1981-12-20,16,25.174,CIN,@,ATL,W 30-28,0,0,,0,,,,,,
52,1982,1982-09-12,1,26.075,CIN,,HOU,W 27-6,,,,,,,,,,
53,1982,1982-09-19,2,26.082,CIN,@,PIT,L 20-26,,,,,,,,,,
54,1982,1982-11-21,3,26.145,CIN,@,PHI,W 18-14,0,0,,0,0,0,0.0,1,21,0
55,1982,1982-11-28,4,26.152,CIN,,RAI,W 31-17,,,,,,,,,,
56,1982,1982-12-05,5,26.159,CIN,@,BAL,W 20-17,,,,,,,,,,
57,1982,1982-12-12,6,26.166,CIN,,CLE,W 23-10,,,,,,,,,,
58,1982,1982-12-20,7,26.174,CIN,@,SDG,L 34-50,,,,,,,,,,
59,1982,1982-12-26,8,26.180,CIN,,SEA,W 24-10,,,,,,,,,,
60,1982,1983-01-02,9,26.187,CIN,@,HOU,W 35-27,,,,,,,,,,
61,1983,1983-09-04,1,27.067,CIN,,RAI,L 10-20,,,,,,,,,,
62,1983,1983-09-11,2,27.074,CIN,,BUF,L 6-10,,,,,,,,,,
63,1983,1983-09-15,3,27.078,CIN,@,CLE,L 7-17,0,0,,0,0,0,0.0,1,0,0
64,1983,1983-09-25,4,27.088,CIN,@,TAM,W 23-17,0,0,,0,0,0,0.0,1,24,0
65,1983,1983-10-02,5,27.095,CIN,,BAL,L 31-34,,,,,,,,,,
66,1983,1983-10-10,6,27.103,CIN,,PIT,L 14-24,,,,,,,,,,
67,1983,1983-10-16,7,27.109,CIN,@,DEN,L 17-24,,,,,,,,,,
68,1983,1983-10-23,8,27.116,CIN,,CLE,W 28-21,,,,,,,,,,
69,1983,1983-10-30,9,27.123,CIN,,GNB,W 34-14,0,0,,0,0,0,1.0,0,0,0
70,1983,1983-11-06,10,27.130,CIN,@,HOU,W 55-14,,,,,,,,,,
71,1983,1983-11-13,11,27.137,CIN,@,KAN,L 15-20,,,,,,,,,,
72,1983,1983-11-20,12,27.144,CIN,,HOU,W 38-10,,,,,,,,,,
73,1983,1983-11-28,13,27.152,CIN,@,MIA,L 14-38,,,,,,,,,,
74,1983,1983-12-04,14,27.158,CIN,@,PIT,W 23-10,,,,,,,,,,
75,1983,1983-12-11,15,27.165,CIN,,DET,W 17-9,,,,,,,,,,
76,1983,1983-12-17,16,27.171,CIN,@,MIN,L 14-20,,,,,,,,,,
77,1984,1984-10-01,5,28.094,CIN,@,PIT,L 17-38,0,0,,0,0,0,0.0,1,0,0
78,1984,1984-10-07,6,28.100,CIN,,HOU,W 13-3,,,,,,,,,,
79,1984,1984-10-14,7,28.107,CIN,@,NWE,L 14-20,,,,,,,,,,
80,1984,1984-10-21,8,28.114,CIN,,CLE,W 12-9,,,,,,,,,,
81,1984,1984-10-28,9,28.121,CIN,@,HOU,W 31-13,,,,,,,,,,
82,1984,1984-11-04,10,28.128,CIN,@,SFO,L 17-23,0,0,,0,0,0,0.0,1,13,0
83,1984,1984-11-11,11,28.135,CIN,,PIT,W 22-20,,,,,,,,,,
84,1984,1984-11-18,12,28.142,CIN,,SEA,L 6-26,,,,,,,,,,
85,1984,1984-11-25,13,28.149,CIN,,ATL,W 35-14,,,,,,,,,,
86,1984,1984-12-02,14,28.156,CIN,@,CLE,W 20-17,,,,,,,,,,
