ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1979,1979-09-02,1,22.215,WAS,,HOU,L 27-29,,,,,,
2,1979,1979-09-09,2,22.222,WAS,@,DET,W 27-24,,,,,,
3,1979,1979-09-17,3,22.230,WAS,,NYG,W 27-0,,,,,,
4,1979,1979-09-23,4,22.236,WAS,@,STL,W 17-7,,,,,,
5,1979,1979-09-30,5,22.243,WAS,@,ATL,W 16-7,,,,,,
6,1979,1979-10-07,6,22.250,WAS,@,PHI,L 17-28,,,,,,
7,1979,1979-10-14,7,22.257,WAS,@,CLE,W 13-9,,,,,,
8,1979,1979-10-21,8,22.264,WAS,,PHI,W 17-7,,,,,,
9,1979,1979-10-28,9,22.271,WAS,,NOR,L 10-14,,,,,,
10,1979,1979-11-04,10,22.278,WAS,@,PIT,L 7-38,,,,,,
11,1979,1979-11-11,11,22.285,WAS,,STL,W 30-28,,,,,,
12,1979,1979-11-18,12,22.292,WAS,,DAL,W 34-20,0,0,0.0,1,4,0
13,1979,1979-11-25,13,22.299,WAS,@,NYG,L 6-14,,,,,,
14,1979,1979-12-02,14,22.306,WAS,,GNB,W 38-21,,,,,,
15,1979,1979-12-09,15,22.313,WAS,,CIN,W 28-14,,,,,,
16,1979,1979-12-16,16,22.320,WAS,@,DAL,L 34-35,,,,,,
17,1980,1980-10-05,5,23.249,WAS,@,PHI,L 14-24,,,,,,
18,1980,1980-10-13,6,23.257,WAS,@,DEN,L 17-20,,,,,,
19,1980,1980-10-19,7,23.263,WAS,,STL,W 23-0,,,,,,
20,1980,1980-10-26,8,23.270,WAS,,NOR,W 22-14,,,,,,
21,1980,1980-11-02,9,23.277,WAS,,MIN,L 14-39,,,,,,
22,1980,1980-11-09,10,23.284,WAS,@,CHI,L 21-35,,,,,,
23,1980,1980-11-16,11,23.291,WAS,,PHI,L 0-24,,,,,,
24,1980,1980-11-23,12,23.298,WAS,@,DAL,L 10-14,,,,,,
25,1980,1980-11-30,13,23.305,WAS,@,ATL,L 6-10,,,,,,
26,1980,1980-12-07,14,23.312,WAS,,SDG,W 40-17,,,,,,
27,1980,1980-12-13,15,23.318,WAS,,NYG,W 16-13,,,,,,
28,1980,1980-12-21,16,23.326,WAS,@,STL,W 31-7,,,,,,
29,1981,1981-09-06,1,24.219,WAS,,DAL,L 10-26,,,,,,
30,1981,1981-09-13,2,24.226,WAS,,NYG,L 7-17,,,,,,
31,1981,1981-09-20,3,24.233,WAS,@,STL,L 30-40,,,,,,
32,1981,1981-09-27,4,24.240,WAS,@,PHI,L 13-36,,,,,,
33,1981,1981-10-04,5,24.247,WAS,,SFO,L 17-30,,,,,,
34,1981,1981-10-11,6,24.254,WAS,@,CHI,W 24-7,1,6,0.0,1,10,1
35,1981,1981-10-18,7,24.261,WAS,@,MIA,L 10-13,,,,,,
36,1981,1981-10-25,8,24.268,WAS,,NWE,W 24-22,0,0,0.0,1,12,0
37,1981,1981-11-01,9,24.275,WAS,,STL,W 42-21,,,,,,
38,1981,1981-11-08,10,24.282,WAS,,DET,W 33-31,,,,,,
39,1981,1981-11-15,11,24.289,WAS,@,NYG,W 30-27,,,,,,
40,1981,1981-11-22,12,24.296,WAS,@,DAL,L 10-24,,,,,,
41,1981,1981-11-29,13,24.303,WAS,@,BUF,L 14-21,,,,,,
42,1981,1981-12-06,14,24.310,WAS,,PHI,W 15-13,,,,,,
43,1982,1982-09-12,1,25.225,WAS,@,PHI,W 37-34,0,0,1.0,0,0,0
44,1982,1982-09-19,2,25.232,WAS,@,TAM,W 21-13,,,,,,
45,1982,1982-11-21,3,25.295,WAS,@,NYG,W 27-17,,,,,,
46,1982,1982-11-28,4,25.302,WAS,,PHI,W 13-9,0,0,1.0,0,0,0
47,1982,1982-12-05,5,25.309,WAS,,DAL,L 10-24,,,,,,
48,1982,1982-12-12,6,25.316,WAS,@,STL,W 12-7,,,,,,
49,1982,1982-12-19,7,25.323,WAS,,NYG,W 15-14,0,0,0.5,0,0,0
50,1982,1982-12-26,8,25.330,WAS,@,NOR,W 27-10,,,,,,
51,1982,1983-01-02,9,25.337,WAS,,STL,W 28-0,0,0,0.5,0,0,0
52,1983,1983-09-05,1,26.218,WAS,,DAL,L 30-31,,,,,,
53,1983,1983-09-11,2,26.224,WAS,@,PHI,W 23-13,,,,,,
54,1983,1983-09-18,3,26.231,WAS,,KAN,W 27-12,0,0,1.0,0,0,0
55,1983,1983-09-25,4,26.238,WAS,@,SEA,W 27-17,,,,,,
56,1983,1983-10-02,5,26.245,WAS,,RAI,W 37-35,,,,,,
57,1983,1983-10-09,6,26.252,WAS,@,STL,W 38-14,,,,,,
58,1983,1983-10-17,7,26.260,WAS,@,GNB,L 47-48,,,,,,
59,1983,1983-10-23,8,26.266,WAS,,DET,W 38-17,,,,,,
60,1983,1983-10-31,9,26.274,WAS,@,SDG,W 27-24,0,0,0.0,1,14,0
61,1983,1983-11-06,10,26.280,WAS,,STL,W 45-7,,,,,,
62,1983,1983-11-13,11,26.287,WAS,@,NYG,W 33-17,,,,,,
63,1983,1983-11-20,12,26.294,WAS,@,RAM,W 42-20,,,,,,
64,1983,1983-11-27,13,26.301,WAS,,PHI,W 28-24,,,,,,
65,1983,1983-12-04,14,26.308,WAS,,ATL,W 37-21,0,0,1.0,0,0,0
66,1983,1983-12-11,15,26.315,WAS,@,DAL,W 31-10,,,,,,
67,1983,1983-12-17,16,26.321,WAS,,NYG,W 31-22,,,,,,
68,1984,1984-09-02,1,27.216,WAS,,MIA,L 17-35,,,,,,
69,1984,1984-09-10,2,27.224,WAS,@,SFO,L 31-37,,,,,,
70,1984,1984-09-16,3,27.230,WAS,,NYG,W 30-14,,,,,,
71,1984,1984-09-23,4,27.237,WAS,@,NWE,W 26-10,,,,,,
72,1984,1984-09-30,5,27.244,WAS,,PHI,W 20-0,,,,,,
73,1984,1984-10-07,6,27.251,WAS,@,IND,W 35-7,,,,,,
74,1984,1984-10-14,7,27.258,WAS,,DAL,W 34-14,,,,,,
75,1984,1984-10-21,8,27.265,WAS,@,STL,L 24-26,,,,,,
76,1984,1984-10-28,9,27.272,WAS,@,NYG,L 13-37,,,,,,
77,1984,1984-11-05,10,27.280,WAS,,ATL,W 27-14,,,,,,
78,1984,1984-11-11,11,27.286,WAS,,DET,W 28-14,,,,,,
79,1984,1984-11-18,12,27.293,WAS,@,PHI,L 10-16,,,,,,
80,1984,1984-11-25,13,27.300,WAS,,BUF,W 41-14,,,,,,
81,1984,1984-11-29,14,27.304,WAS,@,MIN,W 31-17,0,0,1.0,0,0,0
82,1984,1984-12-09,15,27.314,WAS,@,DAL,W 30-28,,,,,,
83,1984,1984-12-16,16,27.321,WAS,,STL,W 29-27,,,,,,
84,1985,1985-09-09,1,28.222,WAS,@,DAL,L 14-44,,,,,,
85,1985,1985-09-15,2,28.228,WAS,,HOU,W 16-13,,,,,,
86,1985,1985-09-22,3,28.235,WAS,,PHI,L 6-19,,,,,,
87,1985,1985-09-29,4,28.242,WAS,@,CHI,L 10-45,,,,,,
88,1985,1985-10-07,5,28.250,WAS,,STL,W 27-10,,,,,,
89,1985,1985-10-13,6,28.256,WAS,,DET,W 24-3,,,,,,
90,1985,1985-10-20,7,28.263,WAS,@,NYG,L 3-17,,,,,,
91,1985,1985-10-27,8,28.270,WAS,@,CLE,W 14-7,,,,,,
92,1985,1985-11-03,9,28.277,WAS,@,ATL,W 44-10,,,,,,
93,1985,1985-11-10,10,28.284,WAS,,DAL,L 7-13,,,,,,
94,1985,1985-11-18,11,28.292,WAS,,NYG,W 23-21,,,,,,
95,1985,1985-11-24,12,28.298,WAS,@,PIT,W 30-23,,,,,,
96,1985,1985-12-01,13,28.305,WAS,,SFO,L 8-35,,,,,,
97,1985,1985-12-08,14,28.312,WAS,@,PHI,W 17-12,0,0,0.0,1,21,0
98,1985,1985-12-15,15,28.319,WAS,,CIN,W 27-24,,,,,,
99,1985,1985-12-21,16,28.325,WAS,@,STL,W 27-16,,,,,,
100,1986,1986-09-07,1,29.220,WAS,,PHI,W 41-14,,,,,,
101,1986,1986-09-14,2,29.227,WAS,,RAI,W 10-6,,,,,,
102,1986,1986-09-21,3,29.234,WAS,@,SDG,W 30-27,,,,,,
103,1986,1986-09-28,4,29.241,WAS,,SEA,W 19-14,,,,,,
104,1986,1986-10-05,5,29.248,WAS,@,NOR,W 14-6,,,,,,
105,1986,1986-10-12,6,29.255,WAS,@,DAL,L 6-30,,,,,,
106,1986,1986-10-19,7,29.262,WAS,,STL,W 28-21,,,,,,
107,1986,1986-10-27,8,29.270,WAS,@,NYG,L 20-27,0,0,1.0,0,0,0
108,1986,1986-11-02,9,29.276,WAS,,MIN,W 44-38,,,,,,
109,1986,1986-11-09,10,29.283,WAS,@,GNB,W 16-7,0,0,0.0,1,15,0
110,1986,1986-11-17,11,29.291,WAS,,SFO,W 14-6,,,,,,
111,1986,1986-11-23,12,29.297,WAS,,DAL,W 41-14,,,,,,
112,1986,1986-11-30,13,29.304,WAS,@,STL,W 20-17,,,,,,
113,1986,1986-12-07,14,29.311,WAS,,NYG,L 14-24,,,,,,
114,1986,1986-12-13,15,29.317,WAS,@,DEN,L 30-31,,,,,,
115,1986,1986-12-21,16,29.325,WAS,@,PHI,W 21-14,0,0,1.0,0,0,0
116,1987,1987-10-25,6,30.268,WAS,,NYJ,W 17-16,,,,,,
117,1987,1987-11-01,7,30.275,WAS,@,BUF,W 27-7,,,,,,
118,1987,1987-11-08,8,30.282,WAS,@,PHI,L 27-31,0,0,1.0,0,0,0
119,1987,1987-11-15,9,30.289,WAS,,DET,W 20-13,,,,,,
120,1987,1987-11-23,10,30.297,WAS,,RAM,L 26-30,,,,,,
121,1987,1987-11-29,11,30.303,WAS,,NYG,W 23-19,,,,,,
122,1987,1987-12-06,12,30.310,WAS,@,STL,W 34-17,,,,,,
123,1987,1987-12-13,13,30.317,WAS,,DAL,W 24-20,,,,,,
124,1987,1987-12-20,14,30.324,WAS,@,MIA,L 21-23,,,,,,
125,1987,1987-12-26,15,30.330,WAS,@,MIN,W 27-24,0,0,1.0,0,0,0
