ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1988,1988-09-05,1,23.091,WAS,@,NYG,L 20-27,0,0,,0,0,0,,0,0,0,,0,0,
2,1988,1988-09-11,2,23.097,WAS,,PIT,W 30-29,9,11,1.22,1,1,3,3.00,0,0,0,,0,1,6
3,1988,1988-09-18,3,23.104,WAS,,PHI,W 17-10,2,29,14.50,1,0,0,,0,2,32,16.00,0,1,6
4,1988,1988-09-25,4,23.111,WAS,@,PHO,L 21-30,0,0,,0,0,0,,0,3,77,25.67,0,0,0
5,1988,1988-10-02,5,23.118,WAS,,NYG,L 23-24,0,0,,0,0,0,,0,2,18,9.00,0,0,0
6,1988,1988-10-09,6,23.125,WAS,@,DAL,W 35-17,5,19,3.80,0,0,0,,0,0,0,,0,0,0
7,1988,1988-10-16,7,23.132,WAS,,PHO,W 33-17,0,0,,0,0,0,,0,0,0,,0,0,
8,1988,1988-10-23,8,23.139,WAS,@,GNB,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,
9,1988,1988-10-30,9,23.146,WAS,@,HOU,L 17-41,0,0,,0,0,0,,0,4,77,19.25,0,0,0
10,1988,1988-11-06,10,23.153,WAS,,NOR,W 27-24,1,3,3.00,0,0,0,,0,3,56,18.67,0,0,0
11,1988,1988-11-13,11,23.160,WAS,,CHI,L 14-34,5,21,4.20,0,0,0,,0,5,131,26.20,0,0,0
12,1988,1988-11-21,12,23.168,WAS,@,SFO,L 21-37,8,19,2.38,0,0,0,,0,2,22,11.00,0,0,0
13,1988,1988-11-27,13,23.174,WAS,,CLE,L 13-17,19,74,3.89,0,0,0,,0,0,0,,0,0,0
14,1988,1988-12-04,14,23.181,WAS,@,PHI,W 20-19,19,84,4.42,0,0,0,,0,0,0,,0,0,0
15,1988,1988-12-11,15,23.188,WAS,,DAL,L 17-24,13,25,1.92,0,0,0,,0,0,0,,0,0,0
16,1988,1988-12-17,16,23.194,WAS,@,CIN,L 17-20,45,152,3.38,0,0,0,,0,0,0,,0,0,0
17,1989,1989-09-11,1,24.097,WAS,,NYG,L 24-27,0,0,,0,0,0,,0,,,,,0,
18,1989,1989-09-17,2,24.103,WAS,,PHI,L 37-42,2,0,0.00,0,0,0,,0,0,0,,0,0,0
19,1989,1989-09-24,3,24.110,WAS,@,DAL,W 30-7,26,100,3.85,1,2,16,8.00,0,0,0,,0,1,6
20,1989,1989-10-01,4,24.117,WAS,@,NOR,W 16-14,9,26,2.89,0,1,-4,-4.00,0,0,0,,0,0,0
21,1989,1989-10-22,7,24.138,WAS,,TAM,W 32-28,1,3,3.00,0,0,0,,0,0,0,,0,0,0
22,1989,1989-10-29,8,24.145,WAS,@,RAI,L 24-37,6,-1,-0.17,0,1,9,9.00,0,0,0,,0,0,0
23,1989,1989-11-05,9,24.152,WAS,,DAL,L 3-13,11,36,3.27,0,0,0,,0,0,0,,0,0,0
24,1989,1989-11-12,10,24.159,WAS,@,PHI,W 10-3,38,88,2.32,0,3,34,11.33,0,0,0,,0,0,0
25,1989,1989-11-20,11,24.167,WAS,,DEN,L 10-14,15,51,3.40,1,0,0,,0,0,0,,0,1,6
26,1989,1989-11-26,12,24.173,WAS,,CHI,W 38-14,12,20,1.67,0,1,10,10.00,0,0,0,,0,0,0
27,1989,1989-12-03,13,24.180,WAS,@,PHO,W 29-10,4,13,3.25,0,0,0,,0,0,0,,0,0,0
28,1989,1989-12-17,15,24.194,WAS,@,ATL,W 31-30,0,0,,0,0,0,,0,,,,,0,
29,1990,1990-11-18,10,25.165,NWE,@,BUF,L 0-14,0,0,,0,,,,,0,0,,0,,
30,1990,1990-11-25,11,25.172,NWE,@,PHO,L 14-34,1,3,3.00,0,0,0,,0,2,34,17.00,0,0,0
31,1990,1990-12-02,12,25.179,NWE,,KAN,L 7-37,0,0,,0,0,0,,0,3,57,19.00,0,0,0
32,1990,1990-12-09,13,25.186,NWE,@,PIT,L 3-24,0,0,,0,0,0,,0,3,60,20.00,0,0,0
33,1990,1990-12-15,14,25.192,NWE,,WAS,L 10-25,1,1,1.00,0,0,0,,0,3,51,17.00,0,0,0
