ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1987,1987-10-04,3,24.202,PIT,@,ATL,W 28-12,2,29,14.50,0
2,1987,1987-10-11,4,24.209,PIT,@,RAM,L 21-31,3,37,12.33,0
3,1987,1987-10-18,5,24.216,PIT,,IND,W 21-7,1,21,21.00,0
4,1987,1987-10-25,6,24.223,PIT,,CIN,W 23-20,1,7,7.00,0
5,1987,1987-11-01,7,24.230,PIT,@,MIA,L 24-35,0,0,,0
6,1987,1987-11-08,8,24.237,PIT,@,KAN,W 17-16,2,14,7.00,0
7,1987,1987-11-15,9,24.244,PIT,,HOU,L 3-23,0,0,,0
8,1987,1987-11-22,10,24.251,PIT,@,CIN,W 30-16,2,12,6.00,0
9,1987,1987-11-29,11,24.258,PIT,,NOR,L 16-20,0,0,,0
10,1987,1987-12-06,12,24.265,PIT,,SEA,W 13-9,1,4,4.00,0
11,1987,1987-12-13,13,24.272,PIT,@,SDG,W 20-16,0,0,,0
12,1987,1987-12-20,14,24.279,PIT,@,HOU,L 16-24,0,0,,0
13,1987,1987-12-26,15,24.285,PIT,,CLE,L 13-19,0,0,,0
14,1988,1988-10-02,5,25.200,ATL,,SEA,L 20-31,,,,
15,1988,1988-10-09,6,25.207,ATL,,RAM,L 0-33,,,,
16,1988,1988-11-27,13,25.256,ATL,,TAM,W 17-10,,,,
17,1988,1988-12-04,14,25.263,ATL,,SFO,L 3-13,,,,
18,1988,1988-12-18,16,25.277,ATL,@,NOR,L 9-10,,,,
