ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1987,1987-10-04,3,23.118,DEN,,HOU,L 10-40,0,0,,0,0,0,,0,,,,,
2,1987,1987-10-12,4,23.126,DEN,,RAI,W 30-14,0,0,,0,0,0,,0,0,0,1,50,0
3,1987,1987-10-18,5,23.132,DEN,@,KAN,W 26-17,1,25,25.00,0,0,0,,0,0,0,1,35,0
4,1987,1987-11-01,7,23.146,DEN,,DET,W 34-0,0,0,,0,0,0,,0,,,,,
5,1987,1987-11-08,8,23.153,DEN,@,BUF,L 14-21,0,0,,0,0,0,,0,,,,,
6,1987,1987-11-16,9,23.161,DEN,,CHI,W 31-29,0,0,,0,0,0,,0,0,0,1,20,0
7,1987,1987-11-29,11,23.174,DEN,@,SDG,W 31-17,0,0,,0,1,7,7.00,0,0,0,0,0,0
8,1987,1987-12-06,12,23.181,DEN,,NWE,W 31-20,0,0,,0,3,30,10.00,0,0,0,0,0,0
9,1987,1987-12-13,13,23.188,DEN,@,SEA,L 21-28,1,8,8.00,0,3,7,2.33,0,0,0,0,0,0
10,1987,1987-12-19,14,23.194,DEN,,KAN,W 20-17,0,0,,0,5,45,9.00,0,0,0,0,0,0
11,1987,1987-12-27,15,23.202,DEN,,SDG,W 24-0,0,0,,0,6,144,24.00,1,1,6,0,0,0
12,1988,1988-09-04,1,24.088,DEN,,SEA,L 14-21,0,0,,0,5,56,11.20,0,0,0,0,0,0
13,1988,1988-09-11,2,24.095,DEN,,SDG,W 34-3,0,0,,0,5,37,7.40,0,0,0,0,0,0
14,1988,1988-09-18,3,24.102,DEN,@,KAN,L 13-20,0,0,,0,3,22,7.33,0,0,0,0,0,0
15,1990,1990-10-21,7,26.135,DEN,@,IND,W 27-17,4,87,21.75,0,4,46,11.50,0,0,0,0,0,0
16,1990,1990-11-04,8,26.149,DEN,@,MIN,L 22-27,4,135,33.75,0,3,28,9.33,0,0,0,0,0,0
17,1990,1990-11-11,9,26.156,DEN,@,SDG,L 7-19,3,115,38.33,0,2,9,4.50,0,0,0,0,0,0
18,1990,1990-11-18,10,26.163,DEN,,CHI,L 13-16,2,53,26.50,0,4,37,9.25,0,0,0,0,0,0
19,1990,1990-11-22,11,26.167,DEN,@,DET,L 27-40,2,23,11.50,0,0,0,,0,0,0,0,0,0
20,1990,1990-12-02,12,26.177,DEN,,RAI,L 20-23,1,17,17.00,0,1,7,7.00,0,0,0,0,0,0
21,1990,1990-12-23,15,26.198,DEN,@,SEA,L 12-17,2,31,15.50,0,5,30,6.00,0,0,0,0,0,0
22,1990,1990-12-30,16,26.205,DEN,,GNB,W 22-13,2,44,22.00,0,2,2,1.00,0,0,0,0,0,0
23,1991,1991-09-01,1,27.085,DEN,,CIN,W 45-14,0,0,,0,2,5,2.50,0,0,0,0,0,0
24,1991,1991-09-29,5,27.113,DEN,@,MIN,W 13-6,0,0,,0,3,49,16.33,0,0,0,0,0,0
25,1991,1991-10-06,6,27.120,DEN,@,HOU,L 14-42,1,16,16.00,0,1,14,14.00,0,0,0,0,0,0
26,1991,1991-10-20,7,27.134,DEN,,KAN,W 19-16,1,29,29.00,0,1,-1,-1.00,0,0,0,0,0,0
