ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
29,1990,1990-12-29,16,25.083,KAN,@,CHI,W 21-10,,9,69,7.67,0,,,1,-6,-6.00,0,0,0,,0,0,0
30,1991,1991-09-08,2,25.336,KAN,,NOR,L 10-17,,8,62,7.75,0,,,0,0,,0,0,0,,0,0,0
31,1991,1991-09-16,3,25.344,KAN,@,HOU,L 7-17,,2,20,10.00,0,,,1,1,1.00,0,2,34,17.00,0,0,0
32,1991,1991-09-22,4,25.350,KAN,,SEA,W 20-13,,0,0,,0,,,0,0,,0,0,0,,0,0,
33,1991,1991-10-07,6,26.000,KAN,,BUF,W 33-6,,2,11,5.50,0,,,0,0,,0,0,0,,0,0,0
34,1991,1991-10-13,7,26.006,KAN,,MIA,W 42-7,,3,72,24.00,1,,,1,9,9.00,0,0,0,,0,1,6
35,1991,1991-10-20,8,26.013,KAN,@,DEN,L 16-19,,2,13,6.50,0,,,0,0,,0,0,0,,0,0,0
36,1991,1991-10-28,9,26.021,KAN,,RAI,W 24-21,,4,33,8.25,0,,,1,2,2.00,0,0,0,,0,0,0
37,1991,1991-11-10,10,26.034,KAN,@,RAM,W 27-20,,1,9,9.00,0,,,0,0,,0,1,14,14.00,0,0,0
38,1991,1991-11-17,11,26.041,KAN,,DEN,L 20-24,,2,23,11.50,0,,,1,3,3.00,0,0,0,,0,0,0
39,1991,1991-11-24,12,26.048,KAN,@,CLE,L 15-20,,6,41,6.83,0,,,1,5,5.00,0,1,18,18.00,0,0,0
40,1991,1991-12-01,13,26.055,KAN,@,SEA,W 19-6,,1,4,4.00,0,,,2,5,2.50,0,0,0,,0,0,0
41,1991,1991-12-08,14,26.062,KAN,,SDG,W 20-17,,2,9,4.50,0,,,0,0,,0,0,0,,0,0,0
42,1991,1991-12-14,15,26.068,KAN,@,SFO,L 14-28,,3,34,11.33,0,,,1,9,9.00,0,0,0,,0,0,0
43,1991,1991-12-22,16,26.076,KAN,@,RAI,W 27-21,,1,11,11.00,0,,,2,17,8.50,0,0,0,,0,0,0
44,1992,1992-09-06,1,26.335,KAN,@,SDG,W 24-10,4,3,20,6.67,0,75.0%,5.00,1,3,3.00,0,0,0,,0,0,0
45,1992,1992-09-13,2,26.342,KAN,,SEA,W 26-7,3,3,42,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0
46,1992,1992-09-20,3,26.349,KAN,@,HOU,L 20-23,7,5,31,6.20,1,71.4%,4.43,4,29,7.25,1,0,0,,0,2,12
47,1992,1992-09-28,4,26.357,KAN,,RAI,W 27-7,5,5,28,5.60,0,100.0%,5.60,0,0,,0,0,0,,0,0,0
48,1992,1992-10-04,5,26.363,KAN,@,DEN,L 19-20,3,3,30,10.00,0,100.0%,10.00,1,6,6.00,0,0,0,,0,0,0
49,1992,1992-10-11,6,27.004,KAN,,PHI,W 24-17,4,1,6,6.00,0,25.0%,1.50,1,12,12.00,0,0,0,,0,0,0
50,1992,1992-10-18,7,27.011,KAN,@,DAL,L 10-17,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,,0,0,0
51,1992,1992-10-25,8,27.018,KAN,,PIT,L 3-27,6,4,27,6.75,0,66.7%,4.50,2,14,7.00,0,0,0,,0,0,0
52,1992,1992-11-08,9,27.032,KAN,,SDG,W 16-14,4,2,18,9.00,0,50.0%,4.50,3,34,11.33,0,0,0,,0,0,0
53,1992,1992-11-15,10,27.039,KAN,,WAS,W 35-16,1,1,36,36.00,0,100.0%,36.00,0,0,,0,0,0,,0,0,0
54,1992,1992-11-22,11,27.046,KAN,@,SEA,W 24-14,4,3,9,3.00,0,75.0%,2.25,3,13,4.33,0,0,0,,0,0,0
55,1992,1992-11-29,12,27.053,KAN,@,NYJ,W 23-7,2,2,21,10.50,0,100.0%,10.50,2,-3,-1.50,0,0,0,,0,0,0
56,1992,1992-12-06,13,27.060,KAN,@,RAI,L 7-28,6,3,57,19.00,0,50.0%,9.50,4,16,4.00,0,0,0,,0,0,0
57,1992,1992-12-13,14,27.067,KAN,,NWE,W 27-20,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
58,1992,1992-12-19,15,27.073,KAN,@,NYG,L 21-35,5,4,21,5.25,0,80.0%,4.20,0,0,,0,2,20,10.00,0,0,0
59,1992,1992-12-27,16,27.081,KAN,,DEN,W 42-20,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
60,1993,1993-09-12,2,27.340,KAN,@,HOU,L 0-30,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
61,1993,1993-09-20,3,27.348,KAN,,DEN,W 15-7,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
62,1993,1993-10-03,4,27.361,KAN,,RAI,W 24-9,,0,0,,0,0.0%,,2,4,2.00,0,0,0,,0,0,0
63,1993,1993-10-10,5,28.003,KAN,,CIN,W 17-15,1,0,0,,0,0.0%,0.00,0,0,,0,1,28,28.00,0,0,0
64,1993,1993-10-17,6,28.010,KAN,@,SDG,W 17-14,,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0
65,1993,1993-10-31,7,28.024,KAN,@,MIA,L 10-30,2,1,5,5.00,0,50.0%,2.50,4,44,11.00,0,0,0,,0,0,0
66,1993,1993-11-08,8,28.032,KAN,,GNB,W 23-16,1,0,0,,0,0.0%,0.00,2,54,27.00,0,0,0,,0,0,0
67,1993,1993-11-14,9,28.038,KAN,@,RAI,W 31-20,1,1,9,9.00,0,100.0%,9.00,6,40,6.67,0,0,0,,0,0,0
68,1993,1993-11-21,10,28.045,KAN,,CHI,L 17-19,2,2,18,9.00,0,100.0%,9.00,3,20,6.67,0,0,0,,0,0,0
69,1993,1993-11-28,11,28.052,KAN,,BUF,W 23-7,,0,0,,0,0.0%,,2,7,3.50,0,0,0,,0,0,0
70,1993,1993-12-05,12,28.059,KAN,@,SEA,W 31-16,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
71,1993,1993-12-12,13,28.066,KAN,@,DEN,L 21-27,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0
72,1993,1993-12-19,14,28.073,KAN,,SDG,W 28-24,2,1,1,1.00,0,50.0%,0.50,8,42,5.25,0,0,0,,0,0,0
73,1993,1993-12-26,15,28.080,KAN,@,MIN,L 10-30,3,3,13,4.33,0,100.0%,4.33,6,19,3.17,0,0,0,,0,0,0
74,1993,1994-01-02,16,28.087,KAN,,SEA,W 34-24,2,1,16,16.00,0,50.0%,8.00,17,46,2.71,2,0,0,,0,2,12
75,1994,1994-09-04,1,28.332,HOU,@,IND,L 21-45,,0,0,,0,0.0%,,,,,,0,0,,0,,
76,1994,1994-09-11,2,28.339,HOU,@,DAL,L 17-20,,0,0,,0,0.0%,,,,,,0,0,,0,,
77,1994,1994-09-18,3,28.346,HOU,,BUF,L 7-15,,0,0,,0,0.0%,,,,,,0,0,,0,,
78,1994,1994-09-25,4,28.353,HOU,,CIN,W 20-13,,0,0,,0,0.0%,,,,,,0,0,,0,,
79,1994,1994-10-03,5,28.361,HOU,@,PIT,L 14-30,0,0,0,,0,0.0%,,,,,,0,0,,0,,
80,1994,1994-10-13,6,29.006,HOU,,CLE,L 8-11,,0,0,,0,0.0%,,,,,,0,0,,0,,
81,1994,1994-10-24,7,29.017,HOU,@,PHI,L 6-21,,0,0,,0,0.0%,,,,,,0,0,,0,,
82,1994,1994-10-30,8,29.023,HOU,@,RAI,L 14-17,,0,0,,0,0.0%,,,,,,0,0,,0,,
83,1994,1994-11-06,9,29.030,HOU,,PIT,L 9-12,1,1,-4,-4.00,0,100.0%,-4.00,0,0,,0,0,0,,0,0,0
84,1994,1994-11-13,10,29.037,HOU,@,CIN,L 31-34,,0,0,,0,0.0%,,,,,,0,0,,0,,
85,1994,1994-11-21,11,29.045,HOU,,NYG,L 10-13,3,1,3,3.00,0,33.3%,1.00,0,0,,0,1,18,18.00,0,0,0
86,1994,1994-11-27,12,29.051,HOU,@,CLE,L 10-34,0,0,0,,0,0.0%,,0,0,,0,6,149,24.83,0,0,0
87,1994,1994-12-04,13,29.058,HOU,,ARI,L 12-30,11,5,77,15.40,0,45.5%,7.00,0,0,,0,4,71,17.75,0,0,0
88,1994,1994-12-11,14,29.065,HOU,,SEA,L 14-16,0,0,0,,0,0.0%,,0,0,,0,4,71,17.75,0,0,0
89,1994,1994-12-18,15,29.072,HOU,@,KAN,L 9-31,2,1,2,2.00,0,50.0%,1.00,0,0,,0,5,117,23.40,0,0,0
90,1994,1994-12-24,16,29.078,HOU,,NYJ,W 24-10,2,0,0,,0,0.0%,0.00,0,0,,0,3,55,18.33,0,0,0
91,1995,1995-09-03,1,29.331,HOU,@,JAX,W 10-3,4,4,10,2.50,0,100.0%,2.50,1,3,3.00,0,0,0,,0,0,0
92,1995,1995-09-10,2,29.338,HOU,,PIT,L 17-34,9,7,66,9.43,0,77.8%,7.33,0,0,,0,0,0,,0,0,0
93,1995,1995-09-17,3,29.345,HOU,,CLE,L 7-14,13,9,70,7.78,0,69.2%,5.38,0,0,,0,0,0,,0,0,0
94,1995,1995-09-24,4,29.352,HOU,@,CIN,W 38-28,5,5,62,12.40,0,100.0%,12.40,0,0,,0,0,0,,0,0,0
95,1995,1995-10-01,5,29.359,HOU,,JAX,L 16-17,6,3,24,8.00,0,50.0%,4.00,1,4,4.00,0,0,0,,0,0,0
96,1995,1995-10-22,7,30.015,HOU,@,CHI,L 32-35,7,6,52,8.67,1,85.7%,7.43,1,7,7.00,0,0,0,,0,1,6
97,1995,1995-10-29,8,30.022,HOU,,TAM,W 19-7,8,6,65,10.83,0,75.0%,8.13,1,8,8.00,0,0,0,,0,0,0
98,1995,1995-11-05,9,30.029,HOU,@,CLE,W 37-10,3,3,16,5.33,0,100.0%,5.33,1,5,5.00,0,0,0,,0,0,0
99,1995,1995-11-12,10,30.036,HOU,,CIN,L 25-32,7,5,31,6.20,0,71.4%,4.43,4,37,9.25,0,0,0,,0,0,0
100,1995,1995-11-19,11,30.043,HOU,@,KAN,L 13-20,5,2,20,10.00,0,40.0%,4.00,4,44,11.00,0,0,0,,0,0,0
101,1995,1995-11-26,12,30.050,HOU,,DEN,W 42-33,3,2,28,14.00,0,66.7%,9.33,1,-7,-7.00,0,0,0,,0,0,0
102,1995,1995-12-03,13,30.057,HOU,@,PIT,L 7-21,5,2,17,8.50,0,40.0%,3.40,4,18,4.50,0,0,0,,0,0,0
103,1995,1995-12-10,14,30.064,HOU,,DET,L 17-24,6,6,40,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,0,0
104,1995,1995-12-17,15,30.071,HOU,,NYJ,W 23-6,2,0,0,,0,0.0%,0.00,0,0,,0,,,,,0,
105,1995,1995-12-24,16,30.078,HOU,@,BUF,W 28-17,1,0,0,,0,0.0%,0.00,1,17,17.00,0,0,0,,0,0,0
106,1996,1996-09-01,1,30.330,KAN,@,HOU,W 20-19,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0
107,1996,1996-09-08,2,30.337,KAN,,OAK,W 19-3,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0
108,1996,1996-09-15,3,30.344,KAN,@,SEA,W 35-17,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0
109,1996,1996-09-22,4,30.351,KAN,,DEN,W 17-14,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0
110,1996,1996-09-29,5,30.358,KAN,@,SDG,L 19-22,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0
111,1996,1996-10-07,6,31.000,KAN,,PIT,L 7-17,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0
112,1996,1996-10-17,7,31.010,KAN,,SEA,W 34-16,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0,,0,0,0
113,1996,1996-10-27,8,31.020,KAN,@,DEN,L 7-34,3,1,2,2.00,0,33.3%,0.67,1,2,2.00,0,1,16,16.00,0,0,0
114,1996,1996-11-03,9,31.027,KAN,@,MIN,W 21-6,0,0,0,,0,0.0%,,0,0,,0,1,5,5.00,0,0,0
115,1996,1996-11-10,10,31.034,KAN,,GNB,W 27-20,2,1,5,5.00,0,50.0%,2.50,1,3,3.00,0,0,0,,0,0,0
116,1996,1996-11-17,11,31.041,KAN,,CHI,W 14-10,1,0,0,,0,0.0%,0.00,2,10,5.00,0,0,0,,0,0,0
117,1996,1996-11-24,12,31.048,KAN,,SDG,L 14-28,6,6,64,10.67,1,100.0%,10.67,1,7,7.00,0,0,0,,0,1,6
118,1996,1996-11-28,13,31.052,KAN,@,DET,W 28-24,2,2,3,1.50,0,100.0%,1.50,2,7,3.50,0,0,0,,0,0,0
119,1996,1996-12-09,14,31.063,KAN,@,OAK,L 7-26,4,3,24,8.00,0,75.0%,6.00,0,0,,0,0,0,,0,0,0
120,1996,1996-12-15,15,31.069,KAN,,IND,L 19-24,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
121,1996,1996-12-22,16,31.076,KAN,@,BUF,L 9-20,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,
