ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,22.230,SEA,,NOR,W 27-10,*,,,,,,
2,2003,2003-09-14,2,22.237,SEA,@,ARI,W 38-0,*,0.0,,,1,2,0
3,2003,2003-09-21,3,22.244,SEA,,STL,W 24-23,*,,,,,,
4,2003,2003-10-05,4,22.258,SEA,@,GNB,L 13-35,*,,,,,,
5,2003,2003-10-12,5,22.265,SEA,,SFO,W 20-19,*,,,,,,
6,2003,2003-10-19,6,22.272,SEA,,CHI,W 24-17,*,,,,,,
7,2003,2003-10-26,7,22.279,SEA,@,CIN,L 24-27,*,,,,,,
8,2003,2003-11-02,8,22.286,SEA,,PIT,W 23-16,,,,,,,
9,2003,2003-11-09,9,22.293,SEA,@,WAS,L 20-27,*,,,,,,
10,2003,2003-11-16,10,22.300,SEA,,DET,W 35-14,*,,,,,,
11,2003,2003-11-23,11,22.307,SEA,@,BAL,L 41-44,,,,,,,
12,2003,2003-11-30,12,22.314,SEA,,CLE,W 34-7,*,,,,,,
13,2003,2003-12-07,13,22.321,SEA,@,MIN,L 7-34,*,,,,,,
14,2003,2003-12-14,14,22.328,SEA,@,STL,L 22-27,*,,,,,,
15,2003,2003-12-21,15,22.335,SEA,,ARI,W 28-10,*,,,,,,
16,2003,2003-12-27,16,22.341,SEA,@,SFO,W 24-17,*,,,,,,
17,2004,2004-09-12,1,23.236,SEA,@,NOR,W 21-7,*,,,,,,
18,2004,2004-09-19,2,23.243,SEA,@,TAM,W 10-6,*,,,,,,
19,2004,2004-09-26,3,23.250,SEA,,SFO,W 34-0,*,0.0,,,1,0,0
20,2004,2004-10-10,4,23.264,SEA,,STL,L 27-33,*,,,,,,
21,2004,2004-10-17,5,23.271,SEA,@,NWE,L 20-30,*,,,,,,
22,2004,2004-10-24,6,23.278,SEA,@,ARI,L 17-25,*,,,,,,
23,2004,2004-10-31,7,23.285,SEA,,CAR,W 23-17,*,,,,,,
24,2004,2004-11-07,8,23.292,SEA,@,SFO,W 42-27,*,,,,,,
25,2004,2004-11-14,9,23.299,SEA,@,STL,L 12-23,*,,,,,,
26,2004,2004-11-21,10,23.306,SEA,,MIA,W 24-17,*,,,,,,
27,2004,2004-11-28,11,23.313,SEA,,BUF,L 9-38,*,0.0,,,2,36,0
28,2004,2004-12-06,12,23.321,SEA,,DAL,L 39-43,*,0.0,,,1,12,0
29,2004,2004-12-12,13,23.327,SEA,@,MIN,W 27-23,*,,,,,,
30,2004,2004-12-19,14,23.334,SEA,@,NYJ,L 14-37,*,,,,,,
31,2004,2004-12-26,15,23.341,SEA,,ARI,W 24-21,*,1.0,,,0,0,0
32,2004,2005-01-02,16,23.348,SEA,,ATL,W 28-26,*,1.0,,,0,0,0
33,2005,2005-09-11,1,24.234,SEA,@,JAX,L 14-26,*,,,,,,
