ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-09-09,1,23.307,SFO,,ATL,W 16-13,
2,2001,2001-09-23,2,23.321,SFO,,STL,L 26-30,
3,2001,2001-10-07,4,23.335,SFO,,CAR,W 24-14,
4,2001,2001-10-14,5,23.342,SFO,@,ATL,W 37-31,
