ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1968,1968-12-08,13,23.193,DET,@,ATL,W 24-7,7,24,3.43,0,1,6,6.00,0
2,1968,1968-12-15,14,23.200,DET,@,WAS,L 3-14,0,0,,0,1,9,9.00,0
