ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2013,2013-10-06,5,22.240,SEA,@,IND,L 28-34,,0.0,2,0,0,0,0
2,2013,2013-10-13,6,22.247,SEA,,TEN,W 20-13,,0.5,1,2,0,0,0
3,2013,2013-11-03,9,22.268,SEA,,TAM,W 27-24,,0.0,0,1,0,0,0
4,2013,2013-12-15,14,22.310,SEA,@,NYG,W 23-0,,1.0,1,0,0,0,0
5,2014,2014-09-04,1,23.208,SEA,,GNB,W 36-16,,,,,,,
6,2014,2014-09-14,2,23.218,SEA,@,SDG,L 21-30,,0.0,1,0,0,0,0
7,2014,2014-09-21,3,23.225,SEA,,DEN,W 26-20,,0.0,0,0,0,0,0
8,2014,2014-10-06,4,23.240,SEA,@,WAS,W 27-17,,0.0,2,1,0,0,0
9,2014,2014-10-12,5,23.246,SEA,,DAL,L 23-30,,0.0,0,0,0,0,0
10,2014,2014-11-09,9,23.274,SEA,,NYG,W 38-17,,0.0,0,1,0,0,0
11,2014,2014-11-16,10,23.281,SEA,@,KAN,L 20-24,,0.0,1,0,0,0,0
12,2014,2014-11-23,11,23.288,SEA,,ARI,W 19-3,,1.0,2,0,0,0,0
13,2014,2014-11-27,12,23.292,SEA,@,SFO,W 19-3,,0.0,0,0,0,0,0
14,2014,2014-12-07,13,23.302,SEA,@,PHI,W 24-14,,1.0,4,0,0,0,0
15,2014,2014-12-14,14,23.309,SEA,,SFO,W 17-7,,2.0,3,0,0,0,0
16,2014,2014-12-21,15,23.316,SEA,@,ARI,W 35-6,,1.0,2,1,0,0,0
17,2014,2014-12-28,16,23.323,SEA,,STL,W 20-6,,0.5,0,1,1,8,0
18,2015,2015-09-13,1,24.217,SEA,@,STL,L 31-34,,0.0,1,0,0,0,0
19,2015,2015-09-20,2,24.224,SEA,@,GNB,L 17-27,,0.0,4,2,0,0,0
20,2015,2015-09-27,3,24.231,SEA,,CHI,W 26-0,,0.0,2,2,0,0,0
21,2015,2015-10-05,4,24.239,SEA,,DET,W 13-10,*,0.0,0,5,0,0,0
22,2015,2015-10-11,5,24.245,SEA,@,CIN,L 24-27,,0.0,1,1,0,0,0
23,2015,2015-11-01,8,24.266,SEA,@,DAL,W 13-12,,0.0,1,0,0,0,0
24,2015,2015-11-15,9,24.280,SEA,,ARI,L 32-39,,0.0,1,0,0,0,0
25,2015,2015-11-22,10,24.287,SEA,,SFO,W 29-13,,0.0,0,2,0,0,0
26,2015,2015-11-29,11,24.294,SEA,,PIT,W 39-30,,0.0,0,0,0,0,0
27,2015,2016-01-03,16,24.329,SEA,@,ARI,W 36-6,,0.0,2,0,0,0,0
28,2016,2016-11-27,11,25.293,JAX,@,BUF,L 21-28,,0.0,0,0,0,0,0
29,2016,2016-12-04,12,25.300,JAX,,DEN,L 10-20,,0.0,0,0,0,0,0
30,2016,2016-12-11,13,25.307,JAX,,MIN,L 16-25,,0.0,0,0,0,0,0
31,2016,2016-12-18,14,25.314,JAX,@,HOU,L 20-21,,0.0,0,0,0,0,0
