ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1965,1965-09-19,1,22.203,DET,,RAM,W 20-0,1,41,41.00,0,0,0,,0,0,0,0
2,1965,1965-09-26,2,22.210,DET,@,MIN,W 31-29,2,35,17.50,0,0,0,,0,0,0,0
3,1965,1965-10-03,3,22.217,DET,,WAS,W 14-10,1,20,20.00,0,0,0,,0,0,0,0
4,1965,1965-10-10,4,22.224,DET,@,BAL,L 7-31,1,18,18.00,0,0,0,,0,0,0,0
5,1965,1965-10-17,5,22.231,DET,,GNB,L 21-31,1,24,24.00,0,0,0,,0,0,0,0
6,1965,1965-10-24,6,22.238,DET,@,CHI,L 10-38,2,48,24.00,0,1,8,8.00,0,0,0,0
7,1965,1965-11-07,8,22.252,DET,@,GNB,W 12-7,1,19,19.00,0,0,0,,0,0,0,0
8,1965,1965-11-14,9,22.259,DET,,SFO,L 21-27,2,69,34.50,0,0,0,,0,0,0,0
9,1965,1965-12-19,14,22.294,DET,@,PHI,W 35-28,2,42,21.00,0,1,42,42.00,0,0,0,0
10,1966,1966-09-11,1,23.195,DET,,CHI,W 14-3,1,18,18.00,0,2,13,6.50,0,0,0,0
11,1966,1966-09-18,2,23.202,DET,@,PIT,L 3-17,0,0,,0,2,54,27.00,0,0,0,0
12,1966,1966-09-25,3,23.209,DET,,ATL,W 28-10,2,24,12.00,0,3,3,1.00,0,0,0,0
13,1966,1966-10-02,4,23.216,DET,@,GNB,L 14-23,2,38,19.00,0,0,0,,0,0,0,0
14,1966,1966-10-09,5,23.223,DET,,RAM,L 7-14,2,47,23.50,0,1,0,0.00,0,0,0,0
15,1966,1966-10-16,6,23.230,DET,@,BAL,L 14-45,3,80,26.67,0,0,0,,0,0,0,0
16,1966,1966-10-23,7,23.237,DET,@,SFO,L 24-27,3,122,40.67,0,2,6,3.00,0,0,0,0
17,1966,1966-10-30,8,23.244,DET,,GNB,L 7-31,0,0,,0,2,10,5.00,0,0,0,0
18,1966,1966-11-06,9,23.251,DET,@,CHI,T 10-10,1,37,37.00,0,0,0,,0,0,0,0
19,1966,1966-11-13,10,23.258,DET,@,MIN,W 32-31,4,79,19.75,0,1,10,10.00,0,1,16,0
20,1966,1966-12-04,13,23.279,DET,@,RAM,L 3-23,3,91,30.33,0,3,13,4.33,0,0,0,0
21,1966,1966-12-11,14,23.286,DET,,MIN,L 16-28,2,59,29.50,0,2,70,35.00,0,0,0,0
22,1967,1967-09-17,1,24.201,DET,@,GNB,T 17-17,1,20,20.00,0,0,0,,0,1,0,0
23,1967,1967-09-24,2,24.208,DET,,CLE,W 31-14,1,19,19.00,0,0,0,,0,0,0,0
24,1967,1967-10-01,3,24.215,DET,@,STL,L 28-38,2,43,21.50,0,0,0,,0,0,0,0
25,1967,1967-10-08,4,24.222,DET,,GNB,L 17-27,2,53,26.50,0,0,0,,0,0,0,0
26,1967,1967-10-29,7,24.243,DET,@,SFO,W 45-3,1,41,41.00,0,0,0,,0,0,0,0
27,1967,1967-11-05,8,24.250,DET,,CHI,L 13-27,4,113,28.25,0,0,0,,0,0,0,0
28,1967,1967-11-12,9,24.257,DET,@,MIN,T 10-10,2,75,37.50,0,1,12,12.00,0,0,0,0
29,1967,1967-11-19,10,24.264,DET,@,BAL,L 7-41,2,48,24.00,0,0,0,,0,0,0,0
30,1967,1967-11-23,11,24.268,DET,,RAM,L 7-31,1,34,34.00,0,1,-3,-3.00,0,0,0,0
31,1967,1967-12-03,12,24.278,DET,,PIT,L 14-24,0,0,,0,1,0,0.00,0,0,0,0
32,1967,1967-12-17,14,24.292,DET,,MIN,W 14-3,0,0,,0,1,-2,-2.00,0,0,0,0
33,1968,1968-09-15,1,25.200,DET,@,DAL,L 13-59,2,51,25.50,0,0,0,,0,0,0,0
34,1968,1968-11-03,8,25.249,DET,@,RAM,L 7-10,0,0,,0,1,0,0.00,0,1,0,0
35,1968,1968-11-24,11,25.270,DET,,NOR,T 20-20,1,15,15.00,0,0,0,,0,0,0,0
36,1968,1968-11-28,12,25.274,DET,,PHI,L 0-12,2,62,31.00,0,0,0,,0,0,0,0
37,1968,1968-12-08,13,25.284,DET,@,ATL,W 24-7,0,0,,0,0,0,,0,2,33,0
38,1968,1968-12-15,14,25.291,DET,@,WAS,L 3-14,0,0,,0,1,0,0.00,0,0,0,0
39,1969,1969-09-21,1,26.205,DET,@,PIT,L 13-16,2,44,22.00,0,0,0,,0,0,0,0
40,1969,1969-11-02,7,26.247,DET,@,SFO,W 26-14,0,0,,0,0,0,,0,1,0,0
41,1969,1969-11-16,9,26.261,DET,,STL,W 20-0,0,0,,0,1,4,4.00,0,0,0,0
42,1969,1969-11-27,11,26.272,DET,,MIN,L 0-27,0,0,,0,1,6,6.00,0,0,0,0
43,1969,1969-12-14,13,26.289,DET,,RAM,W 28-0,0,0,,0,0,0,,0,1,0,0
44,1970,1970-09-20,1,27.204,DET,@,GNB,W 40-0,1,17,17.00,0,0,0,,0,0,0,0
45,1970,1970-09-27,2,27.211,DET,,CIN,W 38-3,2,49,24.50,0,0,0,,0,0,0,0
46,1970,1970-10-11,4,27.225,DET,@,WAS,L 10-31,,,,,,,,,,,
47,1970,1970-10-18,5,27.232,DET,@,CLE,W 41-24,,,,,,,,,,,
48,1970,1970-11-01,7,27.246,DET,,MIN,L 17-30,,,,,,,,,,,
49,1970,1970-11-08,8,27.253,DET,@,NOR,L 17-19,,,,,,,,,,,
50,1970,1970-11-15,9,27.260,DET,@,MIN,L 20-24,,,,,,,,,,,
51,1970,1970-11-22,10,27.267,DET,,SFO,W 28-7,,,,,,,,,,,
52,1970,1970-11-26,11,27.271,DET,,OAK,W 28-14,0,0,,0,1,14,14.00,0,1,0,0
