ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
68,1975,1975-09-28,2,27.249,MIA,@,NWE,W 22-14,,,,,,,
69,1975,1975-10-05,3,27.256,MIA,@,GNB,W 31-7,,,,,,,
70,1975,1975-10-12,4,27.263,MIA,,PHI,W 24-16,,,,,,,
71,1975,1975-10-19,5,27.270,MIA,@,NYJ,W 43-0,,,,,,,
72,1975,1975-10-26,6,27.277,MIA,@,BUF,W 35-30,,,,,,,
73,1975,1975-11-02,7,27.284,MIA,@,CHI,W 46-13,,,,,,,
74,1975,1975-11-09,8,27.291,MIA,,NYJ,W 27-7,,,,,,,
75,1975,1975-11-16,9,27.298,MIA,@,HOU,L 19-20,,,,,,,
76,1975,1975-11-23,10,27.305,MIA,,BAL,L 17-33,,,,,,,
77,1975,1975-12-01,11,27.313,MIA,,NWE,W 20-7,,,,,,,
78,1975,1975-12-07,12,27.319,MIA,,BUF,W 31-21,,,,,,,
79,1975,1975-12-14,13,27.326,MIA,@,BAL,L 7-10,,,,,,,
80,1975,1975-12-20,14,27.332,MIA,,DEN,W 14-13,,,,,,,
81,1976,1976-09-13,1,28.235,MIA,@,BUF,W 30-21,,,,,,,
82,1976,1976-09-19,2,28.241,MIA,@,NWE,L 14-30,,,,,,,
83,1977,1977-09-18,1,29.239,MIA,@,BUF,W 13-0,,,,,,,
84,1977,1977-09-25,2,29.246,MIA,@,SFO,W 19-15,,,,,,,
85,1977,1977-10-02,3,29.253,MIA,,HOU,W 27-7,,,,,,,
86,1977,1977-10-09,4,29.260,MIA,@,BAL,L 28-45,,,,,,,
87,1977,1977-10-16,5,29.267,MIA,,NYJ,W 21-17,,,,,,,
88,1977,1977-10-23,6,29.274,MIA,,SEA,W 31-13,0,0,,0,1,17,0
89,1977,1977-10-30,7,29.281,MIA,,SDG,L 13-14,0,0,,0,1,0,0
90,1977,1977-11-06,8,29.288,MIA,@,NYJ,W 14-10,,,,,,,
91,1977,1977-11-13,9,29.295,MIA,,NWE,W 17-5,,,,,,,
92,1977,1977-11-20,10,29.302,MIA,@,CIN,L 17-23,,,,,,,
93,1977,1977-11-24,11,29.306,MIA,@,STL,W 55-14,,,,,,,
94,1977,1977-12-05,12,29.317,MIA,,BAL,W 17-6,,,,,,,
95,1977,1977-12-11,13,29.323,MIA,@,NWE,L 10-14,,,,,,,
96,1977,1977-12-17,14,29.329,MIA,,BUF,W 31-14,0,0,,0,1,0,0
97,1978,1978-09-03,1,30.224,MIA,@,NYJ,L 20-33,,,,,,,
98,1978,1978-09-10,2,30.231,MIA,@,BAL,W 42-0,,,,,,,
99,1978,1978-09-17,3,30.238,MIA,,BUF,W 31-24,,,,,,,
100,1978,1978-09-24,4,30.245,MIA,@,PHI,L 3-17,,,,,,,
101,1978,1978-10-01,5,30.252,MIA,,STL,W 24-10,,,,,,,
102,1978,1978-10-09,6,30.260,MIA,,CIN,W 21-0,0,0,,0,1,0,0
103,1978,1978-10-15,7,30.266,MIA,@,SDG,W 28-21,,,,,,,
104,1978,1978-10-22,8,30.273,MIA,@,NWE,L 24-33,0,0,,0,1,1,0
105,1978,1978-10-29,9,30.280,MIA,,BAL,W 26-8,0,0,,0,1,0,0
106,1978,1978-11-05,10,30.287,MIA,,DAL,W 23-16,0,0,,0,1,0,0
107,1978,1978-11-12,11,30.294,MIA,@,BUF,W 25-24,,,,,,,
108,1978,1978-11-20,12,30.302,MIA,@,HOU,L 30-35,,,,,,,
109,1978,1978-11-26,13,30.308,MIA,,NYJ,L 13-24,,,,,,,
110,1978,1978-12-03,14,30.315,MIA,@,WAS,W 16-0,0,0,,0,1,3,0
111,1978,1978-12-10,15,30.322,MIA,,OAK,W 23-6,,,,,,,
112,1978,1978-12-18,16,30.330,MIA,,NWE,W 23-3,0,0,,0,1,8,0
113,1979,1979-09-02,1,31.223,MIA,@,BUF,W 9-7,,,,,,,
114,1979,1979-09-09,2,31.230,MIA,,SEA,W 19-10,,,,,,,
115,1979,1979-09-16,3,31.237,MIA,@,MIN,W 27-12,,,,,,,
116,1979,1979-09-23,4,31.244,MIA,,CHI,W 31-16,,,,,,,
117,1979,1979-09-30,5,31.251,MIA,@,NYJ,L 27-33,,,,,,,
118,1979,1979-10-08,6,31.259,MIA,@,OAK,L 3-13,,,,,,,
119,1979,1979-10-14,7,31.265,MIA,,BUF,W 17-7,0,0,,0,1,0,0
120,1979,1979-10-21,8,31.272,MIA,@,NWE,L 13-28,,,,,,,
121,1979,1979-10-28,9,31.279,MIA,,GNB,W 27-7,,,,,,,
122,1979,1979-11-05,10,31.287,MIA,,HOU,L 6-9,,,,,,,
123,1979,1979-11-11,11,31.293,MIA,,BAL,W 19-0,,,,,,,
124,1979,1979-11-18,12,31.300,MIA,@,CLE,L 24-30,,,,,,,
125,1979,1979-11-25,13,31.307,MIA,@,BAL,W 28-24,,,,,,,
126,1979,1979-11-29,14,31.311,MIA,,NWE,W 39-24,,,,,,,
127,1979,1979-12-09,15,31.321,MIA,@,DET,W 28-10,0,0,,0,1,8,0
128,1980,1980-09-07,1,32.229,MIA,@,BUF,L 7-17,,,,,,,
129,1980,1980-09-14,2,32.236,MIA,,CIN,W 17-16,,,,,,,
130,1980,1980-09-21,3,32.243,MIA,@,ATL,W 20-17,,,,,,,
131,1980,1980-09-28,4,32.250,MIA,,NOR,W 21-16,,,,,,,
132,1980,1980-12-08,14,32.321,MIA,,NWE,W 16-13,,,,,,,
133,1980,1980-12-14,15,32.327,MIA,@,BAL,W 24-14,,,,,,,
134,1980,1980-12-20,16,32.333,MIA,,NYJ,L 17-24,,,,,,,
