ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1980,1980-09-07,1,22.229,CLE,@,NWE,L 17-34,4,2,0.50,0,3,0,0.00,0,0,0,,0,0,0,,0,0,0
2,1980,1980-09-15,2,22.237,CLE,,HOU,L 7-16,4,16,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1980,1980-09-21,3,22.243,CLE,,KAN,W 20-13,15,59,3.93,1,7,100,14.29,1,0,0,,0,0,0,,0,2,12
4,1980,1980-09-28,4,22.250,CLE,@,TAM,W 34-27,11,27,2.45,1,1,3,3.00,0,0,0,,0,0,0,,0,1,6
5,1980,1980-10-05,5,22.257,CLE,,DEN,L 16-19,11,32,2.91,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1980,1980-10-12,6,22.264,CLE,@,SEA,W 27-3,10,37,3.70,1,2,27,13.50,0,0,0,,0,0,0,,0,1,6
7,1980,1980-10-19,7,22.271,CLE,,GNB,W 26-21,7,13,1.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
8,1980,1980-10-26,8,22.278,CLE,,PIT,W 27-26,1,1,1.00,0,1,10,10.00,0,0,0,,0,0,0,,0,0,0
9,1980,1980-11-03,9,22.286,CLE,,CHI,W 27-21,4,14,3.50,0,2,11,5.50,0,0,0,,0,0,0,,0,0,0
10,1980,1980-11-09,10,22.292,CLE,@,BAL,W 28-27,15,77,5.13,2,1,2,2.00,0,0,0,,0,0,0,,0,2,12
11,1980,1980-11-16,11,22.299,CLE,@,PIT,L 13-16,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1980,1980-11-23,12,22.306,CLE,,CIN,W 31-7,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
13,1980,1980-11-30,13,22.313,CLE,@,HOU,W 17-14,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1980,1980-12-07,14,22.320,CLE,,NYJ,W 17-14,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
15,1981,1981-09-07,1,23.228,CLE,,SDG,L 14-44,0,0,,0,0,0,,0,4,90,22.50,0,0,0,,0,0,0
16,1981,1981-09-13,2,23.234,CLE,,HOU,L 3-9,9,40,4.44,0,1,-8,-8.00,0,0,0,,0,0,0,,0,0,0
17,1981,1981-09-20,3,23.241,CLE,@,CIN,W 20-17,6,12,2.00,0,7,73,10.43,0,0,0,,0,0,0,,0,0,0
18,1981,1981-09-27,4,23.248,CLE,,ATL,W 28-17,17,72,4.24,0,4,32,8.00,0,0,0,,0,0,0,,0,0,0
19,1981,1981-10-04,5,23.255,CLE,@,RAM,L 16-27,6,12,2.00,0,0,0,,0,1,-1,-1.00,0,0,0,,0,0,0
20,1981,1981-10-11,6,23.262,CLE,@,PIT,L 7-13,12,65,5.42,0,5,37,7.40,0,3,78,26.00,0,0,0,,0,0,0
21,1981,1981-10-18,7,23.269,CLE,,NOR,W 20-17,11,19,1.73,0,2,13,6.50,0,2,40,20.00,0,0,0,,0,0,0
22,1981,1981-10-25,8,23.276,CLE,,BAL,W 42-28,6,21,3.50,1,1,21,21.00,0,2,36,18.00,0,0,0,,0,1,6
23,1981,1981-11-01,9,23.283,CLE,@,BUF,L 13-22,2,4,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1981,1981-11-08,10,23.290,CLE,@,DEN,L 20-23,0,0,,0,0,0,,0,0,0,,0,,,,,0,
25,1981,1981-11-15,11,23.297,CLE,@,SFO,W 15-12,2,7,3.50,0,2,12,6.00,0,0,0,,0,0,0,,0,0,0
26,1981,1981-11-22,12,23.304,CLE,,PIT,L 10-32,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1981,1981-11-29,13,23.311,CLE,,CIN,L 21-41,2,-2,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1981,1981-12-03,14,23.315,CLE,@,HOU,L 13-17,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1981,1981-12-12,15,23.324,CLE,,NYJ,L 13-14,4,15,3.75,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
30,1981,1981-12-20,16,23.332,CLE,@,SEA,L 21-42,18,68,3.78,0,4,35,8.75,0,0,0,,0,0,0,,0,0,0
31,1982,1982-09-12,1,24.233,CLE,@,SEA,W 21-7,14,73,5.21,1,5,66,13.20,0,0,0,,0,0,0,,0,1,6
32,1982,1982-09-19,2,24.240,CLE,,PHI,L 21-24,10,45,4.50,1,3,15,5.00,0,0,0,,0,0,0,,0,1,6
33,1982,1982-11-21,3,24.303,CLE,,NWE,W 10-7,16,48,3.00,0,3,18,6.00,0,0,0,,0,0,0,,0,0,0
34,1982,1982-11-25,4,24.307,CLE,@,DAL,L 14-31,4,11,2.75,0,8,45,5.63,0,0,0,,0,0,0,,0,0,0
35,1982,1982-12-05,5,24.317,CLE,,SDG,L 13-30,2,16,8.00,0,4,31,7.75,0,0,0,,0,0,0,,0,0,0
36,1982,1982-12-12,6,24.324,CLE,@,CIN,L 10-23,1,3,3.00,0,3,29,9.67,0,0,0,,0,0,0,,0,0,0
37,1982,1982-12-19,7,24.331,CLE,,PIT,W 10-9,7,16,2.29,0,3,37,12.33,0,0,0,,0,0,0,,0,0,0
38,1982,1982-12-26,8,24.338,CLE,@,HOU,W 20-14,10,34,3.40,1,4,36,9.00,0,0,0,,0,0,0,,0,1,6
39,1982,1983-01-02,9,24.345,CLE,@,PIT,L 21-37,5,13,2.60,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
40,1984,1984-09-03,1,26.225,CLE,@,SEA,L 0-33,0,0,,0,0,0,,0,1,10,10.00,0,0,0,,0,0,0
41,1984,1984-09-09,2,26.231,CLE,@,RAM,L 17-20,0,0,,0,0,0,,0,0,0,,0,,,,,0,
42,1984,1984-09-16,3,26.238,CLE,,DEN,L 14-24,0,0,,0,1,1,1.00,0,0,0,,0,0,0,,0,0,0
43,1984,1984-09-23,4,26.245,CLE,,PIT,W 20-10,0,0,,0,0,0,,0,2,33,16.50,0,0,0,,0,0,0
44,1984,1984-09-30,5,26.252,CLE,@,KAN,L 6-10,0,0,,0,0,0,,0,2,37,18.50,0,0,0,,0,0,0
45,1984,1984-10-14,7,26.266,CLE,,NYJ,L 20-24,11,30,2.73,0,2,13,6.50,0,0,0,,0,0,0,,0,0,0
46,1984,1984-10-21,8,26.273,CLE,@,CIN,L 9-12,12,28,2.33,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
47,1984,1984-11-04,10,26.287,CLE,@,BUF,W 13-10,0,0,,0,0,0,,0,0,0,,0,,,,,0,
48,1984,1984-11-11,11,26.294,CLE,,SFO,L 7-41,0,0,,0,0,0,,0,0,0,,0,,,,,0,
49,1984,1984-11-25,13,26.308,CLE,,HOU,W 27-10,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1985,1985-09-08,1,27.229,RAM,,DEN,W 20-16,18,83,4.61,1,1,12,12.00,0,4,74,18.50,0,0,0,,0,1,6
