ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2013,2013-09-08,1,22.202,MIA,@,CLE,W 23-10,*,,,,,,0.0%,,,
2,2013,2013-09-15,2,22.209,MIA,@,IND,W 24-20,*,,,,,,0.0%,,,
3,2013,2013-09-22,3,22.216,MIA,,ATL,W 27-23,,1,1,1,1.00,1,100.0%,1.00,1,6
4,2013,2013-09-30,4,22.224,MIA,@,NOR,L 17-38,,1,0,0,,0,0.0%,0.00,0,0
5,2013,2013-10-06,5,22.230,MIA,,BAL,L 23-26,,,,,,,0.0%,,,
6,2013,2013-10-20,6,22.244,MIA,,BUF,L 21-23,*,,,,,,0.0%,,,
7,2013,2013-10-27,7,22.251,MIA,@,NWE,L 17-27,*,2,1,4,4.00,0,50.0%,2.00,0,0
8,2013,2013-11-11,9,22.266,MIA,@,TAM,L 19-22,,,,,,,0.0%,,,
9,2013,2013-11-17,10,22.272,MIA,,SDG,W 20-16,,,,,,,0.0%,,,
10,2013,2013-11-24,11,22.279,MIA,,CAR,L 16-20,,1,1,6,6.00,0,100.0%,6.00,0,0
11,2013,2013-12-01,12,22.286,MIA,@,NYJ,W 23-3,,2,1,8,8.00,0,50.0%,4.00,0,0
12,2013,2013-12-08,13,22.293,MIA,@,PIT,W 34-28,*,2,1,7,7.00,0,50.0%,3.50,0,0
13,2013,2013-12-15,14,22.300,MIA,,NWE,W 24-20,,1,1,6,6.00,0,100.0%,6.00,0,0
14,2013,2013-12-22,15,22.307,MIA,@,BUF,L 0-19,,,,,,,0.0%,,,
15,2013,2013-12-29,16,22.314,MIA,,NYJ,L 7-20,,,,,,,0.0%,,,
16,2014,2014-09-07,1,23.201,MIA,,NWE,W 33-20,*,3,1,9,9.00,0,33.3%,3.00,0,0
17,2014,2014-09-14,2,23.208,MIA,@,BUF,L 10-29,,2,0,0,,0,0.0%,0.00,0,0
18,2014,2014-09-21,3,23.215,MIA,,KAN,L 15-34,,1,0,0,,0,0.0%,0.00,0,0
19,2014,2014-09-28,4,23.222,MIA,@,OAK,W 38-14,,2,1,18,18.00,1,50.0%,9.00,1,6
20,2014,2014-10-12,5,23.236,MIA,,GNB,L 24-27,,2,1,5,5.00,0,50.0%,2.50,0,0
21,2014,2014-10-19,6,23.243,MIA,@,CHI,W 27-14,,2,2,33,16.50,0,100.0%,16.50,0,0
22,2014,2014-10-26,7,23.250,MIA,@,JAX,W 27-13,,2,2,51,25.50,0,100.0%,25.50,0,0
23,2014,2014-11-13,10,23.268,MIA,,BUF,W 22-9,,2,2,11,5.50,0,100.0%,5.50,0,0
24,2014,2014-11-23,11,23.278,MIA,@,DEN,L 36-39,*,5,4,31,7.75,0,80.0%,6.20,0,0
25,2014,2014-12-01,12,23.286,MIA,@,NYJ,W 16-13,,4,4,58,14.50,0,100.0%,14.50,0,0
26,2014,2014-12-07,13,23.292,MIA,,BAL,L 13-28,,3,2,18,9.00,0,66.7%,6.00,0,0
27,2014,2014-12-14,14,23.299,MIA,@,NWE,L 13-41,,1,0,0,,0,0.0%,0.00,0,0
28,2014,2014-12-21,15,23.306,MIA,,MIN,W 37-35,,3,3,35,11.67,1,100.0%,11.67,1,6
29,2014,2014-12-28,16,23.313,MIA,,NYJ,L 24-37,,4,2,15,7.50,0,50.0%,3.75,0,0
30,2015,2015-09-13,1,24.207,MIA,@,WAS,W 17-10,,1,0,0,,0,0.0%,0.00,0,0
31,2015,2015-10-18,5,24.242,MIA,@,TEN,W 38-10,,4,4,33,8.25,1,100.0%,8.25,1,6
32,2015,2015-10-25,6,24.249,MIA,,HOU,W 44-26,,2,1,-3,-3.00,0,50.0%,-1.50,0,0
33,2015,2015-10-29,7,24.253,MIA,@,NWE,L 7-36,,1,1,6,6.00,0,100.0%,6.00,0,0
34,2015,2015-11-08,8,24.263,MIA,@,BUF,L 17-33,,3,1,9,9.00,0,33.3%,3.00,0,0
35,2015,2015-11-15,9,24.270,MIA,@,PHI,W 20-19,*,1,1,8,8.00,0,100.0%,8.00,0,0
36,2015,2015-11-22,10,24.277,MIA,,DAL,L 14-24,,0,0,0,,0,0.0%,,0,0
37,2015,2015-11-29,11,24.284,MIA,@,NYJ,L 20-38,,1,1,-1,-1.00,0,100.0%,-1.00,0,0
38,2015,2015-12-06,12,24.291,MIA,,BAL,W 15-13,,2,1,4,4.00,0,50.0%,2.00,0,0
39,2015,2015-12-14,13,24.299,MIA,,NYG,L 24-31,*,5,3,14,4.67,0,60.0%,2.80,0,0
40,2015,2015-12-20,14,24.305,MIA,@,SDG,L 14-30,*,1,1,9,9.00,0,100.0%,9.00,0,0
41,2015,2015-12-27,15,24.312,MIA,,IND,L 12-18,*,1,1,8,8.00,0,100.0%,8.00,0,0
42,2015,2016-01-03,16,24.319,MIA,,NWE,W 20-10,,3,3,40,13.33,0,100.0%,13.33,0,0
43,2016,2016-09-11,1,25.206,MIA,@,SEA,L 10-12,,0,0,0,,0,0.0%,,0,0
44,2016,2016-09-18,2,25.213,MIA,@,NWE,L 24-31,,1,1,21,21.00,0,100.0%,21.00,0,0
45,2016,2016-09-25,3,25.220,MIA,,CLE,W 30-24,,4,4,46,11.50,0,100.0%,11.50,0,0
46,2016,2016-09-29,4,25.224,MIA,@,CIN,L 7-22,*,2,1,9,9.00,0,50.0%,4.50,0,0
47,2016,2016-10-09,5,25.234,MIA,,TEN,L 17-30,*,3,1,6,6.00,0,33.3%,2.00,0,0
48,2016,2016-10-16,6,25.241,MIA,,PIT,W 30-15,*,2,1,12,12.00,0,50.0%,6.00,0,0
49,2016,2016-11-13,9,25.269,MIA,@,SDG,W 31-24,*,1,0,0,,0,0.0%,0.00,0,0
50,2016,2016-11-20,10,25.276,MIA,@,LAR,W 14-10,*,4,3,20,6.67,0,75.0%,5.00,0,0
51,2016,2016-11-27,11,25.283,MIA,,SFO,W 31-24,*,4,4,53,13.25,1,100.0%,13.25,1,6
52,2016,2016-12-04,12,25.290,MIA,@,BAL,L 6-38,*,4,3,39,13.00,0,75.0%,9.75,0,0
53,2016,2016-12-11,13,25.297,MIA,,ARI,W 26-23,*,2,2,9,4.50,1,100.0%,4.50,1,6
54,2016,2016-12-17,14,25.303,MIA,@,NYJ,W 34-13,*,4,4,31,7.75,2,100.0%,7.75,2,12
55,2016,2016-12-24,15,25.310,MIA,@,BUF,W 34-31,*,3,2,10,5.00,0,66.7%,3.33,0,0
56,2016,2017-01-01,16,25.318,MIA,,NWE,L 14-35,*,1,0,0,,0,0.0%,0.00,0,0
57,2017,2017-09-10,1,26.204,CHI,,ATL,L 17-23,*,3,2,31,15.50,0,66.7%,10.33,0,0
58,2017,2017-09-17,2,26.211,CHI,@,TAM,L 7-29,*,1,0,0,,0,0.0%,0.00,0,0
59,2017,2017-09-24,3,26.218,CHI,,PIT,W 23-17,*,0,0,0,,0,0.0%,,0,0
60,2017,2017-09-28,4,26.222,CHI,@,GNB,L 14-35,*,1,1,8,8.00,0,100.0%,8.00,0,0
61,2017,2017-10-09,5,26.233,CHI,,MIN,L 17-20,*,4,1,17,17.00,0,25.0%,4.25,0,0
62,2017,2017-10-15,6,26.239,CHI,@,BAL,W 27-24,*,4,2,42,21.00,1,50.0%,10.50,1,6
63,2017,2017-10-22,7,26.246,CHI,,CAR,W 17-3,*,0,0,0,,0,0.0%,,0,0
64,2017,2017-10-29,8,26.253,CHI,@,NOR,L 12-20,*,5,3,15,5.00,0,60.0%,3.00,0,0
65,2017,2017-11-26,11,26.281,CHI,@,PHI,L 3-31,*,1,1,-3,-3.00,0,100.0%,-3.00,0,0
66,2017,2017-12-03,12,26.288,CHI,,SFO,L 14-15,*,2,1,5,5.00,0,50.0%,2.50,0,0
67,2017,2017-12-10,13,26.295,CHI,@,CIN,W 33-7,*,3,2,32,16.00,0,66.7%,10.67,0,0
68,2017,2017-12-16,14,26.301,CHI,@,DET,L 10-20,*,1,1,9,9.00,0,100.0%,9.00,0,0
69,2017,2017-12-24,15,26.309,CHI,,CLE,W 20-3,*,3,1,24,24.00,0,33.3%,8.00,0,0
70,2017,2017-12-31,16,26.316,CHI,@,MIN,L 10-23,*,1,0,0,,0,0.0%,0.00,0,0
71,2018,2018-09-09,1,27.203,CHI,@,GNB,L 23-24,*,3,2,9,4.50,0,66.7%,3.00,0,0
72,2018,2018-09-17,2,27.211,CHI,,SEA,W 24-17,*,0,0,0,,0,0.0%,,0,0
73,2018,2018-09-23,3,27.217,CHI,@,ARI,W 16-14,,0,0,0,,0,0.0%,,0,0
