ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1987,1987-09-13,1,23.260,BUF,,NYJ,L 28-31,,,,,
2,1987,1987-11-15,9,23.323,BUF,@,CLE,L 21-27,,,,,
3,1987,1987-11-22,10,23.330,BUF,@,NYJ,W 17-14,,,,,
4,1988,1988-09-04,1,24.252,BUF,,MIN,W 13-10,0,0,,0,
5,1988,1988-09-11,2,24.259,BUF,,MIA,W 9-6,0,0,,0,
6,1988,1988-09-18,3,24.266,BUF,@,NWE,W 16-14,1,5,5.00,0,0.0
7,1988,1988-09-25,4,24.273,BUF,,PIT,W 36-28,0,0,,0,
8,1988,1988-10-02,5,24.280,BUF,@,CHI,L 3-24,0,0,,0,
9,1988,1988-10-09,6,24.287,BUF,,IND,W 34-23,0,0,,0,
10,1988,1988-10-17,7,24.295,BUF,@,NYJ,W 37-14,0,0,,0,
11,1988,1988-10-23,8,24.301,BUF,,NWE,W 23-20,0,0,,0,
12,1988,1988-10-30,9,24.308,BUF,,GNB,W 28-0,0,0,,0,
13,1988,1988-11-06,10,24.315,BUF,@,SEA,W 13-3,0,0,,0,
14,1988,1988-11-14,11,24.323,BUF,@,MIA,W 31-6,0,0,,0,
15,1988,1988-11-20,12,24.329,BUF,,NYJ,W 9-6,0,0,,0,
16,1988,1988-11-27,13,24.336,BUF,@,CIN,L 21-35,0,0,,0,
17,1988,1988-12-04,14,24.343,BUF,@,TAM,L 5-10,0,0,,0,
18,1988,1988-12-11,15,24.350,BUF,,RAI,W 37-21,0,0,,0,
19,1988,1988-12-18,16,24.357,BUF,@,IND,L 14-17,0,0,,0,
20,1989,1989-09-10,1,25.257,BUF,@,MIA,W 27-24,,,,,
21,1989,1989-09-18,2,25.265,BUF,,DEN,L 14-28,,,,,
22,1989,1989-09-24,3,25.271,BUF,@,HOU,W 47-41,,,,,
23,1989,1989-10-01,4,25.278,BUF,,NWE,W 31-10,,,,,
24,1989,1989-10-08,5,25.285,BUF,@,IND,L 14-37,,,,,
25,1989,1989-10-16,6,25.293,BUF,,RAM,W 23-20,,,,,
26,1989,1989-10-22,7,25.299,BUF,,NYJ,W 34-3,,,,,
27,1989,1989-10-29,8,25.306,BUF,,MIA,W 31-17,,,,,
28,1989,1989-11-05,9,25.313,BUF,@,ATL,L 28-30,,,,,
29,1989,1989-11-12,10,25.320,BUF,,IND,W 30-7,,,,,
30,1989,1989-11-19,11,25.327,BUF,@,NWE,L 24-33,,,,,
31,1989,1989-11-26,12,25.334,BUF,,CIN,W 24-7,,,,,
32,1989,1989-12-04,13,25.342,BUF,@,SEA,L 16-17,,,,,
33,1989,1989-12-10,14,25.348,BUF,,NOR,L 19-22,,,,,
34,1989,1989-12-17,15,25.355,BUF,@,SFO,L 10-21,,,,,
35,1989,1989-12-23,16,25.361,BUF,@,NYJ,W 37-0,,,,,
36,1990,1990-09-09,1,26.256,BUF,,IND,W 26-10,,,,,
37,1990,1990-09-16,2,26.263,BUF,@,MIA,L 7-30,,,,,
38,1990,1990-09-24,3,26.271,BUF,@,NYJ,W 30-7,,,,,
39,1990,1990-09-30,4,26.277,BUF,,DEN,W 29-28,,,,,
40,1990,1990-10-07,5,26.284,BUF,,RAI,W 38-24,,,,,
41,1990,1990-10-21,6,26.298,BUF,,NYJ,W 30-27,,,,,
42,1990,1990-10-28,7,26.305,BUF,@,NWE,W 27-10,,,,,
43,1990,1990-11-04,8,26.312,BUF,@,CLE,W 42-0,,,,,
44,1990,1990-11-11,9,26.319,BUF,,PHO,W 45-14,,,,,
45,1990,1990-11-18,10,26.326,BUF,,NWE,W 14-0,,,,,
46,1990,1990-11-26,11,26.334,BUF,@,HOU,L 24-27,,,,,
47,1990,1990-12-02,12,26.340,BUF,,PHI,W 30-23,,,,,
48,1990,1990-12-09,13,26.347,BUF,@,IND,W 31-7,,,,,
49,1990,1990-12-15,14,26.353,BUF,@,NYG,W 17-13,,,,,
50,1990,1990-12-23,15,26.361,BUF,,MIA,W 24-14,,,,,
51,1990,1990-12-30,16,27.003,BUF,@,WAS,L 14-29,,,,,
52,1991,1991-09-01,1,27.248,BUF,,MIA,W 35-31,,,,,
53,1991,1991-09-08,2,27.255,BUF,,PIT,W 52-34,,,,,
54,1991,1991-09-15,3,27.262,BUF,@,NYJ,W 23-20,,,,,
55,1991,1991-09-22,4,27.269,BUF,@,TAM,W 17-10,,,,,
56,1991,1991-09-29,5,27.276,BUF,,CHI,W 35-20,,,,,
57,1991,1991-10-07,6,27.284,BUF,@,KAN,L 6-33,,,,,
58,1991,1991-10-13,7,27.290,BUF,,IND,W 42-6,,,,,
59,1991,1991-10-21,8,27.298,BUF,,CIN,W 35-16,,,,,
60,1991,1991-11-03,9,27.311,BUF,,NWE,W 22-17,,,,,
61,1991,1991-11-10,10,27.318,BUF,@,GNB,W 34-24,,,,,
62,1991,1991-11-18,11,27.326,BUF,@,MIA,W 41-27,,,,,
63,1991,1991-11-24,12,27.332,BUF,@,NWE,L 13-16,,,,,
64,1991,1991-12-01,13,27.339,BUF,,NYJ,W 24-13,,,,,
65,1991,1991-12-08,14,27.346,BUF,@,RAI,W 30-27,,,,,
66,1991,1991-12-15,15,27.353,BUF,@,IND,W 35-7,,,,,
67,1991,1991-12-22,16,27.360,BUF,,DET,L 14-17,,,,,
68,1992,1992-09-06,1,28.254,BUF,,RAM,W 40-7,,,,,
69,1992,1992-09-13,2,28.261,BUF,@,SFO,W 34-31,,,,,
70,1992,1992-09-20,3,28.268,BUF,,IND,W 38-0,,,,,
71,1992,1992-09-27,4,28.275,BUF,@,NWE,W 41-7,0,0,,0,1.0
72,1992,1992-10-04,5,28.282,BUF,,MIA,L 10-37,,,,,
73,1992,1992-10-11,6,28.289,BUF,@,RAI,L 3-20,,,,,
74,1992,1992-10-26,7,28.304,BUF,@,NYJ,W 24-20,,,,,
75,1992,1992-11-01,8,28.310,BUF,,NWE,W 16-7,,,,,
76,1992,1992-11-08,9,28.317,BUF,,PIT,W 28-20,,,,,
77,1992,1992-11-16,10,28.325,BUF,@,MIA,W 26-20,,,,,
78,1992,1992-11-22,11,28.331,BUF,,ATL,W 41-14,,,,,
79,1992,1992-11-29,12,28.338,BUF,@,IND,L 13-16,,,,,
80,1992,1992-12-06,13,28.345,BUF,,NYJ,L 17-24,,,,,
81,1992,1992-12-12,14,28.351,BUF,,DEN,W 27-17,,,,,
82,1992,1992-12-20,15,28.359,BUF,@,NOR,W 20-16,,,,,
83,1992,1992-12-27,16,29.000,BUF,@,HOU,L 3-27,,,,,
84,1993,1993-09-05,1,29.252,BUF,,NWE,W 38-14,,,,,
85,1993,1993-09-12,2,29.259,BUF,@,DAL,W 13-10,,,,,
86,1993,1993-09-26,3,29.273,BUF,,MIA,L 13-22,,,,,
87,1993,1993-10-03,4,29.280,BUF,,NYG,W 17-14,,,,,
88,1993,1993-10-11,5,29.288,BUF,,HOU,W 35-7,,,,,
89,1993,1993-10-24,6,29.301,BUF,@,NYJ,W 19-10,,,,,
90,1993,1993-11-01,7,29.309,BUF,,WAS,W 24-10,,,,,
91,1993,1993-11-07,8,29.315,BUF,@,NWE,W 13-10,,,,,
92,1993,1993-11-15,9,29.323,BUF,@,PIT,L 0-23,,,,,
93,1993,1993-11-21,10,29.329,BUF,,IND,W 23-9,,,,,
94,1993,1993-11-28,11,29.336,BUF,@,KAN,L 7-23,,,,,
95,1993,1993-12-05,12,29.343,BUF,,RAI,L 24-25,,,,,
96,1993,1993-12-26,15,29.364,BUF,,NYJ,W 16-14,,,,,
97,1993,1994-01-02,16,30.006,BUF,@,IND,W 30-10,,,,,
98,1994,1994-09-04,1,30.251,BUF,,NYJ,L 3-23,0,0,,0,
99,1994,1994-09-11,2,30.258,BUF,@,NWE,W 38-35,0,0,,0,
100,1994,1994-09-18,3,30.265,BUF,@,HOU,W 15-7,0,0,,0,
